read 201678
scan 109048 22
scan 327931 92
scan 271253 89
scan 327931 36
scan 121781 28
scan 355656 43
scan 327931 79
scan 171822 100
scan 42032 17
scan 304780 61
scan 496037 88
scan 171439 85
scan 391455 97
scan 592594 3
scan 323865 13
scan 90697 90
scan 383392 16
scan 100953 49
scan 85844 24
scan 116823 21
scan 365132 2
scan 107688 11
scan 113421 10
scan 50696 7
scan 85844 10
scan 141378 96
scan 364866 27
scan 85844 11
scan 251540 57
scan 499982 38
scan 73975 26
scan 116335 42
scan 40120 56
scan 291346 62
scan 289846 79
insert 601280
scan 383392 43
scan 10619 14
scan 178796 24
scan 516925 19
scan 283063 33
scan 357243 61
scan 300900 88
scan 357243 53
scan 315759 87
scan 413465 45
scan 395786 20
scan 327931 20
scan 483626 49
scan 506362 12
scan 338244 100
scan 268789 52
scan 50696 17
scan 389861 82
scan 372346 68
scan 241238 86
scan 345939 20
scan 383392 9
scan 327931 81
scan 88410 47
scan 244105 100
scan 327931 80
scan 484965 52
scan 262930 15
scan 408082 87
scan 383392 17
scan 378069 51
scan 42032 68
scan 462777 70
scan 405144 54
scan 138925 57
scan 273608 61
scan 277982 19
scan 85844 9
scan 327931 90
scan 327931 39
scan 155469 55
scan 116335 4
scan 327931 51
scan 455915 35
scan 293290 42
scan 271677 22
scan 160548 94
scan 249298 62
scan 483636 55
scan 426131 78
scan 327931 86
scan 494292 71
scan 384519 3
scan 390260 48
scan 166203 9
scan 135740 14
scan 300900 56
scan 287776 82
scan 17920 89
scan 559779 94
scan 421367 1
scan 377914 91
insert 601281
insert 601282
scan 368215 61
scan 85844 20
scan 382645 36
scan 531854 70
scan 327041 19
scan 60507 85
scan 327931 31
scan 42032 15
scan 492023 15
scan 116335 17
scan 267489 23
scan 407660 83
scan 222397 28
scan 129149 85
scan 206677 67
scan 584083 45
scan 327931 35
scan 178796 17
scan 327931 66
scan 246888 38
scan 549634 32
scan 383392 94
scan 378069 4
scan 115392 44
scan 599038 16
scan 584339 23
scan 535558 65
scan 599038 63
scan 506362 18
scan 383392 21
scan 327931 93
scan 477213 50
scan 374028 64
scan 85844 17
scan 113421 2
scan 383392 29
scan 85844 94
scan 50696 79
scan 467986 1
scan 42032 31
scan 54860 55
scan 292486 29
scan 564765 96
scan 574825 75
scan 440849 37
scan 85772 75
scan 383392 25
scan 491184 12
scan 327931 86
scan 91890 42
scan 177289 45
scan 397001 56
scan 327931 27
scan 145127 97
scan 226787 81
scan 425206 69
scan 459260 79
scan 538218 17
scan 214548 34
scan 295293 81
insert 601283
scan 274222 99
scan 378069 84
scan 116335 17
scan 75319 63
scan 422317 79
scan 400281 75
scan 403310 68
scan 139052 72
scan 214548 43
scan 314699 33
scan 85351 13
scan 173671 98
scan 116335 61
scan 366732 51
scan 378069 26
scan 133212 43
scan 378069 24
insert 601284
scan 20092 68
scan 188536 52
scan 507107 74
scan 345054 39
scan 223224 90
scan 85844 59
scan 75989 54
scan 197394 56
scan 74456 55
insert 601285
scan 97067 26
scan 156526 9
scan 69335 53
scan 167093 51
scan 238825 79
scan 291641 76
scan 396022 96
scan 383392 21
insert 601286
scan 75989 53
scan 211321 13
scan 413099 4
scan 327931 16
scan 337397 69
scan 513542 23
scan 419814 30
scan 50696 81
scan 182993 78
scan 246868 50
scan 84327 36
scan 119567 17
scan 211186 62
scan 42032 63
scan 404754 25
scan 304332 12
scan 399389 47
scan 88564 15
scan 244858 71
scan 85844 35
scan 136396 37
scan 178796 44
scan 456499 5
scan 458307 11
insert 601287
scan 183136 62
scan 164558 8
scan 293860 17
scan 354099 36
scan 113421 73
scan 462359 82
scan 107568 23
scan 383392 39
scan 481109 56
scan 327931 58
scan 572898 39
scan 327931 6
scan 223557 96
scan 327931 70
scan 529001 11
scan 50696 8
scan 138656 4
scan 29719 8
scan 37600 69
scan 573588 27
scan 50696 12
scan 7547 11
scan 333967 94
scan 116335 80
scan 516925 50
scan 172865 63
scan 85844 1
scan 174657 14
scan 543192 34
scan 467554 58
scan 383868 47
scan 540410 77
scan 103787 41
scan 299848 66
scan 193306 23
scan 585534 62
scan 176191 65
scan 47729 13
scan 564102 15
scan 54182 26
insert 601288
scan 477808 2
scan 93357 58
scan 42938 53
scan 322434 47
scan 170151 28
scan 423948 91
scan 234446 87
scan 174502 100
scan 507209 24
scan 52295 11
scan 135740 2
scan 372787 18
scan 526225 72
scan 116335 61
scan 488582 43
scan 327931 18
scan 206814 7
scan 204874 6
scan 113421 14
scan 271936 46
scan 327931 92
scan 422107 64
scan 526225 62
scan 371046 39
scan 451523 33
scan 559779 39
scan 252291 54
scan 434468 48
scan 533126 6
insert 601289
scan 507795 65
scan 144848 69
scan 145167 9
scan 116823 87
scan 495099 28
scan 275384 31
scan 509829 21
scan 116335 86
scan 467986 73
scan 18950 12
scan 327931 19
scan 327931 45
scan 327931 89
scan 595827 100
scan 383392 9
scan 116335 78
scan 248773 72
scan 85844 43
scan 572280 80
scan 327931 65
scan 73664 68
scan 403324 88
scan 255703 13
scan 342754 84
scan 113421 73
scan 59857 88
scan 430727 97
scan 44163 82
scan 15671 9
scan 158006 36
scan 528981 50
scan 425903 26
scan 364581 85
scan 387189 56
scan 169883 86
scan 327931 70
scan 75989 29
scan 139889 54
scan 42529 21
scan 204257 99
scan 364866 7
scan 115382 46
scan 523248 53
scan 246565 23
scan 213255 74
scan 81850 52
scan 85844 1
scan 73528 40
scan 324302 42
scan 21136 11
scan 485390 73
insert 601290
scan 449053 20
scan 116335 53
scan 378069 36
scan 327931 7
scan 236750 28
scan 55297 17
scan 327931 76
scan 584435 58
scan 400570 2
scan 364866 18
scan 47767 36
scan 99045 31
scan 378069 88
scan 50696 94
insert 601291
scan 197778 48
scan 160548 16
scan 137296 74
scan 559672 38
scan 104969 97
scan 384608 15
scan 508504 3
scan 445777 76
insert 601292
scan 82964 6
scan 101151 95
scan 174502 14
scan 593352 46
scan 364866 71
scan 215588 78
scan 367542 53
scan 219123 59
scan 518455 89
scan 471374 2
scan 206750 98
scan 319282 53
scan 480026 64
scan 237975 38
scan 239218 16
scan 72782 44
scan 129175 24
scan 200796 30
insert 601293
scan 327931 46
scan 196993 34
scan 314486 95
scan 31577 3
scan 265684 29
scan 383868 5
insert 601294
insert 601295
scan 283063 39
scan 369050 54
insert 601296
insert 601297
scan 564068 80
scan 77925 57
scan 227427 22
scan 74269 57
scan 251540 34
insert 601298
scan 201303 25
scan 85844 7
scan 566106 71
scan 487069 94
scan 310065 54
scan 585218 35
scan 423273 7
scan 97799 59
scan 327931 62
scan 116823 13
scan 75989 26
scan 31861 8
scan 200056 15
scan 344257 89
scan 283063 43
scan 251540 10
scan 116335 61
scan 42032 70
scan 148691 81
scan 404754 31
scan 300900 39
scan 30315 79
scan 173108 23
scan 178796 39
scan 104218 72
scan 448992 87
scan 548835 7
scan 563313 40
scan 50696 66
scan 327931 41
scan 169315 33
scan 193860 44
scan 42032 83
scan 42032 71
scan 116335 90
scan 116335 37
scan 346886 2
scan 375671 78
scan 383392 94
scan 327931 57
scan 85772 74
scan 52 32
scan 327931 89
scan 208040 30
scan 449863 25
scan 76629 64
scan 586391 77
insert 601299
scan 327931 60
scan 350272 75
scan 320266 48
scan 48825 2
scan 555414 97
scan 468753 97
scan 327931 57
scan 178796 66
scan 155670 98
insert 601300
scan 384608 92
scan 203153 49
scan 171983 6
scan 179696 28
scan 522514 94
scan 554025 13
scan 85844 60
scan 383392 94
scan 238312 86
scan 151143 79
scan 395299 57
scan 116335 92
scan 131651 53
scan 392462 6
scan 145127 16
scan 412873 2
scan 495603 12
insert 601301
scan 56798 33
scan 86695 33
scan 303697 69
scan 29862 59
scan 284670 100
insert 601302
scan 30406 61
insert 601303
scan 327931 78
scan 60326 46
scan 116823 100
scan 200750 32
scan 72782 13
scan 440412 17
scan 311658 68
scan 364382 59
scan 85351 41
scan 383392 26
scan 358656 28
scan 418237 24
scan 509370 70
insert 601304
scan 47729 23
scan 209826 75
scan 509571 36
scan 109824 46
scan 282635 58
scan 6187 14
scan 346743 69
scan 149031 11
scan 64547 20
scan 514787 57
scan 85990 80
scan 116335 50
scan 201756 52
scan 425621 33
scan 567249 60
scan 552203 99
scan 473318 10
scan 285131 48
scan 416281 76
scan 422814 37
scan 383392 74
scan 469451 37
scan 499982 77
scan 493379 79
scan 174502 72
scan 239086 75
scan 284518 22
scan 23748 23
scan 85844 24
scan 302693 20
scan 475518 40
scan 85844 49
scan 50696 6
scan 292227 6
scan 347163 24
scan 357510 70
scan 174502 48
scan 85844 5
scan 566293 19
scan 171802 52
scan 167156 75
scan 566032 40
scan 50696 76
scan 265299 100
scan 174502 82
insert 601305
scan 380534 24
insert 601306
scan 327931 56
scan 308916 26
scan 396839 52
scan 236651 31
scan 154770 86
scan 50696 4
scan 116335 80
scan 570554 17
scan 234063 72
scan 74456 61
scan 327931 54
insert 601307
insert 601308
scan 251540 19
scan 444673 10
scan 50696 13
insert 601309
insert 601310
scan 85844 30
scan 322731 21
scan 327931 96
insert 601311
scan 103256 11
scan 592149 29
scan 588709 61
scan 85844 49
scan 38579 77
scan 394368 19
scan 327931 43
scan 355659 18
scan 389861 79
insert 601312
scan 570632 48
scan 280770 87
scan 447850 39
scan 171188 54
scan 437773 92
scan 283063 10
scan 161674 93
scan 162033 8
scan 6147 92
insert 601313
scan 392375 64
insert 601314
scan 71729 14
scan 327931 87
scan 358024 20
scan 2108 83
scan 46530 76
scan 42032 99
scan 150095 36
scan 460102 7
scan 200750 13
scan 215403 56
scan 73991 51
scan 85772 4
scan 327931 86
scan 73664 99
scan 54009 27
scan 382404 82
scan 327931 97
scan 509109 98
scan 18567 17
scan 17514 67
scan 161457 84
scan 50696 25
scan 152172 87
scan 586085 28
scan 294475 34
scan 517720 32
insert 601315
scan 68018 20
scan 116335 11
scan 50332 97
scan 85844 68
scan 116335 72
scan 118138 80
insert 601316
scan 85844 39
insert 601317
scan 173155 44
scan 528587 76
insert 601318
scan 289698 22
scan 551505 25
scan 509237 88
scan 478989 92
scan 227802 90
scan 89631 26
scan 570965 92
scan 383392 21
scan 85844 11
scan 266362 5
scan 367432 79
scan 574516 24
scan 40120 73
scan 327931 91
scan 445777 86
scan 576098 11
scan 425281 37
scan 50696 31
scan 343351 78
scan 85844 18
scan 212222 59
scan 40120 67
scan 510585 14
scan 90279 95
scan 85844 86
scan 459421 16
scan 53516 10
insert 601319
scan 445777 9
scan 252090 7
scan 400906 56
scan 51675 91
scan 113421 36
scan 42032 39
scan 423431 94
scan 327931 5
scan 50696 71
scan 311836 15
scan 174890 81
scan 251540 1
scan 574743 88
scan 85844 95
scan 65167 1
scan 324442 78
scan 433227 15
scan 121245 63
scan 582762 15
scan 233257 67
scan 150406 38
scan 281288 14
scan 420740 32
scan 311400 22
insert 601320
scan 499558 10
scan 42032 73
scan 2633 26
scan 432219 64
scan 579270 21
scan 400145 31
scan 327931 5
scan 40120 68
scan 51923 34
scan 439282 15
scan 439282 59
scan 507301 55
scan 383392 96
scan 440741 52
scan 85772 41
scan 350809 71
scan 383985 90
scan 293860 38
scan 81412 73
scan 378069 14
scan 85844 45
scan 303345 63
scan 327931 5
scan 327931 13
scan 175026 3
scan 116823 29
scan 379047 34
scan 200750 78
scan 187268 16
scan 523280 28
scan 251540 43
scan 604 52
scan 290522 44
scan 378069 16
scan 206814 83
scan 85844 40
scan 398732 79
scan 251593 65
scan 327931 42
scan 491221 52
scan 116335 67
insert 601321
scan 422216 27
scan 212281 78
scan 24842 60
scan 302461 77
scan 451812 38
scan 327931 97
scan 85351 20
scan 111834 29
scan 97148 27
scan 128077 98
scan 441768 98
insert 601322
scan 116823 82
scan 400304 37
scan 427793 91
scan 50696 99
insert 601323
scan 267489 32
scan 370245 65
scan 383392 85
scan 15510 36
scan 85844 84
scan 453237 76
scan 293860 31
scan 59648 91
scan 552763 100
scan 450654 79
scan 266717 30
scan 588586 55
scan 85844 87
scan 116335 40
scan 327931 47
scan 81757 25
scan 288039 52
scan 262930 52
scan 116823 96
scan 216089 85
scan 327931 33
scan 577254 99
scan 382030 62
scan 442504 13
scan 57536 53
scan 383392 60
scan 599144 97
scan 327931 59
insert 601324
scan 570101 100
scan 381987 77
scan 112432 66
scan 80066 85
scan 242310 91
insert 601325
scan 85844 94
scan 540168 71
scan 535558 20
scan 315866 61
scan 85844 56
scan 267489 56
scan 521293 77
scan 281871 50
scan 17045 86
scan 151644 70
scan 314619 71
scan 63488 31
insert 601326
scan 84703 5
scan 327931 45
scan 540410 100
scan 361807 5
scan 148111 33
scan 503721 78
scan 90287 50
scan 130841 76
scan 28878 100
scan 452559 94
scan 51923 42
scan 463377 44
insert 601327
scan 9718 9
scan 14688 49
scan 51675 9
scan 42032 68
scan 327931 67
scan 174502 77
scan 327931 5
scan 508552 32
scan 550727 100
scan 439178 36
scan 10500 1
scan 583908 30
scan 392620 66
scan 373511 23
scan 502388 29
scan 135740 39
scan 33772 15
scan 404257 83
scan 253795 67
scan 283340 3
scan 378069 66
scan 10649 27
scan 363424 87
insert 601328
scan 85772 31
scan 327931 69
scan 8791 20
scan 7547 61
scan 434406 49
scan 322394 82
scan 572280 3
scan 459421 15
scan 468180 87
scan 459421 14
scan 326496 27
scan 422332 77
scan 13061 10
scan 327931 88
scan 42032 74
scan 116335 71
insert 601329
scan 178796 64
scan 160974 84
scan 438630 44
scan 346821 45
scan 48231 11
scan 327931 16
scan 516925 77
scan 571769 55
scan 577422 42
scan 397546 43
scan 467986 51
scan 60173 12
scan 462781 13
insert 601330
scan 51125 13
scan 383392 21
scan 85844 12
scan 116335 69
scan 116335 14
scan 166500 66
scan 42032 54
scan 116335 14
scan 226241 96
scan 158489 52
scan 334525 43
scan 58488 14
scan 73664 45
scan 304195 41
scan 262564 85
scan 505021 16
scan 140770 18
scan 2480 84
scan 452293 46
scan 239838 25
scan 174502 74
scan 491840 51
scan 378820 19
scan 557458 50
scan 194737 96
insert 601331
scan 477944 52
scan 503868 69
scan 241499 12
scan 468468 52
scan 327931 47
scan 85844 25
scan 70935 11
scan 548217 31
scan 460396 2
scan 495542 61
scan 327931 10
scan 361717 91
scan 383392 30
scan 153088 60
scan 6147 62
scan 22129 60
scan 145012 31
scan 346886 9
scan 310800 31
scan 17393 62
scan 410148 28
scan 42586 13
scan 340955 53
scan 85844 51
insert 601332
scan 378069 66
scan 285757 65
scan 503717 33
scan 373721 52
scan 322731 34
scan 288862 61
scan 174502 45
scan 280128 3
scan 327931 27
scan 44528 69
scan 444840 24
scan 207017 19
scan 424773 96
scan 502162 31
scan 412290 84
scan 85844 31
scan 85844 21
scan 167071 94
scan 242127 74
scan 584048 20
scan 443308 98
scan 1644 46
scan 496078 21
scan 220286 18
scan 331647 71
scan 428550 65
scan 540410 67
scan 50696 66
scan 395013 58
scan 270583 63
scan 443565 44
scan 464326 43
scan 172162 60
scan 85772 87
scan 85844 62
scan 518826 20
scan 439282 15
scan 327931 48
scan 116335 7
scan 30406 73
scan 512137 15
scan 301073 23
scan 85844 32
scan 327931 89
scan 65596 77
scan 404940 76
scan 271677 47
scan 148535 7
scan 403198 56
scan 476624 48
scan 141553 50
scan 423 11
scan 586391 66
scan 440595 66
scan 116335 1
scan 50696 31
scan 185434 95
scan 539461 84
scan 146657 79
scan 327931 97
scan 124808 14
scan 322731 77
scan 75989 100
scan 496571 78
scan 327931 6
scan 70025 89
scan 392028 1
scan 317784 15
scan 356071 11
scan 12969 28
scan 85119 43
scan 196494 30
scan 86245 99
scan 6183 9
scan 59648 71
scan 85844 70
scan 64885 24
scan 404754 27
scan 424026 65
scan 403310 79
scan 384608 59
scan 327931 99
scan 85844 77
scan 405533 76
scan 327931 33
scan 86327 76
scan 85844 28
scan 46558 85
scan 116823 82
scan 200750 34
scan 383392 9
scan 202216 46
scan 85844 97
scan 445918 59
scan 85844 43
scan 316691 28
scan 359412 90
scan 163373 4
scan 155406 35
scan 266717 11
scan 378069 45
scan 256396 72
scan 290574 29
scan 366744 31
scan 85844 77
insert 601333
scan 54294 57
scan 445777 32
scan 158638 95
scan 580889 28
scan 327931 28
scan 512407 83
scan 572280 11
scan 42032 90
scan 75989 28
scan 18720 33
insert 601334
scan 327931 6
scan 514981 33
scan 42032 9
scan 241140 40
scan 522231 72
scan 116823 88
insert 601335
scan 178796 61
scan 377221 31
scan 307983 95
scan 383877 53
scan 62151 73
scan 327931 29
scan 395096 57
scan 116335 89
scan 327931 86
scan 492060 76
scan 595399 85
scan 131894 6
scan 428213 36
scan 383392 18
scan 70935 54
scan 65983 55
insert 601336
scan 503721 96
scan 174838 64
scan 302241 86
scan 156732 74
scan 564102 41
scan 314480 86
scan 362034 26
scan 161965 11
scan 366732 93
scan 168322 50
scan 517080 53
scan 85844 69
scan 465181 81
scan 483636 28
scan 469213 95
scan 191673 17
scan 494622 30
scan 466859 96
scan 34562 68
scan 327931 55
scan 282100 62
scan 193444 52
scan 407660 35
scan 222868 73
scan 228237 29
insert 601337
scan 513453 2
scan 62597 8
insert 601338
scan 85844 68
scan 421699 11
scan 445777 46
scan 327931 72
scan 84209 80
scan 386952 51
scan 140770 6
scan 383392 41
scan 149487 69
scan 483955 49
scan 291898 51
scan 116335 19
scan 537205 70
scan 403310 97
scan 338485 72
scan 426474 6
scan 123337 71
scan 343351 94
scan 597514 13
scan 469213 78
scan 2752 54
scan 543586 70
insert 601339
scan 590573 12
scan 373436 58
scan 332090 37
scan 318323 77
insert 601340
scan 170816 31
scan 283063 96
scan 42032 76
scan 502830 100
scan 184560 12
scan 85772 87
scan 85844 41
scan 327931 69
scan 330201 20
scan 145084 52
scan 558450 76
scan 361460 45
scan 459200 54
scan 404176 37
scan 5011 12
scan 85038 21
scan 110254 98
scan 507279 12
scan 421346 12
scan 565421 88
scan 597557 6
scan 327931 100
scan 61571 98
scan 528036 11
scan 173835 66
scan 476857 79
scan 325888 1
scan 327931 20
scan 332152 68
scan 564102 51
scan 383392 71
scan 327931 100
insert 601341
scan 149475 96
scan 338569 73
scan 107995 77
scan 85844 10
scan 46539 50
scan 115766 51
scan 116335 60
scan 311015 47
scan 248698 61
scan 283063 16
scan 174502 88
scan 828 67
scan 74316 81
scan 157263 97
scan 493614 91
scan 41294 32
scan 516925 52
scan 186056 12
scan 54190 54
scan 82806 89
scan 327931 58
scan 382495 30
scan 383392 80
scan 375049 53
scan 406899 83
scan 369306 39
scan 212281 75
scan 237630 23
scan 544149 56
scan 506362 81
scan 234063 27
scan 576972 74
scan 85772 6
scan 327931 85
scan 552377 3
scan 77925 23
scan 133705 1
scan 116335 78
scan 459421 39
scan 455820 29
scan 47729 58
scan 85844 53
scan 383392 39
scan 86623 46
scan 18149 23
scan 299095 37
scan 223486 32
scan 160609 73
scan 191966 87
scan 307883 75
scan 265299 39
scan 190809 50
scan 279148 64
scan 345063 99
scan 213580 1
scan 71729 12
scan 149933 59
scan 85844 17
scan 72482 48
scan 538218 57
scan 288857 34
scan 495065 72
scan 449427 10
scan 116335 47
scan 532839 35
scan 113421 52
scan 85844 82
scan 40120 75
scan 85844 34
scan 61280 38
scan 116823 86
scan 564015 45
scan 571798 5
scan 42979 99
scan 406557 99
scan 94968 67
scan 85844 69
scan 281624 17
scan 545896 82
scan 550727 54
scan 261772 88
insert 601342
scan 312041 47
scan 116823 96
scan 327931 85
scan 293860 6
scan 327931 4
scan 411435 73
scan 428540 70
scan 251540 48
scan 168645 87
scan 283063 18
scan 327931 46
scan 446910 87
scan 582303 55
scan 144923 91
scan 369867 74
scan 116335 82
scan 32581 38
scan 292227 37
scan 328440 10
scan 208504 11
scan 226241 36
scan 233006 89
scan 596051 3
scan 166375 81
scan 479258 6
insert 601343
scan 545644 58
scan 116823 87
scan 461760 10
scan 329925 23
scan 27139 31
scan 329978 62
scan 383392 74
scan 249045 11
scan 43470 32
scan 327931 83
scan 116335 12
scan 534415 78
scan 147676 5
scan 425371 41
scan 379733 17
scan 85844 92
scan 385204 53
scan 531691 56
scan 462858 71
scan 54452 18
scan 378069 63
scan 16062 34
scan 527625 93
scan 247566 33
scan 109830 33
scan 85844 74
scan 383392 15
scan 567549 50
scan 327931 67
scan 295814 8
scan 474515 12
scan 383496 88
scan 22415 65
scan 226324 62
scan 150213 30
scan 170545 85
scan 251540 26
scan 337685 87
scan 447732 44
scan 85844 4
scan 327931 30
insert 601344
scan 103015 29
scan 46494 15
scan 85844 96
scan 316078 92
scan 482989 38
scan 120307 8
scan 327931 84
scan 254902 3
scan 504086 34
scan 121136 32
scan 184326 44
scan 15074 82
scan 11896 27
scan 427100 88
scan 287833 35
scan 42032 29
insert 601345
scan 174502 52
insert 601346
scan 85844 85
scan 196712 48
scan 237705 41
scan 50696 88
scan 210969 83
insert 601347
scan 446647 42
scan 354670 45
scan 320790 77
scan 378069 2
scan 29852 67
scan 283063 22
scan 321001 21
scan 476624 64
scan 292212 21
scan 226241 70
scan 61391 46
scan 25203 58
scan 318201 77
scan 327931 90
scan 85844 16
scan 143656 40
scan 327931 67
scan 491959 36
scan 425420 87
scan 440087 47
scan 283853 77
scan 365637 38
scan 63932 87
scan 240010 16
scan 85844 28
scan 230966 51
scan 123337 75
scan 228237 8
scan 327931 61
scan 587715 40
scan 514332 80
scan 535558 38
scan 550727 53
scan 372346 61
scan 598355 30
scan 118540 56
scan 280289 12
scan 542670 82
scan 42032 44
scan 195226 100
scan 116335 31
scan 368688 61
scan 290799 20
scan 233706 27
scan 584662 45
scan 170124 85
scan 87441 62
scan 197075 46
scan 42032 30
scan 403310 1
scan 327931 31
scan 474130 97
scan 491221 78
scan 393218 87
scan 85844 91
scan 499982 30
scan 238096 35
scan 372346 70
scan 430145 69
insert 601348
scan 108491 75
scan 204021 40
scan 472771 96
scan 476806 42
scan 416024 73
scan 185376 32
scan 367359 32
scan 413941 60
scan 276499 82
scan 7942 47
insert 601349
scan 295087 56
scan 346211 40
scan 273132 83
scan 85772 56
scan 417449 75
scan 591480 5
scan 343309 22
scan 253344 6
scan 42032 96
scan 85844 5
scan 339353 98
scan 343452 30
scan 159765 11
scan 197394 20
scan 416476 10
scan 292486 61
insert 601350
scan 113421 99
scan 46362 35
scan 449248 52
scan 327931 73
scan 303971 37
insert 601351
scan 116823 47
scan 325819 63
scan 327931 46
scan 304367 25
insert 601352
scan 436757 27
scan 75985 76
scan 507055 66
scan 307629 58
scan 42032 7
scan 243237 8
scan 25893 36
scan 405934 78
scan 181867 26
scan 45037 13
scan 468099 41
scan 408617 95
scan 549576 74
scan 562779 80
scan 317793 50
scan 327931 29
scan 383226 17
scan 327931 95
scan 42032 32
scan 98881 6
scan 332717 55
scan 378069 79
scan 246958 23
scan 327931 57
scan 116335 51
scan 540410 61
scan 373112 39
scan 113421 51
scan 471774 87
scan 46494 25
scan 265215 37
scan 455197 49
scan 89650 81
scan 15245 33
scan 483636 9
scan 582510 72
scan 327931 76
scan 34073 85
scan 57012 72
scan 298515 43
scan 496991 35
scan 472095 49
scan 514782 99
scan 415787 3
scan 92861 60
scan 75989 34
scan 403346 68
scan 488305 40
scan 284387 88
scan 481037 82
scan 10823 97
insert 601353
scan 135740 74
scan 452128 5
scan 42032 29
scan 493376 1
scan 378069 28
scan 7547 42
scan 548124 37
scan 357243 95
insert 601354
scan 199628 91
scan 51504 86
scan 106843 70
scan 489385 16
scan 383392 24
scan 437244 93
scan 327931 74
insert 601355
scan 383392 14
scan 179784 38
scan 75989 3
scan 326143 51
scan 208799 65
insert 601356
scan 207579 25
scan 26892 53
scan 235111 44
scan 535113 81
scan 458877 97
scan 432085 8
scan 561745 12
scan 579916 80
scan 85844 32
scan 1491 10
scan 327931 80
scan 234063 15
scan 474016 100
scan 330594 28
scan 526225 54
scan 356255 58
scan 101560 19
scan 327931 36
scan 95896 3
scan 383985 3
scan 336722 41
scan 476752 48
insert 601357
insert 601358
scan 56835 27
insert 601359
scan 474546 86
scan 457923 21
scan 404754 12
scan 305685 81
scan 353977 57
scan 423948 89
scan 550727 53
scan 547156 9
scan 9003 24
scan 70935 54
scan 108496 89
scan 137242 10
scan 207630 38
scan 582510 91
scan 35898 64
scan 361613 92
scan 383694 42
scan 128472 76
scan 363826 42
scan 556819 86
scan 43379 26
scan 579124 74
scan 57536 74
scan 579880 3
scan 274222 21
scan 37296 95
scan 135740 25
scan 239641 28
scan 71171 70
insert 601360
scan 119356 68
scan 42032 33
scan 378069 83
scan 221519 82
scan 327931 85
scan 500873 49
scan 116335 19
scan 50696 49
scan 327931 13
scan 467355 36
scan 440087 96
scan 352255 60
scan 119466 6
scan 215715 27
scan 166006 80
scan 439282 19
scan 178796 31
scan 293860 82
scan 322777 79
scan 346886 15
scan 439734 52
scan 327931 40
scan 173754 89
scan 451608 7
scan 322550 23
scan 174502 84
scan 5913 57
scan 491103 64
scan 116823 88
scan 43824 98
scan 343309 69
scan 354037 88
scan 114909 90
scan 34299 35
scan 156710 68
scan 116335 33
scan 556150 7
scan 412614 100
scan 488390 25
insert 601361
scan 13151 5
scan 85844 48
scan 544238 68
scan 320640 77
scan 360365 95
scan 292486 64
scan 477115 42
scan 174502 67
scan 45821 78
scan 51675 84
scan 169253 80
scan 204102 86
scan 85844 38
scan 327931 98
scan 75989 51
scan 350411 42
scan 85844 61
scan 327931 10
scan 33772 25
scan 317302 90
scan 73664 22
scan 116335 91
scan 503721 52
scan 277982 44
scan 473599 96
scan 59648 12
scan 88266 94
insert 601362
scan 395263 62
scan 586391 20
scan 85844 50
insert 601363
scan 132650 100
scan 493364 72
scan 500630 95
scan 163322 82
scan 569965 34
scan 450233 37
scan 327931 21
scan 327931 52
scan 497404 31
scan 31719 68
scan 534849 19
scan 116335 83
scan 42032 72
scan 174502 52
scan 189039 93
scan 85844 45
scan 568800 14
scan 139582 71
scan 332717 17
scan 369062 90
insert 601364
scan 213570 93
scan 327931 59
scan 384608 32
scan 327931 72
scan 565555 65
scan 159016 8
scan 283063 23
scan 526174 61
scan 170124 34
scan 192512 22
scan 174502 41
scan 509029 14
scan 204945 20
insert 601365
scan 439282 82
scan 48431 69
scan 327931 62
scan 50696 28
scan 26742 8
scan 26892 9
scan 327931 92
scan 95874 85
scan 440087 79
scan 373046 64
scan 116823 17
scan 591014 2
scan 327931 24
scan 450729 53
scan 193031 43
scan 556819 84
scan 350411 82
scan 327931 59
scan 47729 4
scan 604 32
scan 85772 5
scan 499801 99
scan 439282 97
scan 467554 70
scan 135740 58
scan 323487 6
scan 50254 15
scan 207404 96
scan 50696 84
scan 42032 53
scan 405550 100
scan 8171 99
scan 50696 20
scan 199629 8
scan 272803 40
scan 34299 97
scan 366167 44
scan 179696 94
scan 283063 19
scan 250343 78
scan 116335 50
scan 538218 15
scan 42032 80
scan 152172 8
scan 599038 3
scan 140770 56
scan 533762 86
scan 432219 20
scan 225952 65
scan 36968 25
scan 327948 70
scan 384608 38
scan 393348 83
scan 372586 5
scan 564102 96
scan 526225 77
scan 542049 39
scan 566280 47
insert 601366
scan 185399 40
scan 116335 23
scan 79967 28
scan 509571 78
scan 352788 66
scan 372131 15
scan 116317 68
scan 556153 92
scan 89603 91
scan 85504 36
scan 439282 49
scan 327931 64
scan 502830 19
scan 328416 95
scan 41996 39
scan 548217 64
scan 577747 39
scan 186751 23
scan 57536 81
scan 201234 69
scan 284490 22
scan 251540 37
scan 477062 7
scan 424846 61
scan 516925 39
scan 543158 31
scan 327931 26
scan 108294 9
scan 241712 69
scan 271677 74
scan 401723 70
scan 430311 74
scan 17399 71
scan 204239 78
scan 197503 3
scan 49434 18
scan 257036 52
scan 145622 100
scan 39453 3
scan 116823 59
scan 327931 59
scan 102595 25
scan 533054 25
scan 382281 6
scan 74456 1
scan 325579 54
scan 383392 47
scan 572417 62
scan 372168 21
scan 562260 8
scan 436489 64
scan 116317 23
scan 545610 37
scan 327931 34
