read 156789
scan 63519 25
scan 162632 4
scan 440315 85
scan 174682 36
scan 258442 30
scan 394295 77
scan 469730 67
scan 205729 99
scan 309895 91
scan 447319 7
scan 57850 69
scan 110790 66
scan 55619 87
scan 500915 66
scan 68795 75
scan 216246 40
scan 101122 51
scan 214395 20
scan 50197 53
scan 94692 8
scan 561869 22
scan 447319 8
scan 129983 28
scan 322931 4
scan 447319 88
scan 575150 19
scan 256472 38
scan 598240 64
scan 447319 80
scan 201665 76
scan 297071 44
scan 22238 17
scan 296374 60
scan 64811 87
scan 211258 60
scan 561869 54
scan 259632 2
insert 600968
scan 500190 79
scan 511473 16
scan 262951 10
scan 192633 38
scan 396716 86
scan 490351 20
scan 281424 58
scan 335408 78
scan 268114 48
scan 231788 55
insert 600969
scan 20176 19
scan 396716 53
scan 192633 96
scan 453206 1
scan 373330 19
scan 594142 56
scan 307710 79
scan 575233 98
scan 149471 20
scan 21081 20
scan 441754 72
scan 304123 13
scan 94861 78
scan 461760 4
scan 542099 77
scan 133218 75
scan 278994 98
scan 133010 89
scan 225815 1
scan 192633 18
scan 531549 34
scan 495967 98
scan 50197 1
scan 287257 81
scan 396716 41
scan 529619 30
scan 561869 16
scan 147747 33
insert 600970
scan 539862 78
scan 150005 38
insert 600971
scan 509728 18
scan 192633 43
insert 600972
scan 108382 55
scan 266969 75
scan 71577 58
scan 256472 64
scan 570106 56
scan 542405 80
scan 591750 46
scan 596642 80
scan 319483 46
scan 195355 88
scan 137120 68
scan 32264 14
scan 359638 94
scan 328259 24
scan 493572 98
scan 49167 20
scan 23924 75
scan 192633 29
scan 267890 75
scan 250104 53
scan 206545 94
scan 219998 31
insert 600973
scan 57850 39
scan 281680 69
scan 480442 79
scan 128117 24
scan 164101 54
scan 60433 32
scan 447319 10
scan 192633 16
scan 6543 40
scan 190207 17
scan 394295 4
scan 472215 65
scan 376440 87
scan 293967 93
scan 241959 47
scan 259620 67
scan 192633 98
scan 274491 9
scan 119918 20
scan 148166 28
scan 285040 75
scan 555292 21
scan 571103 33
scan 145853 92
scan 318047 52
scan 368370 72
scan 574988 73
scan 209650 73
scan 192633 51
scan 52169 89
insert 600974
scan 54808 62
scan 554250 66
scan 574810 98
scan 486542 29
scan 134374 61
scan 278994 13
scan 9907 41
scan 280421 47
scan 147745 21
scan 447319 40
scan 559145 45
scan 515867 35
insert 600975
scan 50197 13
scan 447319 59
scan 259903 6
scan 404775 90
scan 273384 59
scan 447319 6
scan 273834 71
scan 226755 49
scan 366559 9
scan 264094 47
scan 580155 54
scan 278994 2
scan 532022 10
scan 542405 87
scan 203608 100
scan 226755 96
scan 3891 75
scan 593647 56
scan 249671 10
scan 515867 5
scan 57603 45
scan 294625 88
scan 390240 71
scan 561869 35
scan 49167 51
scan 253794 78
scan 385286 93
scan 273880 73
scan 494614 8
scan 526485 100
scan 253347 64
scan 374108 76
scan 551738 96
scan 53653 12
scan 275726 88
scan 570364 77
scan 50380 51
scan 389500 55
scan 487233 90
scan 511473 36
scan 222726 76
scan 505853 59
scan 56281 25
scan 447319 21
scan 41409 78
scan 12501 73
scan 490786 64
scan 445434 66
scan 171051 12
scan 63836 81
scan 90334 4
scan 192633 100
scan 423380 83
scan 529824 18
scan 527881 88
scan 272716 47
scan 165667 31
scan 23321 42
scan 498663 20
scan 447319 23
scan 73998 33
scan 455544 9
scan 361742 85
scan 52043 92
scan 593038 37
scan 541735 73
scan 511473 29
scan 192633 9
scan 192633 13
scan 163753 50
scan 419785 91
scan 414189 86
scan 122726 17
scan 599732 43
scan 49226 18
scan 594826 93
scan 459044 1
scan 245898 28
scan 63836 25
scan 375811 49
scan 461636 12
scan 192633 24
scan 520705 73
scan 192633 50
scan 325379 87
scan 420510 60
scan 15171 4
scan 287257 16
scan 301006 80
scan 139615 4
scan 52857 86
scan 414189 12
scan 18649 29
scan 366846 50
scan 440636 98
scan 294625 16
scan 192633 12
scan 63836 68
scan 147110 86
insert 600976
scan 130158 79
scan 404468 6
scan 64811 99
scan 122073 61
scan 278994 35
scan 278994 84
scan 290059 52
scan 133947 99
scan 136789 28
scan 192633 29
scan 262951 97
scan 514562 66
scan 140200 25
scan 47453 83
scan 278994 60
scan 27329 77
scan 338940 7
scan 524884 70
scan 182318 59
scan 316043 58
scan 362162 58
scan 351805 3
scan 561869 11
scan 261590 94
scan 396716 90
scan 399402 48
scan 129950 86
scan 329168 30
scan 141604 16
scan 92822 32
scan 511473 43
scan 220205 45
scan 38863 41
scan 502383 72
scan 220205 80
scan 492173 88
scan 180908 25
insert 600977
insert 600978
scan 219998 88
scan 288182 35
scan 438573 62
scan 67725 23
scan 121127 14
scan 502598 15
scan 302636 90
scan 103362 75
scan 357888 68
scan 392259 93
scan 2445 8
insert 600979
insert 600980
scan 363783 68
insert 600981
scan 117069 46
scan 549809 7
insert 600982
scan 290960 45
scan 142101 22
scan 478217 42
scan 287257 74
scan 127892 11
scan 394295 84
scan 593678 93
scan 23924 10
scan 131358 95
scan 593584 100
scan 385830 70
scan 278994 95
scan 455544 16
scan 511473 89
scan 492766 28
insert 600983
scan 345491 4
scan 410367 61
scan 517232 50
scan 60565 28
scan 166343 79
scan 537569 100
scan 404775 44
scan 149471 72
scan 142733 52
scan 367052 80
scan 260085 91
scan 522499 42
scan 394546 15
scan 388345 55
scan 556614 64
scan 47139 30
scan 382439 53
scan 405242 37
scan 346396 77
scan 192633 4
scan 453907 95
scan 490264 76
scan 34875 4
scan 414189 95
scan 453206 63
scan 391191 43
scan 102892 98
scan 160802 73
scan 291255 27
scan 383675 91
scan 166562 74
scan 192633 69
scan 252701 25
scan 262639 50
scan 495538 40
scan 151866 93
scan 120142 13
scan 65935 21
scan 41910 32
insert 600984
scan 372863 38
scan 244580 37
scan 91095 29
scan 250777 8
scan 516787 59
scan 300486 86
scan 591750 85
scan 229111 23
scan 418558 53
scan 544245 10
scan 192633 92
scan 259507 69
scan 407259 31
insert 600985
scan 45342 56
scan 316960 16
scan 202325 13
scan 278994 75
scan 102357 99
scan 304255 3
scan 219998 10
scan 592908 68
scan 566668 22
scan 102084 39
scan 460568 26
scan 513431 40
scan 514075 84
scan 256226 25
scan 246490 59
insert 600986
scan 379028 35
scan 278994 40
insert 600987
scan 287235 60
scan 478157 11
scan 455732 48
scan 561869 95
scan 192633 59
scan 184453 9
scan 425903 54
scan 69540 76
scan 244155 30
scan 495967 14
scan 486433 29
scan 427665 64
scan 192633 65
scan 70238 78
scan 276649 47
scan 157161 97
scan 149471 21
scan 4850 87
scan 278994 97
scan 57850 7
scan 523813 17
insert 600988
scan 287257 24
scan 43085 31
scan 561869 75
scan 302668 93
scan 287257 4
scan 561869 38
scan 433175 29
scan 233282 64
scan 73998 46
scan 225694 78
scan 380094 9
scan 49555 26
insert 600989
scan 278994 60
scan 168244 35
scan 63836 46
scan 174540 86
scan 260432 48
scan 278994 34
scan 448894 47
scan 562068 87
insert 600990
scan 346959 47
scan 130759 87
scan 99101 97
scan 192633 37
scan 192633 80
scan 78977 96
scan 546735 89
scan 74040 55
scan 256472 59
scan 416242 35
scan 80990 80
scan 104493 70
scan 192633 30
scan 447956 22
insert 600991
scan 47901 97
scan 404216 56
scan 192633 38
scan 599042 34
scan 32957 35
insert 600992
scan 290168 25
scan 272716 25
scan 198178 65
scan 457335 93
scan 258086 32
scan 396716 76
scan 455544 25
scan 33605 36
scan 457340 23
scan 188463 41
scan 352253 52
scan 167684 14
scan 55844 48
scan 120142 99
scan 182186 69
scan 562120 48
scan 66375 37
scan 595040 53
scan 192633 96
scan 397734 47
scan 258812 8
scan 294625 59
scan 599543 63
scan 383897 95
scan 138571 3
scan 63836 47
scan 192633 37
scan 56969 89
insert 600993
scan 561869 74
scan 580706 52
scan 470664 80
scan 531193 2
scan 394546 36
scan 140200 59
scan 278994 87
scan 318500 40
scan 229905 78
scan 63836 96
scan 278994 86
scan 288603 84
scan 455544 95
scan 85987 48
scan 599948 49
scan 575233 60
scan 263685 43
scan 99087 95
scan 413135 52
scan 55610 66
scan 343286 4
scan 511473 32
scan 508488 97
scan 325792 16
scan 287257 31
scan 343429 40
scan 496416 42
scan 287257 28
scan 366797 91
scan 6784 6
scan 347365 32
scan 192633 18
scan 445630 65
scan 575233 66
scan 535276 31
scan 410925 92
scan 278994 10
scan 192633 33
scan 336582 94
scan 345165 97
scan 565230 56
scan 51991 39
scan 18538 24
scan 447319 100
scan 192633 98
scan 309127 36
scan 591750 44
scan 92072 17
scan 396359 90
scan 109554 63
scan 168567 90
scan 102825 9
scan 40342 28
scan 133010 35
scan 70162 60
scan 215747 50
scan 192633 35
scan 294625 27
scan 591750 68
scan 142056 18
insert 600994
scan 349528 75
scan 281424 2
scan 324880 69
scan 192633 49
scan 315844 44
scan 500224 92
scan 192633 53
scan 220205 64
scan 168467 38
scan 192582 15
scan 555562 66
scan 278994 17
scan 32038 5
scan 278994 55
scan 501618 50
scan 511473 18
scan 447319 65
scan 433028 36
scan 151123 1
scan 414189 64
scan 375480 7
scan 102823 57
scan 244404 19
scan 550687 52
scan 397734 42
scan 13677 29
scan 106666 94
scan 294511 7
scan 327414 65
scan 561869 48
scan 98728 73
scan 515867 56
scan 467545 93
scan 409206 91
scan 515867 5
scan 514146 87
scan 57850 34
scan 35213 9
scan 283236 33
scan 97504 4
scan 66375 92
scan 127612 5
scan 464546 85
scan 539745 66
scan 63836 84
scan 110128 60
scan 170178 4
scan 282904 48
scan 404775 41
scan 392479 13
scan 145248 55
insert 600995
scan 192633 78
scan 281424 77
scan 545162 15
scan 192633 66
scan 60433 84
scan 181312 69
scan 543864 94
scan 240932 56
scan 453907 81
scan 205471 94
scan 495967 25
scan 198178 4
scan 308218 1
scan 244762 32
scan 189187 83
scan 447319 17
scan 272980 25
scan 433917 74
scan 594032 65
scan 278908 67
scan 447319 18
scan 182494 28
scan 506699 9
scan 104357 95
scan 135768 77
scan 273384 64
scan 470967 46
scan 513813 69
scan 183588 44
insert 600996
scan 164667 2
scan 289051 12
scan 59675 42
insert 600997
scan 561869 62
scan 106954 8
scan 516779 88
scan 278994 59
scan 244813 52
scan 471176 91
scan 103362 72
scan 447319 9
scan 557100 16
insert 600998
scan 447319 4
scan 341469 71
scan 575233 5
scan 237667 70
scan 347249 100
scan 104968 76
scan 27329 17
scan 245023 100
scan 541444 73
scan 192633 76
scan 109042 28
scan 162788 36
scan 293704 36
scan 515867 24
scan 59106 95
scan 447319 72
scan 583299 25
scan 192633 23
scan 192633 89
scan 44014 16
scan 281473 25
scan 224074 34
insert 600999
scan 52857 15
scan 278994 21
scan 294625 71
scan 192633 7
scan 372518 70
scan 453508 52
scan 3715 36
scan 49167 51
insert 601000
scan 508488 12
scan 483255 84
scan 226669 16
scan 40359 69
scan 575233 70
insert 601001
scan 361725 13
scan 474015 45
scan 203179 51
scan 575218 76
scan 41421 41
scan 571639 59
insert 601002
scan 427845 13
scan 452259 94
scan 156164 54
scan 76192 39
scan 71772 94
scan 447319 19
scan 149471 91
scan 396716 2
insert 601003
scan 193311 79
scan 111638 60
scan 105154 22
scan 455544 23
scan 76181 17
scan 325489 96
scan 583216 21
scan 424951 43
scan 384548 16
scan 278994 7
scan 274636 25
scan 4043 29
scan 256472 52
scan 468292 40
scan 588305 75
scan 192633 26
scan 542405 77
scan 573464 23
scan 325686 3
scan 196067 38
scan 547854 93
scan 454906 4
scan 278994 83
scan 199894 29
scan 495542 1
scan 121553 54
scan 593215 64
scan 186092 28
scan 345521 76
scan 115686 63
scan 420510 68
insert 601004
scan 447319 1
scan 102459 6
scan 192633 8
scan 141604 98
scan 65597 61
scan 350155 52
scan 575233 69
scan 144663 55
scan 415996 70
scan 192633 95
scan 447319 99
scan 165427 93
scan 351805 26
scan 589705 56
scan 5105 22
scan 388345 19
scan 427603 72
insert 601005
scan 496416 78
scan 454366 76
scan 79622 49
scan 183077 47
scan 236333 39
scan 386698 82
scan 59051 77
scan 1294 90
scan 347536 67
scan 294733 34
scan 287257 52
scan 294625 71
scan 51009 51
scan 269705 82
scan 149471 75
scan 193290 3
scan 194892 80
scan 513029 45
scan 433411 46
insert 601006
scan 527864 23
scan 68496 38
scan 192633 88
scan 117467 47
scan 278994 89
insert 601007
scan 64811 42
scan 515867 49
scan 511473 24
scan 225143 57
scan 573931 64
scan 48293 87
scan 272682 32
insert 601008
scan 67682 5
scan 278994 3
scan 57936 44
scan 335408 97
scan 511473 75
scan 363297 34
scan 254400 77
scan 218121 61
scan 174236 20
scan 383509 14
scan 90055 4
scan 261937 42
scan 287257 81
insert 601009
scan 341923 34
scan 433761 24
scan 272716 94
scan 440409 27
scan 439582 54
scan 577131 100
scan 584382 24
scan 271513 61
scan 511480 3
scan 260639 75
scan 142056 9
scan 327772 52
scan 226749 66
scan 474991 31
scan 228444 37
scan 145013 32
scan 487324 58
scan 256472 81
scan 244580 53
scan 192633 68
scan 576559 61
scan 425183 73
scan 192633 94
scan 561869 9
scan 187286 78
scan 278994 12
scan 395577 100
scan 407835 43
scan 229399 30
scan 508488 8
scan 142679 90
scan 522141 75
scan 179662 21
scan 192633 91
scan 572752 81
scan 59168 25
scan 401708 3
scan 290168 61
scan 278994 17
scan 478167 82
scan 57850 62
scan 527864 6
scan 502598 56
scan 327772 89
scan 205371 20
scan 184365 4
scan 514562 74
insert 601010
scan 396716 23
scan 185490 35
scan 374689 21
scan 81070 27
scan 561869 10
scan 130118 20
scan 17906 2
insert 601011
scan 6998 20
insert 601012
scan 151093 10
scan 563679 63
scan 35190 38
scan 343657 94
scan 439671 59
insert 601013
scan 508488 71
scan 146979 37
scan 396716 65
scan 149471 62
scan 402090 2
scan 356977 77
scan 180781 93
scan 478167 48
scan 511473 13
scan 76082 52
scan 502598 88
scan 396716 50
scan 78869 21
scan 362813 96
scan 83042 27
scan 337974 26
scan 278994 89
scan 478167 88
scan 467545 42
scan 462150 55
scan 66375 24
scan 192542 43
scan 276181 43
scan 287257 43
scan 591750 48
scan 278994 3
scan 96580 7
scan 404775 32
scan 316604 87
scan 227035 72
scan 88259 79
scan 162076 33
scan 294625 53
scan 450624 66
scan 593674 98
scan 447319 72
scan 251259 25
scan 372877 15
scan 219013 54
insert 601014
scan 154813 51
scan 13356 16
scan 136797 11
scan 561869 33
scan 447319 60
scan 272682 6
scan 66375 41
scan 542405 81
scan 256472 5
scan 192633 99
scan 49167 94
scan 511473 5
scan 520617 63
scan 278994 12
scan 388345 74
scan 543878 90
scan 422287 96
scan 142056 15
scan 581762 59
scan 295077 23
insert 601015
scan 120142 48
scan 445630 89
scan 193508 57
scan 256892 73
scan 451373 25
scan 176068 40
scan 192633 13
insert 601016
scan 63836 32
scan 415111 85
insert 601017
scan 18332 58
scan 2276 22
scan 537385 87
scan 447319 67
scan 149471 82
scan 111872 36
scan 570156 11
scan 313129 69
scan 70784 55
scan 35432 48
scan 518994 89
scan 192633 91
scan 113559 74
scan 570156 82
scan 220601 26
scan 212555 64
scan 97872 31
scan 433175 12
scan 545162 41
insert 601018
scan 396716 4
scan 236333 52
scan 365260 100
scan 590004 98
scan 198462 94
scan 187520 20
insert 601019
scan 209219 12
insert 601020
scan 511473 19
scan 17386 20
scan 447319 81
scan 285638 44
scan 46314 87
scan 27934 29
scan 373449 48
scan 247360 20
scan 332397 62
scan 469801 43
scan 247334 43
scan 149471 4
scan 334112 80
insert 601021
scan 231834 14
scan 16078 79
scan 575233 89
scan 219998 67
scan 453907 11
scan 534518 62
scan 136310 97
scan 359772 63
scan 289051 22
scan 282811 21
scan 332213 27
scan 20995 70
scan 18649 61
scan 339285 77
scan 278994 72
scan 229367 81
scan 219429 50
scan 405398 96
scan 495361 16
scan 265944 50
scan 68619 74
scan 3587 75
scan 414189 71
scan 85540 50
insert 601022
scan 447319 11
scan 389658 30
scan 514562 4
scan 258086 54
scan 155235 66
scan 38579 4
insert 601023
scan 575233 6
scan 354780 80
scan 347353 72
scan 220205 95
scan 511473 56
scan 172932 30
scan 272285 25
scan 517078 29
scan 467545 9
scan 340084 12
scan 219998 14
scan 205358 22
scan 45292 22
scan 278994 11
scan 3409 36
scan 479530 67
scan 261590 86
scan 293272 32
scan 345713 55
scan 278994 22
scan 95302 64
scan 175176 90
insert 601024
scan 88136 72
scan 42875 26
scan 290168 71
scan 278994 72
scan 490722 3
scan 423380 20
scan 209045 1
scan 496416 54
scan 511473 61
scan 192633 9
scan 180720 73
scan 149566 72
scan 578225 14
scan 179662 42
scan 518188 29
scan 192633 40
scan 343072 5
scan 131188 58
scan 192633 35
scan 38579 72
scan 571164 88
scan 214118 95
scan 157161 79
scan 192633 31
scan 192633 20
scan 269116 38
scan 435475 74
scan 141604 61
scan 554250 55
scan 281680 97
scan 509903 45
insert 601025
scan 422319 61
scan 179282 11
scan 447319 100
scan 470902 77
scan 199259 51
scan 33026 43
scan 66375 52
scan 237118 67
scan 271720 47
scan 482 96
insert 601026
insert 601027
scan 237083 3
scan 235488 4
scan 591750 93
scan 566301 82
scan 35842 3
scan 460463 21
scan 244228 58
insert 601028
scan 192633 43
scan 239520 1
scan 394928 67
scan 453907 4
scan 281424 55
scan 155724 4
scan 165256 10
scan 542411 74
scan 101389 54
insert 601029
scan 6366 69
scan 16248 64
scan 89037 5
scan 414189 41
scan 549536 15
scan 227754 64
scan 505181 86
scan 444516 99
scan 515867 36
scan 57309 30
scan 514528 58
scan 119744 86
scan 456607 92
scan 272716 40
scan 287257 22
scan 593674 83
scan 447319 91
scan 135798 38
scan 515867 78
scan 138592 21
scan 554250 62
scan 353533 84
insert 601030
scan 561474 41
scan 426468 96
scan 320451 13
scan 500915 31
scan 591750 57
scan 561869 14
scan 21544 28
scan 260357 49
scan 294625 4
scan 246371 5
scan 564178 4
insert 601031
scan 476571 2
scan 387626 54
scan 219998 16
scan 555428 6
scan 508488 13
scan 515867 56
scan 173954 47
scan 238417 38
scan 57950 36
scan 184908 97
scan 255666 34
scan 149471 59
scan 278994 61
scan 515420 75
scan 420885 35
scan 114498 29
scan 542405 49
scan 164788 18
scan 267890 34
scan 490786 43
scan 255380 32
scan 281424 18
scan 409818 95
scan 215033 70
scan 192633 17
scan 290780 18
scan 282753 44
scan 65710 80
scan 150013 70
scan 294625 77
scan 420057 97
insert 601032
scan 218039 78
scan 130138 79
scan 192633 38
scan 455544 64
scan 26794 30
scan 192633 92
insert 601033
scan 261821 24
scan 272716 84
scan 361092 96
scan 561869 70
scan 420510 51
scan 188656 47
scan 245924 17
scan 515867 96
scan 418159 90
scan 396716 63
scan 33760 23
scan 469227 39
scan 375702 70
scan 11076 28
scan 463293 89
scan 561869 78
scan 156915 8
scan 47369 13
scan 161014 19
scan 266391 73
scan 419967 30
scan 293704 71
scan 163622 99
scan 63836 16
scan 394928 99
insert 601034
scan 272716 67
scan 225532 85
scan 362813 77
scan 145248 35
scan 420510 84
insert 601035
scan 317693 92
scan 357119 60
scan 101122 7
scan 328878 29
scan 338151 29
scan 508488 53
scan 281189 90
scan 308967 20
scan 49377 73
scan 575233 38
scan 182756 39
scan 28815 95
scan 121145 49
scan 591750 34
scan 34789 22
scan 238268 71
scan 38069 63
scan 171870 46
scan 511473 1
scan 470385 91
scan 414189 62
scan 202371 80
scan 122073 86
scan 511473 4
scan 62248 71
scan 60854 25
scan 534354 20
scan 192633 84
scan 267890 54
scan 350947 15
scan 496416 61
scan 546772 20
scan 396716 17
scan 561869 39
scan 388345 79
scan 278994 58
scan 451601 51
scan 264130 1
insert 601036
scan 192633 78
scan 178218 40
scan 122073 84
scan 423228 82
scan 285664 46
scan 300911 63
scan 216246 70
scan 294625 37
scan 515867 25
scan 393874 85
scan 69598 51
scan 495967 68
scan 57485 75
scan 561869 36
insert 601037
insert 601038
scan 108018 50
scan 192633 81
scan 290463 78
scan 192582 33
scan 393634 98
scan 284650 34
scan 278994 2
scan 444338 32
scan 149471 43
scan 66375 14
scan 598879 80
scan 130423 45
scan 195114 29
insert 601039
scan 76742 35
scan 261057 100
scan 64811 93
scan 202245 37
scan 123922 69
scan 452259 4
scan 455544 57
scan 294625 75
insert 601040
scan 235123 24
scan 352253 78
scan 198727 10
scan 14698 61
scan 537897 40
scan 238716 16
scan 555947 86
scan 410340 91
scan 267890 9
scan 68464 86
scan 160362 8
scan 179640 2
scan 420510 43
scan 105747 24
scan 287257 23
scan 129653 76
scan 230894 72
scan 625 30
scan 442931 12
scan 60854 37
scan 272716 1
scan 128142 88
scan 201381 11
scan 168567 72
scan 449720 84
scan 278994 29
scan 278994 89
scan 511473 22
scan 447319 29
scan 64607 89
scan 192633 67
scan 561869 91
scan 244762 12
scan 561869 77
scan 326650 94
scan 259620 75
scan 295978 99
scan 290168 73
scan 447319 40
scan 287257 67
scan 153038 82
scan 192633 65
scan 570106 75
scan 547590 68
scan 192633 38
scan 328929 40
scan 500881 55
scan 6543 89
scan 381024 30
scan 272716 32
scan 278994 74
scan 189389 60
scan 338665 60
scan 95445 67
scan 548960 12
scan 452675 92
scan 258086 63
scan 192406 43
scan 539891 78
scan 515867 84
scan 429216 60
scan 496388 86
scan 450317 67
scan 511473 53
scan 406779 32
scan 164667 34
scan 294625 55
scan 566668 58
scan 99649 8
scan 393979 65
scan 59675 40
scan 141604 93
scan 543149 13
scan 157161 60
scan 447319 72
scan 171061 63
scan 467545 79
scan 63836 50
scan 427363 35
scan 192633 69
scan 143423 31
scan 294625 40
scan 575233 88
scan 112596 9
scan 192633 32
scan 11179 97
scan 226373 70
scan 379889 19
scan 327603 84
scan 566668 83
scan 575451 86
scan 259620 70
scan 414189 4
scan 439236 53
scan 192633 10
scan 212160 9
scan 156084 16
scan 294625 89
scan 467012 16
scan 531024 32
scan 370255 64
insert 601041
scan 564131 58
scan 152424 40
scan 278994 44
scan 390669 49
scan 203642 50
scan 416341 94
scan 39359 32
scan 382855 73
insert 601042
scan 192633 33
scan 299317 85
scan 530716 52
scan 561869 79
scan 420892 94
scan 463293 1
scan 106859 55
insert 601043
scan 192633 88
scan 501891 50
scan 56473 92
scan 57309 27
scan 250970 8
scan 106666 81
scan 272716 84
scan 523813 76
scan 447319 77
scan 261962 8
scan 388329 27
scan 543450 50
scan 151599 9
scan 192633 78
scan 597262 78
scan 192633 45
scan 387195 87
insert 601044
scan 584044 36
scan 407259 46
scan 561869 44
scan 11072 30
scan 132756 66
scan 51356 20
scan 278994 54
scan 294625 36
scan 278994 76
scan 453907 39
scan 206338 49
scan 486305 96
scan 192633 64
scan 278994 85
scan 149471 19
scan 17660 20
scan 28815 27
scan 516284 49
scan 438840 78
scan 523466 56
scan 136591 96
scan 50197 51
scan 281467 64
scan 300486 41
scan 248956 5
scan 234044 58
scan 423540 85
scan 191739 98
scan 278994 83
scan 353568 28
scan 249248 2
scan 348825 44
scan 278994 87
scan 98923 13
scan 552124 28
scan 132135 76
scan 149590 37
scan 58356 27
scan 71322 39
scan 23932 71
scan 179662 35
scan 511473 34
insert 601045
scan 192633 70
scan 3222 43
scan 278994 19
scan 364264 35
insert 601046
scan 229111 89
scan 537074 37
scan 293409 56
scan 538719 25
scan 283058 35
scan 471715 72
scan 109071 60
scan 149471 45
scan 148125 79
scan 59675 18
scan 495266 65
scan 427916 65
scan 178941 7
scan 32402 38
scan 278994 78
scan 392845 74
scan 231430 25
scan 107602 65
scan 124748 47
scan 70338 15
scan 423207 95
scan 393710 11
scan 287257 74
scan 357888 16
scan 253433 30
scan 278994 35
scan 591750 21
scan 15587 92
scan 234642 60
scan 561869 90
scan 423380 96
scan 192633 60
scan 92784 43
scan 293704 33
insert 601047
scan 203637 67
scan 438573 87
scan 182567 45
scan 380016 94
scan 192633 71
scan 40985 59
scan 278994 34
scan 359542 31
scan 209418 34
scan 183077 66
scan 112453 80
scan 344332 23
scan 249671 57
scan 402509 12
insert 601048
scan 554550 69
scan 244857 74
scan 222736 82
scan 52043 2
scan 478752 58
scan 278994 94
scan 381719 84
scan 553117 88
scan 270517 47
scan 50929 60
scan 566668 60
scan 480902 16
scan 253551 33
scan 424951 99
scan 68795 93
scan 396716 67
scan 56474 71
insert 601049
scan 97796 47
scan 511473 74
scan 489629 14
scan 592986 21
scan 294625 41
scan 514221 73
scan 180806 97
scan 278994 67
scan 105498 3
scan 553822 97
scan 155289 89
scan 145495 8
scan 271765 97
scan 226503 11
scan 278994 78
scan 281680 45
insert 601050
scan 13607 74
scan 98626 4
scan 2883 67
scan 192633 14
scan 453907 32
scan 127634 83
scan 529619 37
scan 192633 58
scan 412933 93
scan 396716 18
scan 419019 60
scan 483345 12
scan 447319 23
scan 505978 83
scan 96900 92
scan 192633 93
scan 585481 13
scan 5105 22
scan 483733 37
scan 511473 8
scan 272326 25
scan 355086 94
scan 291875 89
scan 191739 82
scan 101122 11
scan 277833 10
scan 400817 16
scan 396716 51
scan 365137 87
scan 192633 50
scan 184038 96
scan 278994 35
scan 346598 16
scan 515867 1
scan 447319 56
scan 192633 80
scan 258086 6
scan 224074 58
scan 401423 3
scan 160906 37
scan 372420 57
scan 290168 95
scan 510382 30
scan 212323 60
scan 462025 81
scan 215463 2
scan 466766 51
scan 192633 32
scan 498460 61
scan 234786 64
scan 451373 14
scan 515867 6
scan 50197 30
scan 398597 86
scan 278994 53
scan 588551 93
scan 418684 98
scan 552124 31
scan 67327 92
scan 237660 17
scan 508488 3
scan 243618 49
scan 466193 92
scan 409818 29
insert 601051
scan 338020 61
scan 250637 10
scan 377861 77
scan 357961 43
scan 329291 60
scan 55274 15
scan 63836 4
scan 558952 40
scan 557159 70
scan 192633 82
scan 60366 78
scan 220697 78
scan 323087 36
scan 562851 19
scan 514562 15
scan 313417 95
scan 133010 89
scan 566818 38
scan 523813 42
scan 192633 49
scan 496366 43
scan 278656 36
scan 490546 95
scan 66375 86
scan 278994 86
scan 249118 78
scan 196243 14
scan 456619 98
scan 593969 45
scan 272716 49
scan 272610 52
scan 192633 41
scan 294625 96
insert 601052
scan 497081 55
scan 287257 41
scan 192633 43
scan 430714 91
scan 226755 100
scan 37580 94
scan 381888 67
scan 55330 21
scan 114375 5
scan 297048 64
scan 172114 25
scan 561869 41
scan 219998 26
scan 278994 65
scan 202715 66
scan 192633 68
scan 63836 70
scan 397943 67
scan 502224 78
scan 455544 76
scan 200042 54
scan 251347 58
scan 192633 74
scan 65825 6
scan 192633 25
scan 278994 62
scan 417231 91
scan 219998 86
scan 236434 83
scan 113636 17
scan 505317 63
scan 35190 83
scan 6786 94
scan 577672 88
scan 60183 37
scan 275917 88
scan 357888 96
scan 288828 51
scan 325532 37
scan 259835 33
scan 376440 52
scan 585533 10
scan 287257 100
scan 354322 95
scan 575097 33
scan 50197 97
scan 553014 44
scan 479885 81
scan 394651 22
scan 91980 30
scan 36344 87
scan 192633 4
scan 396716 32
scan 354933 30
scan 391247 44
scan 363683 3
scan 542405 92
insert 601053
scan 205335 91
scan 198178 39
scan 142271 43
scan 517023 59
scan 71597 31
insert 601054
scan 323829 67
scan 100872 32
scan 447319 31
insert 601055
scan 149678 54
scan 105595 26
scan 192633 17
scan 318706 77
scan 453907 34
scan 49048 38
scan 96756 29
scan 396716 73
scan 554250 6
scan 258086 51
scan 225931 2
scan 566399 76
scan 37303 90
scan 20176 17
scan 219998 38
scan 458001 15
scan 354851 40
scan 764 59
insert 601056
scan 192633 38
scan 59675 14
scan 542405 52
scan 50197 1
scan 291777 63
scan 396716 81
scan 192633 48
scan 278994 36
insert 601057
scan 574578 22
scan 567223 98
scan 362813 81
scan 561869 31
scan 495542 1
scan 104532 37
scan 73330 29
scan 278994 37
scan 149471 17
insert 601058
scan 326364 78
scan 261821 31
scan 591750 9
scan 599732 41
scan 324863 61
scan 50197 90
scan 295091 28
scan 258086 5
insert 601059
scan 496416 63
scan 198178 9
scan 265530 60
scan 137983 13
scan 288828 22
insert 601060
scan 447319 90
scan 52513 92
scan 396716 62
