read 531446
scan 577585 90
scan 379919 8
scan 263657 60
scan 207993 24
insert 601323
insert 601324
scan 311065 82
scan 46986 81
scan 380959 60
scan 375911 39
scan 244112 90
scan 155695 95
scan 598491 59
scan 577585 62
scan 435331 75
scan 545596 64
scan 545596 61
scan 577585 25
scan 22097 31
scan 42403 34
scan 436600 10
scan 545596 37
scan 355616 36
scan 13946 33
scan 562582 80
scan 154051 85
scan 78385 50
scan 545596 25
scan 524876 38
scan 11509 95
scan 452373 28
scan 254856 56
scan 545596 26
scan 93922 20
scan 560662 39
scan 545596 14
scan 577585 5
scan 545596 51
scan 193557 61
scan 350385 1
scan 311250 10
scan 229623 77
scan 374303 77
scan 545596 19
scan 15206 54
scan 270342 36
scan 545596 38
scan 33273 4
scan 79431 71
scan 153880 18
scan 599835 65
insert 601325
scan 406368 93
scan 545596 82
scan 483426 57
scan 416838 55
scan 295753 54
scan 168687 5
scan 594939 51
scan 545596 83
scan 281990 53
scan 545596 5
scan 71989 26
scan 244298 64
scan 116638 86
scan 515328 80
scan 330956 98
scan 485738 88
scan 515195 33
scan 545596 54
scan 275454 74
scan 425083 46
scan 421206 36
scan 259907 14
scan 71989 51
scan 348280 60
scan 278964 41
scan 99140 65
scan 101175 68
scan 282106 71
scan 71989 19
scan 447353 99
scan 354288 19
scan 50136 83
scan 78385 46
insert 601326
scan 585113 71
scan 545596 29
scan 179809 22
scan 284911 2
scan 433543 26
scan 508941 36
scan 78385 82
scan 435331 30
scan 568809 71
scan 191107 90
scan 594939 100
scan 433201 92
scan 115891 35
scan 111066 81
scan 168687 49
scan 358641 63
scan 577585 51
scan 462557 13
scan 210561 79
scan 456925 23
scan 577585 82
scan 358232 41
scan 259305 13
scan 139027 76
scan 344639 55
insert 601327
scan 47444 14
scan 269358 32
scan 161613 54
scan 81863 11
scan 545596 30
scan 88004 40
scan 333909 65
scan 515328 60
scan 71989 27
scan 312922 24
scan 405008 33
scan 345417 6
scan 577585 91
scan 545596 8
scan 241953 21
insert 601328
scan 96306 69
scan 321449 11
scan 79396 20
scan 545596 100
scan 71989 64
scan 355705 50
scan 257670 89
scan 562582 37
scan 154066 79
scan 25918 15
scan 473943 62
scan 436930 87
insert 601329
scan 454028 85
scan 16993 36
scan 515328 26
scan 52776 84
scan 16493 49
scan 577585 33
scan 577585 55
scan 435141 3
scan 436477 39
scan 113426 26
scan 577585 62
scan 71989 81
scan 183987 72
scan 71067 99
scan 487558 21
scan 76115 16
scan 64125 37
scan 127602 37
scan 246441 52
scan 207868 58
scan 270713 14
scan 545596 79
scan 575340 31
scan 313412 86
scan 78921 49
scan 524844 73
scan 515621 35
scan 378669 53
insert 601330
scan 415493 51
scan 384015 50
scan 297935 40
scan 71989 21
scan 71989 51
scan 187348 8
scan 318349 12
scan 513396 80
scan 577585 45
scan 136221 81
scan 138144 91
insert 601331
scan 545596 59
scan 111775 59
scan 39262 85
scan 546300 76
scan 269757 31
scan 85841 70
scan 260151 53
scan 57750 13
scan 66907 44
scan 45242 21
scan 435593 21
scan 314494 15
scan 515621 68
scan 365074 52
scan 433128 78
insert 601332
scan 311991 47
scan 596108 90
scan 467702 53
scan 71989 51
scan 582789 95
insert 601333
scan 437605 70
scan 148960 15
scan 562820 59
scan 207155 62
scan 392422 95
scan 358641 80
scan 393615 75
scan 405390 77
scan 71989 16
scan 460025 60
scan 115893 37
scan 355826 63
scan 278320 34
scan 515328 57
scan 369738 16
insert 601334
scan 233076 49
scan 582140 99
scan 268591 21
scan 73124 83
scan 185934 80
scan 577585 80
scan 291530 75
scan 72065 12
scan 190473 47
scan 575045 45
scan 13533 84
scan 362238 2
scan 58133 52
scan 248673 11
scan 301318 73
scan 468295 6
insert 601335
scan 275737 98
scan 63036 89
scan 545596 4
scan 440299 13
scan 545596 94
scan 545100 65
scan 577585 64
scan 229059 86
insert 601336
scan 507008 44
scan 160517 65
scan 208508 68
scan 18561 17
scan 57438 13
scan 86989 36
scan 101175 68
scan 435331 63
scan 36750 60
scan 367887 70
scan 56122 50
scan 531415 5
scan 470410 98
scan 515621 22
scan 414519 3
scan 293842 88
scan 72901 18
scan 515328 74
scan 169054 83
scan 577585 53
scan 577585 22
scan 387835 68
scan 345627 61
scan 78921 94
scan 358641 55
scan 56609 86
scan 577585 3
scan 467449 32
scan 162740 11
scan 321030 70
scan 555443 46
scan 347292 94
scan 439714 99
scan 45495 22
scan 124333 42
scan 293842 5
insert 601337
scan 472531 54
scan 545596 46
scan 43133 82
scan 15554 21
scan 265266 31
scan 281690 73
scan 195701 39
scan 134353 21
scan 366851 85
scan 577585 92
scan 110739 54
scan 118520 16
scan 315699 85
scan 515621 78
scan 480932 84
scan 546416 47
scan 200871 96
scan 402587 8
scan 221545 2
scan 342538 9
scan 345417 72
scan 577585 16
scan 239454 40
scan 12105 8
scan 168687 77
insert 601338
scan 498186 36
scan 368950 46
scan 287979 94
scan 545596 1
scan 545596 11
scan 350466 19
scan 367832 38
scan 501796 70
scan 545596 9
scan 507647 46
scan 198785 62
scan 274558 12
scan 592809 97
scan 455922 52
scan 489347 37
scan 78921 40
scan 593190 24
scan 537424 87
scan 367741 67
scan 546006 23
scan 358206 88
scan 287599 50
scan 71989 13
scan 295139 78
scan 237750 14
scan 85275 87
scan 347012 18
scan 71989 99
scan 435331 43
scan 437605 94
scan 502542 97
scan 594349 63
scan 136221 96
scan 357664 52
scan 545596 88
scan 548972 21
scan 471014 58
scan 467161 37
scan 49107 1
scan 118078 71
scan 544258 63
scan 545596 49
insert 601339
insert 601340
scan 545596 47
scan 537424 77
scan 101040 49
scan 46748 30
scan 545596 93
scan 548456 42
scan 530435 25
scan 356550 19
scan 488691 81
scan 545596 64
scan 103041 43
scan 503330 48
scan 175126 24
scan 401332 76
scan 375007 69
scan 465947 62
scan 445658 82
scan 238443 9
scan 577585 91
scan 468395 7
scan 531280 74
scan 398985 52
scan 311279 11
scan 508486 52
scan 541746 52
scan 553901 40
scan 515328 34
insert 601341
scan 394926 33
scan 367363 71
scan 53533 11
scan 586093 42
scan 49833 2
scan 545596 3
scan 215901 28
scan 160521 19
scan 592964 26
scan 278320 56
scan 437605 31
scan 44832 64
scan 545400 88
scan 163839 90
scan 545596 61
scan 353142 27
scan 573264 50
scan 214145 60
scan 575458 17
scan 565130 45
scan 224156 32
scan 275334 63
scan 208026 89
scan 565145 70
scan 350496 62
scan 351603 2
scan 367083 28
scan 208165 33
scan 71989 56
scan 362766 58
scan 545596 63
scan 577585 2
scan 570887 68
scan 435331 84
scan 344344 30
scan 465527 41
scan 474735 2
scan 266789 73
scan 444438 73
scan 583670 8
scan 92003 92
scan 142374 60
scan 375440 83
scan 78921 79
insert 601342
scan 545596 47
scan 382082 87
scan 401332 90
scan 586068 91
scan 203716 18
scan 396645 23
scan 314042 58
scan 71989 79
insert 601343
scan 274712 53
scan 248678 68
scan 545596 2
scan 224397 33
scan 71989 24
scan 4755 96
scan 438659 16
scan 545596 26
insert 601344
scan 273258 38
scan 65735 35
scan 545596 94
scan 154066 86
scan 111163 68
scan 545596 17
scan 577585 62
scan 417382 55
scan 268361 2
scan 545596 65
scan 297073 51
scan 545596 85
scan 239708 26
scan 395431 84
scan 266236 46
insert 601345
scan 132790 5
scan 545596 79
scan 368594 25
scan 50981 29
scan 42739 7
scan 144055 41
insert 601346
scan 443355 85
scan 257936 83
scan 591394 69
scan 545596 40
scan 16691 34
scan 262157 34
scan 71989 96
scan 345819 15
scan 201973 45
scan 515328 73
scan 545596 53
scan 179573 65
scan 193557 40
scan 222842 13
scan 440623 96
scan 257670 6
scan 244856 24
scan 212629 6
scan 545596 16
scan 545596 33
scan 515621 63
scan 342222 21
scan 71989 84
scan 204737 98
scan 251001 40
scan 153159 89
scan 451322 10
insert 601347
scan 290494 15
insert 601348
scan 71989 56
scan 354175 62
insert 601349
scan 545596 70
scan 590217 67
scan 515621 98
scan 485224 68
scan 407386 56
scan 325201 3
scan 528886 8
scan 357622 23
scan 545596 98
scan 545596 54
scan 537060 35
scan 270713 92
scan 358441 32
scan 287742 77
scan 524844 19
scan 253134 30
scan 11034 95
scan 149940 54
scan 154066 17
scan 178625 35
scan 99585 82
scan 507647 57
insert 601350
scan 215022 42
scan 50630 57
scan 278303 43
scan 101175 65
scan 133288 56
insert 601351
scan 397002 43
scan 36938 94
scan 153587 55
scan 419048 47
scan 71989 68
scan 552570 18
scan 61631 44
scan 485582 88
scan 136510 88
scan 577585 25
scan 291389 36
scan 25918 62
scan 230992 93
insert 601352
scan 383909 21
scan 270713 17
scan 440299 73
scan 186381 61
scan 250230 13
scan 207993 10
scan 323220 30
scan 321313 37
scan 237122 88
scan 82713 31
scan 517974 40
scan 261629 53
scan 460025 28
scan 36783 18
scan 239501 17
scan 436477 13
scan 191460 47
insert 601353
scan 9841 64
scan 577585 73
scan 545596 43
scan 245292 34
scan 151138 21
scan 395659 49
insert 601354
scan 488693 22
scan 115776 76
insert 601355
scan 380531 99
scan 455173 51
scan 162958 46
scan 193557 90
scan 461624 97
scan 546966 22
scan 283454 35
scan 71989 3
scan 264131 80
scan 446271 52
scan 557567 2
scan 224873 3
scan 588745 76
scan 545596 96
scan 161369 85
scan 545596 73
scan 291705 49
scan 525849 10
scan 515621 38
scan 598688 17
scan 44300 80
scan 576367 53
scan 320166 77
scan 253448 16
scan 539835 65
scan 435331 26
scan 597795 96
scan 539583 1
scan 148214 61
scan 154066 42
insert 601356
scan 90218 70
scan 579978 95
scan 515328 81
scan 482533 86
scan 382082 92
scan 323809 77
scan 174720 78
scan 68417 29
scan 545596 34
scan 263076 8
scan 435002 24
scan 410566 64
insert 601357
scan 293842 64
scan 410566 79
scan 203588 61
scan 459585 19
scan 435331 65
scan 470410 75
scan 39337 65
scan 531742 87
scan 25918 55
scan 227917 19
scan 188890 78
scan 482470 87
scan 381730 84
scan 3958 7
scan 395445 36
scan 10034 54
scan 346988 93
scan 545596 71
scan 515328 99
scan 532462 66
scan 448146 46
scan 575957 36
scan 150025 99
scan 71989 58
insert 601358
insert 601359
scan 209499 65
insert 601360
scan 324524 32
scan 254244 49
scan 448838 80
scan 35820 48
scan 329796 70
scan 357964 40
insert 601361
scan 469844 85
scan 33463 22
scan 112498 67
scan 437605 6
scan 546459 63
scan 346211 41
scan 294846 9
scan 560662 56
scan 293842 22
scan 71989 69
scan 437605 8
scan 437239 82
scan 548244 43
scan 472814 67
scan 341478 9
scan 442411 45
scan 368594 69
scan 161920 80
scan 180256 67
scan 104723 40
scan 127602 8
scan 577585 83
scan 395925 80
scan 559152 60
scan 406850 48
scan 156612 59
scan 469820 87
scan 545596 2
scan 260526 26
scan 310514 98
scan 259515 5
scan 71989 85
scan 67738 29
scan 259479 25
scan 515621 37
insert 601362
scan 222425 23
scan 515328 49
scan 60874 22
scan 172779 20
scan 74214 44
scan 199636 66
insert 601363
insert 601364
scan 369722 40
scan 101175 85
scan 254856 90
scan 118201 66
scan 193548 95
insert 601365
scan 599190 49
scan 311065 47
scan 229508 82
scan 71989 9
scan 435331 49
scan 515328 100
scan 181125 87
scan 227393 9
scan 436158 6
scan 534998 22
scan 473771 17
scan 109048 54
scan 545596 26
scan 173493 49
scan 204341 98
scan 358641 72
scan 14344 56
scan 93922 25
scan 396706 13
scan 39262 39
scan 288374 91
scan 368917 28
scan 342582 57
scan 66943 13
scan 531280 73
scan 345144 59
scan 575120 61
scan 564407 66
scan 71989 65
insert 601366
scan 321749 27
scan 399551 91
scan 240140 8
scan 322644 61
scan 101175 27
scan 99140 66
scan 354468 9
scan 435331 44
scan 306179 98
scan 545596 33
scan 570887 47
scan 545596 11
scan 34927 39
scan 64244 68
scan 125073 55
scan 577585 68
scan 302848 70
scan 93566 59
scan 316248 42
scan 545596 20
scan 410566 50
scan 515621 17
scan 515621 76
scan 27322 82
scan 390115 6
scan 274494 98
scan 396357 25
scan 200838 59
scan 386557 7
scan 416668 63
scan 267620 18
scan 118620 91
scan 78921 25
scan 358641 20
insert 601367
scan 545596 3
scan 545596 93
scan 435331 95
scan 478876 44
insert 601368
scan 471176 43
scan 535322 78
scan 33463 41
scan 519190 69
scan 78921 52
scan 545596 36
scan 433025 66
scan 425083 58
scan 153805 94
scan 545596 4
scan 77829 75
scan 383696 73
insert 601369
scan 8076 17
scan 566348 39
scan 565145 48
scan 8723 21
scan 435141 40
scan 543200 40
scan 418283 74
scan 597495 75
scan 493001 26
scan 409974 34
scan 137430 49
scan 160864 46
scan 357664 28
scan 20459 94
scan 488736 92
scan 282106 96
scan 112498 48
scan 298388 21
scan 93261 19
scan 101175 75
scan 476442 21
scan 101175 19
scan 71989 60
scan 531280 54
scan 192448 84
scan 291530 83
scan 145145 91
scan 292420 20
scan 361032 92
scan 302968 11
scan 341984 21
scan 25918 40
scan 342582 73
scan 254204 56
scan 411711 97
scan 435331 66
scan 577585 2
scan 93922 16
scan 254244 33
insert 601370
scan 283690 13
scan 489153 86
scan 446271 11
scan 577951 62
scan 259628 15
scan 565145 54
scan 61451 97
scan 562582 32
scan 367590 37
scan 239166 18
scan 594939 94
scan 377582 86
scan 545596 65
scan 580254 91
scan 241689 30
scan 479917 83
scan 515195 59
insert 601371
scan 181935 37
scan 469076 91
scan 15206 94
scan 292749 57
scan 545596 27
scan 481062 86
scan 274874 28
scan 494410 64
scan 471363 80
scan 515328 62
scan 88486 78
scan 417624 31
scan 425083 20
scan 577585 90
scan 545596 32
insert 601372
scan 168687 62
scan 71989 30
scan 139027 24
scan 392467 54
scan 238950 10
scan 259154 51
scan 596108 54
scan 67738 85
scan 262219 44
scan 362619 51
scan 407114 56
scan 562582 49
scan 214557 14
scan 15206 70
scan 76453 24
insert 601373
insert 601374
scan 383335 71
scan 577585 56
scan 577585 33
scan 288533 50
scan 492454 57
scan 97663 67
scan 214879 12
scan 577585 88
insert 601375
scan 153397 35
scan 585167 95
scan 577585 62
scan 275386 12
scan 401332 11
scan 515621 10
scan 435331 38
insert 601376
scan 545596 6
scan 71989 66
scan 232721 4
scan 557401 85
insert 601377
scan 346537 32
scan 65618 30
scan 396731 75
scan 501079 21
scan 361600 9
scan 146034 69
scan 258300 12
scan 358641 28
scan 468466 81
scan 208336 89
scan 196731 35
scan 560255 61
scan 201917 82
scan 545596 33
scan 577585 55
scan 562582 91
scan 288514 36
insert 601378
scan 515621 72
scan 420177 19
scan 71989 33
scan 330997 82
insert 601379
scan 248447 73
scan 435331 15
scan 545596 57
scan 556378 24
scan 595636 34
scan 437605 31
scan 395486 95
scan 539992 66
insert 601380
scan 170778 76
scan 410566 14
scan 25918 34
scan 508486 13
scan 394134 4
scan 545596 80
scan 139709 74
scan 410566 59
scan 570887 80
scan 545596 83
scan 160521 60
scan 31310 100
scan 139575 71
scan 367363 25
scan 560662 6
scan 584078 9
scan 419966 23
scan 101989 31
scan 375725 41
scan 93922 24
scan 531280 63
scan 124433 43
scan 491488 2
scan 577585 66
scan 78921 22
scan 385937 70
scan 126113 50
scan 224666 76
scan 256252 71
scan 458749 61
scan 562582 15
scan 71989 16
scan 562582 28
scan 287599 54
scan 383909 4
scan 577585 32
scan 515621 39
scan 128481 71
scan 79753 90
scan 336942 52
scan 120958 70
scan 532262 26
scan 376782 100
scan 385937 14
scan 522742 45
scan 49902 71
scan 168683 43
scan 17634 90
scan 193557 29
scan 251145 41
scan 515328 48
scan 376088 79
scan 545596 56
scan 577585 43
scan 464154 75
scan 587422 75
scan 557317 81
scan 271379 15
scan 59267 11
scan 437605 65
scan 515328 6
scan 78385 82
scan 383711 82
scan 156612 87
scan 420505 96
scan 427261 60
scan 270713 47
scan 82094 63
scan 545596 86
scan 496445 51
scan 511604 96
scan 260289 74
scan 71989 9
scan 429954 11
scan 71989 82
insert 601381
scan 79278 54
scan 361584 7
scan 545596 52
scan 271646 93
scan 312930 91
scan 12180 99
scan 515328 10
scan 270805 32
scan 70009 32
scan 421414 66
scan 577585 92
scan 529816 46
scan 289378 35
scan 233023 12
scan 56759 83
scan 245719 30
scan 85517 43
scan 322095 64
scan 515621 41
scan 140710 87
scan 496884 41
scan 545596 19
scan 435821 57
scan 483994 8
scan 139027 38
scan 369738 77
scan 515328 54
scan 239363 47
scan 577585 70
scan 545596 97
scan 401835 9
scan 48043 31
scan 120009 6
scan 542956 77
scan 169312 70
scan 351603 41
scan 358641 4
scan 578700 28
scan 535322 18
scan 39262 95
scan 81867 85
scan 339269 50
scan 577585 54
scan 9712 62
insert 601382
scan 577585 79
scan 591952 8
scan 14469 53
scan 545596 1
scan 121240 40
scan 545596 3
scan 115407 12
scan 188261 5
scan 426672 25
scan 576835 48
scan 577585 99
scan 546300 75
scan 360623 92
scan 477984 89
scan 563951 22
scan 532842 33
scan 217172 71
scan 185203 84
scan 577585 90
scan 39262 86
scan 521998 23
insert 601383
scan 394473 69
scan 293842 100
scan 30846 7
scan 35490 43
scan 567109 54
scan 78921 85
scan 351230 63
scan 524419 39
scan 545596 77
scan 140553 74
scan 136030 29
scan 186653 84
scan 562582 98
scan 228125 24
scan 156612 13
scan 17634 15
scan 33432 1
scan 481876 9
scan 563528 16
scan 298705 55
scan 320394 70
scan 293484 49
scan 192489 29
scan 545596 56
scan 421248 58
scan 25918 23
scan 577585 81
scan 497124 6
scan 194091 77
scan 545596 55
scan 331968 55
scan 247848 35
scan 101175 32
scan 394044 51
scan 490212 69
scan 326939 96
scan 508294 39
scan 193557 28
scan 83048 75
scan 103449 37
scan 42396 86
scan 562582 23
scan 60960 63
scan 71246 66
scan 565145 36
scan 435660 76
scan 141657 8
scan 545596 87
scan 17634 35
scan 168193 74
scan 593650 13
scan 270713 11
scan 258387 48
scan 264945 16
scan 281962 77
scan 450306 22
scan 447262 20
scan 296667 5
scan 545596 73
scan 577585 2
scan 335266 91
scan 39743 46
scan 361448 54
scan 101175 93
scan 251001 67
scan 202062 31
scan 101175 71
scan 431420 65
insert 601384
scan 470410 15
scan 521651 32
scan 19184 28
scan 10298 98
scan 96984 92
scan 71989 68
scan 525782 10
scan 597614 15
scan 44981 70
scan 4318 44
scan 208243 13
scan 270713 33
scan 151593 71
scan 316627 43
scan 468302 96
scan 274066 22
scan 199674 2
scan 3334 20
scan 382082 35
scan 545596 92
scan 434925 11
scan 85738 99
scan 545596 63
scan 545596 98
scan 458889 97
scan 11767 100
scan 587635 98
scan 577585 63
scan 358232 13
scan 196087 87
scan 385937 65
scan 27483 22
scan 597554 30
scan 226487 68
scan 270764 42
scan 437605 68
scan 312922 9
scan 401332 47
scan 562582 11
scan 554356 83
scan 478725 16
scan 99140 15
scan 181857 30
scan 521810 22
scan 396731 24
scan 515621 71
insert 601385
scan 71118 15
scan 515621 47
scan 432969 19
scan 562189 10
scan 156612 1
scan 314136 83
scan 545596 33
scan 154066 38
scan 381943 23
scan 545596 46
scan 434653 17
scan 307133 31
scan 530844 22
insert 601386
scan 102782 97
scan 291530 43
scan 509663 68
insert 601387
scan 350332 26
scan 346670 26
scan 545596 85
scan 324891 17
scan 545596 60
scan 525516 84
insert 601388
scan 448585 61
scan 549541 56
scan 213721 69
scan 468302 98
scan 577585 37
scan 577585 6
scan 418659 89
scan 476848 29
scan 58001 28
scan 529194 90
scan 539918 93
scan 483064 6
scan 545596 85
scan 515621 95
scan 331477 87
scan 576367 43
scan 240414 3
scan 104985 85
scan 545596 98
scan 352490 88
scan 363431 6
scan 545596 74
scan 342724 28
insert 601389
scan 311462 92
scan 257670 44
scan 357541 2
scan 29783 11
scan 531352 75
scan 574943 70
scan 334392 30
scan 542023 28
scan 67538 46
scan 545596 90
scan 571882 82
scan 597283 83
scan 3942 9
scan 476962 98
scan 224873 29
scan 13946 10
scan 47834 2
scan 101175 5
scan 99694 37
scan 155126 25
scan 515621 27
scan 121211 75
scan 577585 97
scan 16018 34
scan 78385 57
scan 78385 41
scan 234700 89
scan 479917 47
scan 71989 19
scan 545596 51
scan 23828 88
scan 545596 82
scan 515621 92
scan 68426 94
scan 3512 73
insert 601390
scan 377621 3
insert 601391
scan 403460 39
scan 545596 8
scan 254620 63
scan 71989 3
scan 109226 81
scan 413734 49
scan 515328 70
scan 423657 85
scan 196390 15
insert 601392
scan 169468 91
scan 192489 86
scan 101175 3
scan 417343 64
scan 465867 88
scan 104043 77
scan 197184 94
scan 524901 93
scan 545596 25
insert 601393
scan 147944 55
scan 127123 81
scan 450841 2
scan 359374 71
scan 224873 2
scan 249111 44
scan 346963 17
scan 545596 54
scan 545596 69
insert 601394
scan 143767 14
scan 554954 87
scan 316842 58
scan 101175 60
scan 362212 75
scan 15730 51
scan 563938 10
scan 435331 46
scan 228047 52
scan 515328 76
scan 537934 95
scan 577585 78
scan 436402 41
scan 115194 16
scan 545596 30
scan 71989 88
scan 334390 79
scan 78921 47
scan 124870 36
scan 270964 87
scan 224686 8
scan 266236 48
scan 577585 11
scan 270626 1
scan 107658 17
scan 224873 98
scan 143680 1
scan 273807 36
scan 545596 97
scan 241094 78
scan 422312 60
scan 435331 62
scan 155293 3
scan 568164 34
scan 401159 83
scan 261889 32
scan 358641 46
scan 552570 21
scan 531280 99
scan 502969 48
scan 331554 92
scan 549541 20
scan 316248 24
scan 436731 77
scan 462688 87
scan 354360 40
scan 133964 12
scan 478668 100
scan 432936 69
scan 44165 20
insert 601395
scan 558438 39
scan 46084 12
scan 261222 81
scan 160521 43
scan 71989 76
scan 274066 46
scan 202956 79
scan 545596 69
scan 448928 78
scan 597118 1
scan 78385 53
scan 515621 86
scan 515621 41
scan 392076 34
scan 358641 83
insert 601396
scan 545596 59
scan 62465 54
scan 329087 89
scan 223069 30
insert 601397
scan 325741 91
scan 88310 62
scan 435331 47
insert 601398
scan 435331 85
scan 515328 84
scan 531280 72
scan 191107 99
scan 382082 5
scan 100260 35
scan 183018 2
scan 162238 45
scan 115194 1
scan 31999 40
scan 521830 55
scan 74763 19
scan 336731 94
scan 542895 37
scan 322760 82
scan 169468 4
scan 193557 20
scan 313707 59
scan 22426 52
scan 476344 80
scan 537060 10
scan 491295 27
scan 437559 89
scan 557994 49
scan 122621 66
scan 71989 90
scan 435331 15
scan 520923 52
scan 285045 12
scan 407288 82
scan 545596 4
scan 577585 100
scan 204978 72
scan 27483 60
scan 398515 41
scan 373034 8
scan 479917 94
scan 5288 99
scan 268648 71
scan 471094 44
scan 144962 66
scan 562582 46
scan 455367 49
scan 16457 84
scan 25918 73
scan 597495 50
scan 412332 61
scan 563797 65
scan 46094 72
scan 577585 55
insert 601399
scan 561812 78
scan 101175 69
insert 601400
scan 55560 54
scan 560921 66
scan 367363 49
scan 545596 41
scan 401332 59
scan 412248 98
scan 515621 54
scan 153542 34
scan 545596 7
scan 369180 62
scan 200871 20
scan 545596 22
scan 207993 16
insert 601401
scan 39262 74
scan 465013 62
scan 282422 100
scan 71989 34
scan 297729 82
scan 578836 98
scan 31857 44
scan 529321 86
scan 66907 95
scan 537060 78
scan 491324 15
scan 18905 28
scan 351968 35
scan 545596 82
scan 173438 44
scan 382222 1
scan 66907 30
scan 168687 13
scan 545596 25
scan 435331 73
scan 284139 21
scan 464800 41
insert 601402
scan 140187 12
scan 452373 65
insert 601403
scan 272406 6
scan 360900 70
scan 155126 85
scan 404007 43
scan 336279 67
scan 10090 15
scan 461939 27
scan 570803 69
scan 212808 73
scan 565145 7
insert 601404
scan 215098 47
scan 293842 32
scan 567331 50
scan 553778 32
scan 78921 37
scan 293181 97
scan 540977 73
scan 168687 84
scan 558110 46
scan 69046 12
scan 202062 13
scan 306430 4
scan 545596 68
scan 71989 37
scan 545596 71
scan 71989 27
scan 477512 21
scan 314494 27
scan 456524 20
scan 545596 37
scan 389540 33
scan 486758 48
scan 515621 71
scan 577645 27
scan 382082 73
scan 298236 81
scan 459905 9
scan 78385 86
scan 520267 26
scan 523482 32
scan 193593 44
scan 4778 75
scan 537934 53
scan 577585 14
scan 596683 65
scan 482533 79
scan 545596 3
scan 476331 33
scan 545596 79
scan 201265 41
scan 83614 19
scan 515328 48
scan 207993 91
scan 568858 35
scan 311250 99
scan 270919 38
scan 594009 12
scan 592789 24
scan 563337 43
scan 246272 56
scan 139960 62
scan 545596 85
scan 237012 91
scan 268361 19
scan 562582 74
scan 124433 8
scan 251152 62
scan 61218 4
scan 93289 95
scan 315265 43
scan 296277 54
scan 545596 14
scan 114131 16
scan 156612 58
scan 470410 85
scan 369186 21
scan 120758 93
scan 535367 55
scan 542345 60
scan 108203 10
scan 408440 83
insert 601405
scan 99729 83
scan 545596 46
scan 545596 27
scan 407114 65
scan 447489 70
scan 159313 67
scan 375179 42
scan 398527 50
scan 515328 40
scan 192489 90
scan 318949 28
scan 272640 33
scan 436201 55
scan 16366 89
scan 440299 84
scan 138759 41
scan 473383 93
scan 133964 97
scan 156612 14
scan 515328 95
scan 577585 90
scan 266042 71
scan 324184 29
scan 66857 77
scan 232054 53
scan 188009 17
scan 202844 32
scan 25918 76
scan 573039 4
scan 573039 96
scan 577585 85
scan 68147 11
scan 71989 51
scan 441390 14
scan 192747 28
scan 515621 91
scan 289846 62
scan 208789 18
scan 515621 18
scan 429778 97
scan 335264 8
scan 36150 58
scan 453311 50
scan 545596 5
scan 560255 78
scan 515621 70
scan 565145 87
scan 435331 81
scan 342582 68
scan 326596 17
scan 159591 32
scan 274066 95
scan 227195 84
scan 213066 58
scan 85725 37
scan 210241 42
scan 447935 93
scan 342582 89
scan 300749 95
scan 155968 4
scan 240351 69
insert 601406
scan 545596 87
scan 444335 22
scan 315265 11
scan 378016 45
scan 299644 99
scan 545596 22
scan 404330 77
scan 577585 2
scan 515195 80
scan 268591 79
scan 71989 8
scan 531280 7
scan 214620 30
scan 385937 91
scan 11982 25
scan 75782 99
scan 71989 95
scan 495838 86
scan 280979 11
scan 224118 9
scan 274066 16
scan 380032 78
scan 18587 20
scan 7273 8
scan 545596 50
scan 71989 98
scan 101175 68
scan 50579 43
scan 545596 81
scan 395445 99
scan 565145 1
scan 232054 36
scan 62009 18
scan 111741 48
scan 462773 26
scan 576682 59
scan 93033 13
scan 382082 19
scan 328002 32
scan 278320 66
scan 48241 48
scan 78921 82
scan 442110 95
scan 599795 52
scan 576100 9
scan 224873 14
scan 45181 67
scan 553221 91
scan 577585 23
scan 378814 85
scan 350496 98
scan 132072 11
scan 305391 26
scan 577585 18
scan 501120 72
scan 362289 84
scan 121360 74
scan 515621 37
scan 515621 30
scan 567080 58
scan 81533 18
scan 140961 90
scan 468776 26
scan 247228 65
scan 760 5
scan 487321 8
scan 397519 65
insert 601407
scan 358641 49
scan 577585 26
scan 515328 10
scan 14481 84
scan 255974 29
scan 469111 23
scan 545596 59
insert 601408
scan 66907 84
scan 545596 48
scan 468302 27
scan 421747 67
scan 567708 8
scan 365074 91
scan 369491 89
scan 417639 8
scan 345359 46
scan 90836 44
scan 162047 43
scan 596560 30
scan 562582 68
scan 545596 81
scan 372525 92
scan 93922 63
scan 419966 86
scan 101175 28
scan 241094 76
scan 315995 2
scan 545596 23
scan 531280 23
scan 194891 10
scan 203964 93
scan 545596 72
scan 393492 14
scan 130333 64
scan 101175 93
scan 78921 63
scan 389878 8
scan 165806 48
scan 494828 16
scan 33790 100
scan 545596 13
scan 396407 4
scan 254244 16
scan 454652 43
scan 563951 49
scan 531280 7
scan 93922 78
scan 437605 68
scan 182452 24
scan 484438 16
scan 78921 16
scan 577585 76
scan 483363 36
scan 364493 39
scan 357622 69
scan 481733 65
scan 142788 47
scan 201702 59
scan 438270 34
insert 601409
scan 62675 58
scan 485979 36
insert 601410
scan 529213 65
scan 515621 12
scan 67738 33
scan 43824 21
scan 222018 67
scan 25347 35
scan 545596 16
scan 554039 53
scan 331737 4
scan 225139 84
scan 103737 44
scan 78385 54
scan 189053 80
scan 223632 13
scan 19725 83
scan 121074 2
scan 93891 70
insert 601411
insert 601412
scan 419851 15
scan 595771 42
