read 295831
scan 35694 58
scan 60612 71
insert 601356
scan 553480 77
scan 312885 22
scan 35694 13
scan 187286 50
scan 137578 95
scan 276665 48
insert 601357
scan 405267 83
scan 312338 6
scan 72141 49
scan 256218 18
scan 35694 80
scan 190491 61
scan 73997 26
scan 440240 47
scan 73997 30
scan 15717 71
scan 35694 63
scan 36901 29
scan 93857 45
scan 287256 10
scan 73997 19
scan 35694 99
scan 210520 37
scan 67250 77
scan 35694 55
scan 263248 2
scan 35694 51
scan 497679 36
scan 541258 32
scan 373228 54
scan 446020 59
scan 451546 20
scan 513995 70
scan 236928 77
scan 237206 41
scan 59696 1
scan 320556 12
scan 333542 62
scan 366555 9
scan 267416 11
scan 475281 31
scan 308303 91
scan 460582 30
scan 208365 58
scan 35694 37
scan 137578 48
scan 553480 48
scan 544264 68
scan 447096 97
scan 16634 38
scan 478885 62
scan 445924 56
scan 76993 23
scan 138979 48
scan 34241 43
scan 261583 79
scan 35694 71
scan 464468 91
scan 137578 53
scan 180614 74
scan 35694 70
scan 551703 33
scan 7657 54
scan 312338 20
scan 35694 48
scan 575441 41
scan 406733 78
scan 152183 73
scan 430286 95
scan 137578 72
scan 381060 73
scan 432 55
scan 35174 55
scan 379198 7
scan 301446 7
scan 116481 9
scan 144506 76
scan 35694 35
scan 291851 48
scan 35694 79
scan 202464 32
scan 342898 68
scan 584848 65
scan 577702 100
insert 601358
scan 54836 7
scan 2553 25
scan 250207 5
scan 193981 51
scan 596377 68
scan 572318 49
scan 580934 85
scan 423381 1
scan 163308 75
scan 126914 52
scan 159493 46
scan 102328 69
scan 342906 13
scan 254041 10
scan 73997 38
scan 343191 40
scan 554968 75
scan 582457 85
scan 473376 84
insert 601359
scan 137578 71
scan 520728 21
scan 599000 36
scan 137578 87
scan 114258 65
scan 289829 88
scan 441179 36
scan 73997 35
scan 54911 19
scan 363786 21
scan 62960 28
scan 486531 45
scan 7657 31
scan 35694 69
insert 601360
scan 35694 53
scan 439787 97
scan 65502 69
scan 599603 60
scan 260221 92
scan 419664 37
insert 601361
scan 137578 100
scan 61851 81
scan 148447 85
scan 284393 5
scan 8133 82
scan 229904 95
scan 524782 55
scan 571523 57
scan 251154 2
scan 214354 74
scan 263248 29
scan 119633 73
scan 520352 75
scan 346411 73
scan 259718 46
scan 16332 96
scan 193510 98
scan 288778 67
insert 601362
scan 400891 63
scan 473583 5
scan 5005 67
scan 493187 31
insert 601363
scan 137578 90
insert 601364
scan 236928 47
scan 276323 44
scan 312338 39
scan 462367 40
scan 208365 64
scan 499199 55
scan 165148 27
scan 459956 19
scan 76226 36
scan 568317 98
scan 577677 71
scan 35694 16
insert 601365
scan 355699 85
scan 503039 90
scan 230206 75
scan 388156 71
scan 114258 29
scan 332566 37
scan 73997 41
scan 445924 34
scan 299478 83
scan 342023 78
scan 332264 77
scan 557176 23
scan 263248 84
scan 303406 52
scan 551645 19
scan 76677 48
scan 105305 89
scan 100550 1
scan 422603 23
scan 212175 80
scan 489281 1
scan 35694 44
scan 159248 79
scan 493052 52
scan 35694 79
scan 17017 1
scan 134329 30
scan 302955 33
scan 177418 7
scan 7657 32
insert 601366
scan 169191 87
insert 601367
scan 462837 6
scan 226577 16
scan 163395 20
scan 317185 31
scan 534651 22
scan 35694 62
scan 73997 53
scan 137578 24
scan 73997 46
scan 73997 81
scan 427432 82
scan 484775 31
scan 113805 58
scan 283705 38
scan 35694 14
scan 338211 99
scan 275489 74
scan 196416 52
scan 332703 6
scan 148856 21
scan 236928 94
scan 158279 17
scan 137578 18
scan 52208 58
scan 538998 98
scan 220901 38
scan 18586 31
scan 59226 70
scan 140135 67
scan 377054 91
scan 458034 55
scan 283784 46
scan 481765 86
scan 232473 87
scan 342898 77
insert 601368
scan 537050 18
scan 169797 19
scan 181828 64
scan 35694 53
scan 2553 78
scan 146384 24
scan 37391 82
scan 355699 27
scan 461628 69
scan 329234 90
scan 73997 66
scan 142079 95
insert 601369
scan 325665 2
scan 35694 80
scan 457480 21
scan 253024 82
scan 236928 15
scan 101487 14
scan 35694 22
scan 388346 19
scan 138979 27
scan 207265 95
scan 549025 49
scan 270274 8
scan 460861 52
scan 562872 49
scan 226807 11
scan 494993 18
scan 556387 77
scan 79180 70
scan 559164 67
scan 492961 71
scan 254827 31
scan 521242 50
scan 144362 64
scan 439105 70
scan 62326 21
scan 320036 49
scan 106338 7
scan 208054 11
scan 514677 23
scan 279732 82
scan 553480 2
scan 20501 98
scan 267297 74
scan 7657 60
scan 308303 15
scan 551288 65
scan 157199 54
scan 35694 82
scan 312338 84
scan 137578 100
scan 132310 27
scan 194684 71
scan 317185 18
scan 242815 60
scan 104266 76
scan 215757 89
scan 170428 60
scan 538847 23
scan 138979 29
scan 533770 55
scan 35694 71
scan 164814 90
scan 54027 11
scan 437606 7
scan 128590 63
scan 263248 57
scan 416951 71
scan 323329 95
scan 291695 3
scan 78808 5
scan 35694 40
scan 489033 24
scan 35694 21
scan 71131 71
scan 241781 11
scan 540415 36
scan 395256 17
scan 554357 96
insert 601370
scan 137578 93
scan 429178 81
scan 485929 4
scan 445924 39
scan 35694 40
scan 325047 63
scan 273108 83
scan 208365 23
scan 592652 41
scan 535786 47
scan 554172 65
scan 35694 62
scan 447128 51
scan 11544 99
scan 184731 1
scan 87905 92
scan 198467 84
scan 534959 5
scan 137578 38
scan 299850 29
scan 374535 99
scan 406602 67
scan 553480 98
scan 129674 50
scan 251992 90
scan 7657 72
scan 236928 73
scan 260814 88
scan 475434 33
scan 599589 14
scan 8386 99
scan 286639 50
scan 590381 24
scan 4134 16
scan 169500 60
scan 35694 93
scan 589434 61
scan 285828 100
scan 56444 26
scan 299789 72
scan 58332 63
scan 35694 100
scan 494993 88
scan 420000 16
scan 506980 69
scan 295085 69
scan 341072 79
scan 35694 11
scan 137578 53
scan 53191 90
scan 274184 76
scan 73997 54
scan 152183 30
scan 564086 80
scan 60960 69
scan 31652 2
scan 306256 9
scan 118172 55
scan 158458 31
scan 447833 32
scan 112593 12
scan 553480 1
scan 43205 85
scan 565768 12
scan 584848 3
insert 601371
scan 423799 40
scan 73997 11
scan 442246 60
scan 164700 74
scan 59601 62
scan 236928 97
scan 98402 65
scan 467834 15
scan 19834 99
scan 599603 7
scan 59407 67
scan 73997 25
scan 104013 65
scan 137578 97
scan 137578 65
scan 236928 25
scan 323001 68
scan 203733 14
scan 35694 18
scan 35694 78
scan 276276 62
scan 7657 47
scan 356719 57
scan 344265 97
scan 433730 91
scan 138979 22
scan 468162 39
scan 2242 64
scan 273136 62
scan 223303 74
scan 271614 27
scan 514237 47
scan 35694 44
scan 254232 91
scan 180614 64
scan 211251 88
scan 7657 69
scan 534651 85
scan 273891 1
scan 241307 77
scan 35694 14
scan 273891 8
scan 156027 19
scan 236928 25
scan 329262 64
scan 495737 89
scan 222803 43
scan 137578 53
scan 302955 14
scan 265569 29
scan 263248 27
scan 338211 63
insert 601372
scan 467858 7
scan 493187 8
scan 192573 36
scan 93857 13
scan 447128 62
scan 520954 83
scan 9668 97
scan 159493 64
scan 407140 92
insert 601373
scan 35694 23
scan 540415 47
scan 35694 83
scan 362455 44
scan 599603 51
scan 399874 7
scan 540415 29
scan 518970 44
scan 263248 79
scan 38984 92
scan 131434 44
scan 241307 54
scan 35694 65
scan 361797 96
scan 236928 85
scan 244894 85
scan 73997 97
scan 35694 37
scan 534935 67
scan 208365 83
scan 262372 12
scan 335595 96
scan 536228 9
scan 103371 9
scan 140577 68
scan 315658 90
scan 553480 44
scan 86655 57
scan 179115 28
scan 137578 58
scan 59271 66
scan 138979 86
insert 601374
scan 10325 37
scan 402069 63
insert 601375
scan 394651 91
scan 42198 79
scan 294797 76
scan 261695 44
scan 521390 46
scan 236928 68
scan 236928 20
scan 513457 58
scan 310489 41
insert 601376
scan 501398 92
scan 513631 33
scan 553669 20
scan 137578 82
scan 159248 70
scan 19670 19
scan 247463 19
scan 35694 2
scan 146276 37
scan 104197 3
scan 271895 25
scan 520352 47
scan 534651 37
scan 35694 25
scan 523654 8
scan 13458 52
insert 601377
scan 179386 70
scan 58618 89
scan 215757 60
scan 404828 84
scan 404842 62
scan 589434 77
scan 35694 76
scan 290552 40
scan 591638 28
scan 553480 93
scan 222628 38
scan 312694 61
scan 113255 39
scan 35694 5
scan 426261 13
scan 429625 36
scan 136257 49
scan 17575 36
scan 408514 65
scan 265081 17
scan 55837 89
scan 73997 56
scan 73997 86
scan 458998 6
scan 317185 76
scan 138979 58
scan 35694 7
insert 601378
scan 443285 56
scan 250207 86
insert 601379
scan 205265 27
scan 73997 16
scan 510597 51
scan 304016 64
scan 35694 5
scan 244832 18
scan 74266 53
scan 215757 61
scan 71517 10
scan 312338 88
scan 135070 39
scan 291301 34
scan 95302 70
scan 136257 23
scan 35694 83
scan 565187 1
scan 91453 29
scan 277183 58
scan 409014 66
scan 579062 3
scan 109975 7
scan 138979 54
scan 429625 32
scan 137578 35
scan 321731 39
insert 601380
scan 191983 76
scan 412825 89
scan 260814 14
scan 173933 1
scan 483901 58
scan 512987 1
scan 444024 13
scan 79440 72
scan 19715 48
scan 300990 54
scan 35694 97
scan 559933 30
scan 574821 75
scan 429724 96
scan 423740 63
scan 546027 69
scan 35694 11
scan 214354 4
scan 35694 72
scan 191605 2
scan 425944 96
scan 352253 43
scan 417782 58
scan 255473 48
scan 460894 1
scan 271614 60
scan 159248 72
scan 445924 75
scan 300675 60
scan 493187 80
scan 137578 63
scan 481472 20
scan 138979 56
scan 373224 12
scan 290123 4
scan 138979 84
scan 346037 12
scan 146380 89
scan 566717 73
scan 73997 52
scan 137189 80
scan 118027 59
scan 422126 50
scan 73248 39
scan 442087 52
scan 35694 1
scan 347225 50
scan 525760 31
scan 362589 23
scan 35694 12
scan 215757 81
scan 499185 61
scan 184691 19
scan 122435 68
scan 305823 62
scan 261810 49
scan 142568 40
insert 601381
scan 515852 38
scan 68624 8
scan 35694 91
scan 396942 77
scan 346509 77
scan 236928 56
scan 216939 92
scan 273108 50
scan 536189 50
scan 381367 56
scan 215369 31
scan 500349 43
scan 159493 77
scan 35694 98
scan 368175 25
scan 44791 75
scan 73997 43
scan 592851 67
scan 483180 60
scan 151810 1
scan 385384 53
scan 517195 46
scan 573241 54
scan 553480 20
scan 539790 28
scan 115942 54
scan 87206 22
scan 475129 56
scan 265081 63
scan 261583 78
scan 442337 14
insert 601382
scan 93857 93
scan 381590 52
scan 263248 16
scan 54719 32
scan 4832 38
scan 92955 91
scan 540415 94
scan 35694 18
scan 60023 98
scan 564050 34
scan 40558 7
scan 66054 59
scan 402891 35
scan 575030 40
scan 580543 70
scan 247290 77
scan 88298 63
scan 35694 4
scan 303389 61
scan 295768 67
scan 465988 41
scan 341455 11
scan 484775 50
scan 67234 62
scan 113255 91
scan 137578 63
scan 66398 33
scan 35694 65
scan 374123 8
scan 265081 9
scan 5329 73
scan 245521 55
scan 244289 63
scan 236928 69
scan 222297 46
scan 369945 77
scan 203733 38
scan 174038 39
scan 237933 32
scan 111724 35
scan 428579 68
scan 553480 66
scan 35779 92
scan 7657 63
scan 218667 82
scan 477806 98
scan 99915 77
scan 39932 45
scan 11555 83
scan 380492 32
scan 312338 30
scan 460676 93
scan 335274 29
scan 137578 14
scan 52865 41
scan 411153 81
scan 35694 67
scan 330502 55
insert 601383
scan 139395 51
scan 35694 47
scan 7657 40
scan 556387 21
scan 326618 25
scan 5345 78
scan 89386 11
scan 460894 78
scan 56826 98
scan 35694 50
scan 561145 71
scan 486316 40
scan 332703 30
scan 73997 58
scan 317185 75
scan 258512 47
insert 601384
scan 98733 77
scan 199500 50
scan 215757 53
scan 290062 53
scan 493187 37
scan 493187 39
scan 297025 82
scan 96960 8
scan 508411 49
scan 513712 60
scan 582419 17
scan 35694 25
scan 355699 76
scan 74814 100
scan 35694 17
scan 556704 29
scan 416168 28
insert 601385
scan 331092 76
scan 174451 88
scan 346586 54
scan 576621 7
scan 486231 65
scan 36020 28
scan 236928 76
scan 288837 82
scan 150816 58
scan 16660 9
scan 146276 77
scan 502641 9
scan 460811 83
scan 388630 46
scan 445924 3
scan 132633 3
scan 71196 23
scan 549496 49
scan 137578 42
scan 25050 55
scan 23902 97
scan 35694 100
scan 418022 11
scan 137578 77
scan 30164 31
scan 54836 86
scan 465231 54
scan 97523 59
scan 244832 87
scan 137578 68
scan 540415 94
scan 396188 97
scan 192393 6
scan 195961 52
scan 35694 82
scan 76993 64
scan 506980 93
scan 471066 18
scan 73997 99
scan 553480 37
scan 73170 90
scan 189206 2
scan 257331 51
scan 32521 32
scan 35694 41
scan 479913 92
scan 553480 73
insert 601386
scan 218667 4
scan 24262 43
scan 270137 55
scan 443836 68
scan 471239 35
scan 84140 14
insert 601387
scan 7657 24
scan 485185 71
scan 159493 91
scan 380453 31
scan 518105 31
scan 35694 39
scan 182156 17
scan 432761 7
scan 390492 75
scan 482107 65
scan 303839 25
scan 113805 54
scan 75509 42
scan 311795 9
scan 137578 34
scan 260785 80
scan 423740 99
scan 137578 79
scan 91958 75
scan 254041 24
scan 317185 83
scan 584848 99
scan 35694 100
scan 183272 59
scan 35694 79
scan 73997 50
scan 599603 2
scan 266089 71
scan 17208 98
scan 35694 90
scan 561671 87
scan 230375 98
scan 156282 72
scan 35694 79
scan 237119 43
scan 131791 56
scan 167916 46
scan 241781 2
scan 450277 28
scan 560235 8
scan 254041 30
scan 265081 96
scan 79671 74
scan 301002 100
scan 135070 13
scan 239765 9
scan 504978 67
scan 256129 66
scan 191866 24
scan 241911 7
scan 510112 18
scan 411264 90
scan 472643 92
scan 65367 37
scan 324378 33
scan 270772 87
scan 286662 57
scan 491258 30
scan 185492 26
scan 534651 89
scan 146380 58
scan 127604 40
scan 208365 21
scan 489998 34
scan 35694 77
scan 137578 86
scan 39462 96
scan 208365 21
scan 463710 97
scan 595941 68
scan 35694 31
scan 124865 36
scan 595099 26
scan 197133 77
scan 525912 7
scan 236692 27
scan 574944 26
scan 68624 2
scan 450368 10
scan 76993 32
scan 77614 65
scan 333701 63
scan 165551 49
scan 86962 39
scan 305381 37
scan 220377 16
scan 486383 16
scan 519712 15
scan 285248 84
scan 7657 33
scan 425384 82
scan 78115 52
scan 516235 15
scan 599603 77
scan 563474 87
scan 302955 54
scan 138979 74
scan 32249 33
scan 411514 98
scan 441179 6
scan 137578 67
insert 601388
scan 443541 45
scan 263248 45
scan 236306 74
scan 176786 99
scan 410713 11
scan 137578 10
scan 138979 13
scan 264861 26
insert 601389
scan 197221 56
scan 360727 4
scan 493187 73
scan 531960 69
scan 209696 59
scan 62633 97
insert 601390
insert 601391
scan 450361 29
scan 362430 83
scan 18586 74
scan 7657 22
scan 169191 31
scan 247737 34
scan 159248 94
scan 113877 28
scan 86547 15
scan 35694 9
scan 208880 14
scan 18155 82
scan 231192 26
insert 601392
scan 240581 39
scan 226376 43
scan 236012 89
scan 483429 77
scan 161297 94
scan 249796 14
scan 361371 49
scan 451237 46
scan 341455 47
scan 511061 21
scan 7657 92
scan 33313 21
scan 73997 21
scan 504152 24
scan 387481 63
scan 35694 13
scan 43205 32
scan 229251 34
scan 220198 92
scan 394669 82
scan 127122 43
scan 243694 7
scan 591907 4
scan 424921 90
scan 159493 61
scan 524570 74
scan 470303 60
scan 537592 12
scan 35694 50
scan 138979 36
scan 389097 56
scan 137578 30
scan 449257 88
scan 137578 91
scan 46355 1
scan 226079 74
insert 601393
scan 466760 87
scan 137578 59
scan 247218 54
scan 247538 78
scan 398005 71
insert 601394
scan 93857 22
scan 235203 57
scan 390158 73
scan 104013 77
scan 576649 66
scan 22321 59
scan 586593 76
scan 423740 92
scan 236928 87
scan 138979 40
scan 193698 18
scan 35694 86
scan 520352 55
scan 171022 73
scan 541946 65
scan 538614 29
scan 98350 66
scan 117345 70
scan 570757 99
scan 548871 65
insert 601395
scan 358835 47
scan 203241 87
scan 359 96
scan 357670 41
scan 418570 42
scan 88705 95
scan 420845 25
scan 53439 13
scan 252509 69
scan 358115 33
scan 35694 87
scan 68624 4
scan 436371 1
scan 148680 38
scan 472643 7
insert 601396
scan 79671 84
scan 237710 44
scan 236306 25
scan 48514 76
scan 2662 69
scan 349600 11
scan 327261 77
scan 304240 72
scan 576366 16
scan 35694 99
scan 470851 68
scan 17882 35
scan 36823 82
scan 288569 78
scan 124377 39
scan 543805 4
scan 214662 31
scan 519730 8
scan 138979 44
insert 601397
scan 86282 86
scan 137578 87
insert 601398
scan 363674 20
scan 3718 13
scan 449921 18
scan 167430 70
scan 590285 46
insert 601399
scan 145514 69
scan 589046 49
scan 138979 73
scan 211831 69
scan 35694 26
scan 191677 38
scan 119855 56
scan 99949 61
scan 263248 50
scan 144237 65
scan 138979 59
scan 574999 5
scan 351382 87
scan 75730 47
scan 167916 27
scan 35694 92
scan 21750 13
scan 35694 18
scan 54836 53
scan 274199 82
scan 137578 32
scan 35694 40
scan 237119 16
scan 181831 61
scan 95181 29
scan 387669 65
scan 425845 57
scan 74118 53
insert 601400
scan 339908 38
scan 194340 57
scan 259982 72
scan 137189 3
scan 138979 8
scan 33248 17
scan 567852 70
scan 467789 36
scan 302955 99
scan 273383 13
scan 236928 24
scan 325047 79
scan 413904 14
scan 197377 94
scan 422257 96
scan 37840 66
insert 601401
scan 66169 86
scan 270253 54
scan 480498 58
scan 486164 3
scan 312371 40
scan 461960 65
scan 584848 96
scan 572776 24
scan 324497 100
scan 589434 57
scan 33113 90
scan 35694 87
scan 73997 2
insert 601402
scan 287256 69
scan 370450 63
scan 138979 30
scan 138979 87
scan 18591 79
scan 138235 34
scan 445924 50
scan 518970 82
scan 589434 22
scan 236928 32
scan 54836 5
scan 17882 70
scan 473660 31
scan 344143 11
insert 601403
scan 169632 38
scan 493187 36
scan 504525 12
scan 7657 20
insert 601404
scan 308875 98
insert 601405
scan 577622 59
scan 340002 28
scan 131468 88
scan 224504 61
scan 549388 35
scan 241781 55
scan 42937 37
scan 299177 17
scan 528856 29
scan 506419 99
scan 471255 61
scan 302297 6
scan 141369 17
scan 278900 40
scan 206360 11
scan 266881 30
scan 430549 3
scan 291724 92
scan 254827 31
scan 438233 96
scan 407989 54
scan 54836 32
scan 355699 29
scan 299177 33
scan 93857 32
scan 550063 82
scan 57002 86
scan 254827 19
scan 246283 20
scan 137578 43
scan 79671 62
scan 137578 7
scan 196592 17
scan 426614 36
scan 579893 42
insert 601406
insert 601407
scan 35694 53
scan 7657 29
scan 7657 48
scan 35694 52
scan 308009 80
scan 35694 15
scan 73997 20
scan 309165 71
scan 110544 84
insert 601408
scan 595007 68
scan 300675 22
scan 236928 52
scan 519830 12
scan 534651 86
scan 236928 78
scan 152289 12
scan 296737 67
scan 146694 32
scan 156170 35
scan 449077 12
scan 148596 84
scan 497812 70
scan 599603 59
scan 435044 22
scan 35694 56
scan 251721 23
scan 332716 42
scan 138979 46
scan 592866 24
scan 488258 4
scan 372123 75
scan 112579 55
scan 578863 67
scan 417782 100
scan 35694 23
scan 83457 30
scan 385387 41
scan 103579 40
scan 35694 74
scan 4434 91
scan 351210 27
scan 103698 96
scan 137578 22
scan 57108 93
scan 35694 55
scan 268131 39
scan 54836 9
scan 138979 30
scan 296045 1
scan 129167 52
scan 553480 95
scan 576514 43
scan 495308 46
scan 185886 20
scan 268943 58
scan 137578 74
scan 312338 46
scan 297910 58
scan 185925 64
scan 137578 31
scan 485831 95
scan 35694 47
insert 601409
scan 119370 18
scan 555021 6
scan 137578 76
scan 148949 22
scan 35694 84
scan 11555 85
scan 250469 4
scan 401084 45
scan 596769 35
scan 560834 49
scan 236928 68
scan 1686 68
scan 344664 14
scan 43205 96
scan 475693 3
scan 427836 44
scan 322253 32
insert 601410
scan 185418 89
scan 225601 51
scan 116527 9
scan 27143 16
scan 265965 56
scan 370488 71
scan 137578 36
scan 583289 78
scan 446503 19
scan 436037 78
scan 57098 95
scan 272339 20
scan 374310 12
scan 409269 49
scan 417600 6
scan 450054 37
scan 57899 61
scan 222633 88
scan 265081 19
scan 181783 68
scan 584348 49
scan 176246 15
scan 331092 68
insert 601411
scan 11198 75
scan 35694 15
scan 18586 3
scan 184214 78
scan 35694 17
scan 187727 68
scan 356362 32
scan 479948 72
scan 35694 34
scan 421864 50
scan 396468 7
scan 278499 78
scan 193899 16
scan 311150 5
scan 3315 29
scan 295768 88
scan 396977 21
scan 341538 64
scan 362430 97
scan 253251 73
scan 39881 84
scan 35694 21
scan 140019 32
scan 430549 7
scan 490868 84
scan 351572 50
scan 432201 88
scan 132310 70
scan 557176 83
scan 315850 23
scan 395323 49
insert 601412
scan 115032 65
scan 101203 11
scan 409247 79
scan 117423 86
scan 203873 63
scan 312338 83
scan 35694 1
scan 427836 89
scan 120490 75
scan 400491 90
scan 401903 93
scan 151360 86
scan 595603 12
scan 137578 17
scan 20501 12
scan 403096 40
scan 414258 8
scan 218628 44
scan 434818 58
scan 514774 43
scan 312338 39
scan 469088 46
scan 137578 2
scan 137578 55
scan 22253 32
scan 250881 33
scan 518879 82
scan 385895 42
scan 263248 25
insert 601413
scan 35779 67
scan 265965 20
scan 132668 63
scan 312338 91
scan 471900 51
scan 135442 55
scan 496674 72
scan 66128 49
scan 335309 81
scan 360411 35
scan 305381 69
scan 315265 18
scan 93857 41
scan 137578 2
scan 271614 88
scan 402729 43
insert 601414
scan 35694 42
scan 532475 93
scan 215757 1
scan 540415 27
scan 64280 69
scan 233117 98
scan 389875 49
scan 460706 94
scan 513134 36
scan 125645 68
scan 303839 14
scan 35694 56
scan 215757 73
scan 193890 15
scan 35694 48
scan 236928 2
scan 164551 38
scan 408561 8
scan 326965 53
scan 29447 34
scan 73997 79
scan 595145 67
scan 218442 14
scan 138979 90
scan 396977 81
scan 254232 95
scan 512229 40
scan 319408 41
scan 491712 44
scan 168744 60
scan 13636 5
scan 282994 82
scan 73997 74
scan 560834 50
scan 282813 15
scan 553480 5
scan 265081 56
scan 312338 34
scan 529394 90
scan 424270 55
scan 179199 66
scan 16660 85
scan 248790 22
scan 137578 84
scan 205536 75
scan 344664 6
scan 24007 22
scan 482195 90
scan 208365 67
scan 20179 25
scan 438166 24
scan 35694 70
scan 137578 71
scan 212520 57
scan 138979 56
scan 236928 65
scan 211578 9
scan 599603 10
scan 348408 51
insert 601415
scan 136257 46
scan 239910 52
scan 510046 7
scan 35694 92
scan 100599 83
scan 314474 35
scan 523637 25
scan 31652 61
scan 302955 52
scan 540415 37
scan 175971 13
scan 581987 82
scan 453009 7
scan 73997 98
scan 432201 23
scan 35694 76
scan 417600 29
scan 564791 51
scan 182243 7
scan 3315 20
insert 601416
scan 35694 56
scan 7657 28
scan 327787 4
scan 518970 94
scan 129533 90
scan 515694 69
scan 428614 54
scan 481765 66
scan 587943 17
scan 292835 23
scan 118409 40
scan 352610 52
scan 404804 28
scan 520730 30
scan 7657 92
scan 428909 74
scan 49366 95
scan 295080 55
scan 234469 74
scan 443009 14
scan 525443 31
scan 402102 17
insert 601417
scan 7475 52
scan 137578 50
scan 85994 100
scan 362430 69
scan 553480 36
scan 157475 12
scan 423155 39
scan 244832 59
scan 236928 21
scan 138979 18
scan 208365 37
scan 593762 88
scan 475571 27
scan 471164 26
scan 460894 100
scan 356320 86
scan 211474 74
scan 35694 28
scan 586600 11
scan 310286 89
scan 421527 53
scan 77614 15
scan 558260 67
scan 596752 89
scan 138979 69
scan 193899 9
scan 73997 65
scan 3115 12
scan 190074 17
scan 185148 41
scan 414420 73
scan 557126 60
scan 430414 87
scan 247257 71
scan 73997 62
scan 317677 88
scan 283469 73
scan 504853 56
scan 138979 20
scan 117203 13
scan 387496 62
scan 528516 56
scan 479084 97
scan 236928 73
scan 420605 75
scan 311084 74
insert 601418
insert 601419
scan 39911 98
scan 66255 83
scan 312338 56
scan 37346 15
scan 7657 78
scan 510781 39
scan 299696 57
scan 312338 99
scan 301939 48
scan 441162 84
scan 60921 85
scan 137578 85
scan 236928 84
insert 601420
scan 445419 85
scan 35694 55
scan 103300 83
scan 73188 25
scan 480047 92
scan 142147 90
scan 124520 93
scan 137578 51
scan 212615 93
scan 584213 13
scan 35694 20
scan 54836 44
scan 34751 28
insert 601421
scan 136257 77
scan 335943 53
scan 190458 72
scan 35694 64
scan 589434 46
insert 601422
scan 518970 62
scan 192340 91
scan 88057 7
scan 485789 43
scan 208365 98
scan 37673 58
scan 193309 99
scan 259713 76
scan 93815 97
scan 35694 86
scan 18983 97
scan 400491 41
scan 232658 83
scan 370470 12
scan 437269 86
scan 355699 58
scan 32120 49
scan 83457 91
scan 3132 8
scan 493187 3
scan 34241 39
scan 35694 8
scan 93857 54
scan 194184 74
insert 601423
scan 112593 16
scan 180578 32
scan 73997 94
scan 45373 67
scan 117795 51
scan 58153 88
scan 159248 81
scan 260082 6
scan 169191 60
scan 313239 15
scan 444918 86
scan 379198 7
scan 60104 98
scan 15017 53
scan 447128 86
scan 137578 6
scan 309863 91
scan 511259 9
scan 310835 75
scan 525289 10
scan 236928 60
scan 60921 9
scan 317185 23
scan 79180 46
scan 374987 74
scan 596218 91
scan 312338 2
scan 540415 72
scan 236928 24
scan 544138 64
scan 442337 8
scan 35694 16
scan 382827 94
scan 159248 84
scan 425944 22
scan 206233 51
scan 35779 95
scan 553256 47
scan 576366 80
scan 491474 31
scan 137578 94
scan 182851 72
scan 73997 55
scan 93857 23
scan 540415 8
scan 137578 10
scan 5407 42
scan 73997 68
scan 84336 56
scan 577977 21
scan 47189 8
scan 4902 73
scan 106354 26
scan 197438 73
insert 601424
scan 585189 7
scan 31842 72
scan 35694 61
scan 136745 2
scan 137578 79
scan 263248 70
scan 290084 44
scan 22732 47
scan 246886 70
scan 208365 42
scan 597504 47
scan 137578 13
scan 35694 45
scan 173707 85
scan 518970 12
insert 601425
scan 138578 52
insert 601426
scan 496638 96
scan 42527 4
scan 236928 79
scan 366437 1
insert 601427
insert 601428
scan 546205 32
scan 349414 57
scan 221502 87
scan 446081 47
scan 35694 78
scan 225461 45
scan 137578 85
scan 305381 100
scan 318164 50
scan 192119 22
scan 437942 82
scan 241927 67
scan 77614 23
scan 159248 90
scan 91789 94
scan 269030 33
scan 35694 24
scan 236414 44
scan 362430 10
scan 145327 5
scan 244832 54
scan 122422 91
scan 35694 66
scan 250207 70
scan 380537 59
scan 203733 94
scan 261583 96
scan 103083 62
scan 35694 84
scan 153066 87
scan 30280 18
scan 35694 98
scan 211524 67
scan 540415 75
scan 418565 63
scan 35694 38
scan 572011 15
scan 553480 59
scan 325050 8
scan 59123 85
scan 46278 80
scan 449921 92
scan 475276 47
scan 297377 81
scan 540415 14
scan 208880 86
scan 471900 27
scan 302955 73
scan 529394 77
insert 601429
scan 265081 73
scan 333315 50
scan 439323 86
scan 159493 98
scan 536189 17
scan 244243 41
scan 35694 18
scan 35694 56
scan 565766 10
scan 238024 4
scan 104638 88
scan 413270 66
scan 482783 10
scan 106453 86
scan 220143 12
scan 546199 4
scan 260578 19
scan 312338 88
scan 545158 45
scan 468372 66
scan 93034 93
scan 207265 46
scan 138979 42
scan 236928 75
insert 601430
scan 261583 74
scan 327591 61
scan 145860 25
scan 293462 80
scan 442337 56
scan 267449 14
scan 138979 10
scan 49366 45
scan 450828 20
scan 241781 3
scan 87068 23
scan 476154 56
scan 36841 3
scan 323646 81
scan 288352 87
scan 317745 17
scan 350364 86
scan 265081 23
scan 531274 20
scan 528075 66
scan 3315 14
insert 601431
scan 55693 9
scan 445916 14
scan 263248 89
scan 290174 52
scan 540415 67
scan 491518 75
scan 140729 67
scan 518970 57
scan 578338 76
insert 601432
scan 574505 84
scan 328383 68
scan 82636 39
scan 312338 78
scan 106069 20
scan 49982 28
scan 345127 50
scan 249197 80
scan 138979 91
scan 535434 92
scan 315810 91
scan 72037 95
scan 265081 63
scan 263138 46
scan 310314 34
scan 540415 57
