read 523478
scan 300837 56
scan 509781 95
insert 600726
scan 114225 24
scan 246212 93
scan 476366 27
scan 548389 53
scan 231802 10
scan 504700 38
scan 30186 20
scan 455132 91
scan 11918 26
scan 256870 62
scan 284764 86
scan 432754 72
scan 137209 52
insert 600727
scan 184860 59
scan 40002 58
scan 47269 34
insert 600728
scan 522374 77
scan 589514 29
scan 375906 88
scan 238794 75
insert 600729
scan 28631 47
scan 498884 54
scan 249898 93
scan 338663 11
insert 600730
scan 176915 43
scan 252042 62
scan 158110 91
scan 205349 67
scan 324431 71
scan 3900 16
insert 600731
scan 200248 55
scan 45767 26
scan 363623 34
scan 428150 74
scan 432754 60
scan 432754 44
scan 525731 27
scan 509819 86
scan 313511 100
scan 497969 29
scan 186843 2
scan 277994 36
scan 24104 5
scan 401752 28
scan 360568 33
scan 130555 49
scan 383762 9
scan 32663 99
scan 500271 59
scan 561122 30
scan 532723 40
insert 600732
scan 443045 71
scan 53076 97
scan 93003 51
scan 432754 57
scan 254044 38
scan 421262 36
scan 529140 23
scan 525731 18
scan 250350 16
scan 198910 87
scan 324630 53
scan 461834 18
scan 592719 28
scan 56874 64
scan 110099 89
scan 17900 26
scan 294289 87
scan 436674 47
scan 332945 20
scan 210679 64
scan 525731 48
insert 600733
scan 374531 94
scan 533283 58
scan 525731 71
scan 121290 27
scan 523187 86
scan 528919 64
scan 310739 3
scan 204428 90
insert 600734
scan 116725 10
scan 467905 20
scan 238794 30
scan 310110 5
scan 344943 62
scan 525731 67
scan 248005 19
scan 498884 91
scan 423388 16
scan 345317 56
scan 432754 92
insert 600735
scan 552763 92
scan 238463 23
scan 187511 45
scan 228961 98
scan 432754 60
scan 363623 23
scan 445612 93
scan 118748 76
scan 172265 29
scan 321750 54
scan 378049 32
scan 432754 63
scan 129003 20
scan 82701 42
scan 432754 94
scan 338228 49
scan 240330 14
scan 3900 8
scan 3900 70
scan 139748 69
scan 709 30
scan 341308 68
scan 50310 88
scan 121290 70
scan 525731 86
scan 343828 16
scan 583416 74
scan 113646 52
scan 498884 50
scan 65248 20
scan 455360 74
scan 239684 80
scan 263090 27
scan 401047 4
scan 238463 40
scan 200248 34
scan 525731 12
scan 77130 39
scan 349234 2
scan 124570 26
scan 58755 92
scan 581263 32
scan 3900 76
scan 432754 84
scan 212616 27
scan 29971 45
scan 416124 15
scan 363623 47
scan 525731 90
scan 16692 2
scan 110667 57
scan 148975 2
scan 286619 79
scan 421827 17
scan 346317 26
scan 468542 60
scan 89852 18
scan 492826 70
scan 577760 11
scan 500271 6
scan 220073 88
scan 166419 87
scan 432754 13
scan 205682 24
scan 510220 26
scan 24732 39
scan 494814 95
scan 65248 95
scan 560322 61
scan 394782 47
scan 286619 96
scan 491493 97
insert 600736
scan 23342 21
scan 559581 95
scan 550328 69
scan 525731 35
scan 54068 16
scan 3900 7
insert 600737
scan 537768 38
scan 263090 37
scan 50569 75
scan 443414 6
scan 353486 51
scan 376250 96
scan 376145 51
scan 415392 20
scan 221848 2
scan 525731 13
scan 473922 92
scan 65248 100
insert 600738
scan 567779 41
scan 301473 31
scan 530514 16
scan 477723 6
scan 515992 54
scan 212616 100
scan 353486 4
scan 572455 69
scan 500271 10
scan 31626 20
scan 48526 65
scan 166190 2
scan 86102 28
scan 488770 7
scan 66757 19
scan 300850 62
scan 211937 24
scan 65248 46
scan 65248 44
scan 525731 24
scan 423912 2
scan 418948 6
scan 415435 55
scan 51111 88
scan 401947 61
scan 167866 29
scan 286619 62
insert 600739
scan 237624 32
scan 357356 40
scan 324006 39
scan 525731 37
scan 238794 16
scan 248319 100
scan 562180 17
scan 489484 12
insert 600740
scan 120999 2
scan 3900 48
scan 245020 42
scan 288484 65
scan 3900 86
insert 600741
scan 353877 34
scan 579504 91
scan 259943 24
scan 515992 72
scan 354613 3
scan 500353 87
scan 492577 85
scan 519610 98
scan 432754 27
insert 600742
scan 370093 16
scan 432754 17
scan 277994 9
scan 332971 68
scan 205955 92
scan 3900 36
scan 350750 38
scan 530108 47
insert 600743
scan 238794 91
scan 504558 94
scan 309683 26
scan 597068 35
scan 525731 37
scan 22061 39
scan 216596 56
scan 47250 21
scan 518186 34
scan 218149 97
scan 136818 43
scan 498884 44
scan 432754 42
scan 525731 82
insert 600744
scan 3900 39
scan 432754 51
scan 287054 47
scan 517884 6
scan 3900 74
scan 363623 51
scan 498884 77
scan 230817 33
scan 432754 49
scan 525731 83
scan 50569 16
scan 157501 24
scan 500271 55
scan 484997 43
scan 332041 50
scan 504437 94
scan 338914 4
scan 3900 33
scan 396283 37
scan 539981 85
scan 428240 53
scan 53484 38
scan 364746 85
scan 563063 67
scan 454365 78
scan 208821 76
scan 421262 75
scan 387167 78
scan 384811 34
scan 180541 78
scan 447901 71
scan 59270 79
scan 432754 54
scan 3900 19
scan 376695 91
scan 525731 87
scan 141210 52
insert 600745
scan 83536 16
scan 319019 96
scan 432754 81
insert 600746
scan 432754 17
scan 525731 57
scan 53497 53
scan 300342 100
scan 525731 5
scan 63200 84
scan 71941 25
scan 59270 44
scan 525731 70
scan 500271 3
scan 432754 26
scan 479660 17
scan 80278 66
insert 600747
scan 103126 58
scan 41288 39
insert 600748
scan 539762 10
scan 358993 41
scan 415435 33
scan 11514 77
scan 263283 56
scan 525731 58
scan 302491 4
scan 14960 60
scan 525731 11
scan 37400 19
scan 16236 29
scan 557135 45
scan 237624 51
scan 142150 28
scan 198922 25
scan 577780 31
scan 208555 55
scan 278572 4
scan 238463 81
scan 379617 28
scan 157724 98
scan 193849 90
scan 124655 53
scan 509578 17
scan 286619 7
scan 432754 45
scan 317061 38
insert 600749
scan 435302 50
scan 432754 95
scan 363623 38
scan 236318 39
scan 250519 15
insert 600750
scan 500271 41
scan 59270 95
scan 472169 85
scan 11980 53
scan 476999 98
scan 262566 42
scan 289722 27
scan 187283 77
scan 522374 83
scan 446372 18
scan 209572 21
scan 353908 13
scan 451698 40
scan 432754 72
scan 59270 62
scan 20151 59
scan 435714 83
scan 269520 21
scan 131340 92
insert 600751
scan 374559 66
scan 525731 5
insert 600752
scan 490215 46
scan 69150 22
scan 190770 54
insert 600753
scan 476999 21
scan 185196 45
scan 54074 67
scan 143412 99
scan 21670 26
scan 145448 73
scan 332945 20
scan 307048 39
scan 180541 24
scan 92574 87
scan 90526 45
insert 600754
scan 63486 93
scan 65248 37
scan 30449 14
scan 432754 9
insert 600755
scan 564157 80
scan 109904 65
scan 238794 69
scan 367109 75
scan 3900 98
scan 432754 90
scan 180541 39
scan 65248 27
scan 326123 40
scan 163305 46
scan 525731 15
scan 230163 8
scan 137209 86
scan 383762 29
scan 198910 78
scan 379860 45
scan 61422 82
scan 432754 14
insert 600756
scan 432754 38
scan 525731 57
scan 287914 56
scan 410809 83
scan 132773 100
scan 80863 85
scan 498884 28
scan 291877 97
scan 87447 52
scan 265472 18
scan 177253 71
scan 332945 84
scan 332945 10
scan 498884 76
scan 389150 49
scan 517385 79
scan 166985 31
scan 344089 61
scan 424450 98
scan 534799 9
scan 432754 52
scan 134537 42
scan 126201 41
scan 287054 13
scan 284359 50
scan 293598 82
scan 294289 18
scan 121290 41
scan 491707 48
scan 471957 29
scan 347011 57
scan 259239 65
scan 352381 21
scan 2887 55
scan 311831 18
scan 218875 34
scan 582627 47
scan 226710 80
scan 525731 95
scan 515734 51
scan 352381 77
scan 343479 54
scan 525731 13
scan 445500 14
scan 51689 22
insert 600757
scan 238794 21
scan 363623 98
scan 552704 37
scan 326249 53
scan 281026 33
scan 391236 45
scan 470797 52
scan 525731 2
scan 469497 59
scan 130502 28
scan 498884 88
scan 41680 48
scan 463945 79
scan 517372 72
scan 410367 67
scan 432754 7
scan 498884 20
scan 130502 94
scan 65248 16
scan 421018 56
scan 185406 53
scan 368495 30
scan 311103 14
scan 525731 67
scan 353029 38
scan 174342 71
scan 473922 39
scan 183049 10
scan 355310 45
scan 70200 66
scan 67084 78
scan 361090 31
scan 149954 36
scan 327796 100
scan 458501 35
scan 431266 53
scan 376843 73
scan 83546 91
scan 213171 94
scan 562078 42
scan 353486 22
scan 198712 32
scan 3900 78
scan 88933 11
scan 525731 85
scan 482195 75
scan 100696 5
scan 195323 31
scan 507110 21
scan 514254 30
scan 427851 16
scan 3900 17
scan 473046 11
scan 332470 77
scan 212616 18
scan 461496 33
scan 522374 92
scan 163305 99
scan 3900 74
scan 217998 70
scan 121901 8
scan 332945 58
scan 59270 32
scan 282557 82
scan 407566 22
scan 122668 2
scan 128962 29
scan 580302 28
scan 432754 100
scan 463945 90
scan 257096 63
scan 82105 79
scan 370072 76
scan 538786 88
scan 269764 81
scan 525731 69
scan 332945 70
scan 41288 33
scan 26889 45
scan 525731 70
scan 410367 35
scan 189406 69
scan 375728 96
scan 363623 2
scan 399853 88
insert 600758
scan 163305 76
scan 181253 65
scan 127861 13
scan 525731 30
scan 525731 92
insert 600759
scan 213171 48
scan 435714 18
scan 212616 44
scan 525731 42
scan 38451 74
scan 9643 23
scan 146062 81
scan 25134 63
scan 525731 58
scan 407435 51
scan 121142 45
scan 330144 6
scan 289315 38
scan 398955 1
scan 363623 81
scan 498884 30
scan 498884 12
scan 257222 13
scan 316155 4
scan 75180 74
scan 525731 88
scan 418662 61
scan 332945 83
scan 253190 39
scan 494774 77
scan 353486 99
scan 496536 61
scan 276109 54
scan 525731 28
scan 439276 67
scan 265739 17
scan 115138 55
scan 238794 78
insert 600760
scan 240330 74
scan 65248 3
scan 10411 16
scan 70379 41
insert 600761
scan 525731 70
scan 460309 17
scan 395135 2
scan 167940 63
scan 358993 41
scan 3900 62
scan 3900 1
scan 133831 32
scan 92564 91
scan 65248 79
scan 527322 77
scan 165264 18
scan 593803 17
insert 600762
scan 163305 90
scan 179084 52
scan 224801 97
scan 351564 97
scan 9654 70
scan 227005 96
scan 238794 10
scan 463084 40
scan 442114 98
scan 197239 16
scan 47371 37
insert 600763
scan 588127 76
scan 113208 37
scan 525731 64
scan 525731 2
scan 556321 18
scan 327661 92
scan 334413 89
scan 479928 11
scan 432754 40
scan 117729 93
scan 49374 11
scan 487570 77
scan 442566 28
scan 484997 85
scan 563783 68
scan 311656 68
scan 212616 37
scan 182324 88
scan 238794 14
scan 186254 30
scan 465469 67
scan 99681 7
scan 276644 90
insert 600764
scan 60932 60
scan 559093 47
scan 76953 94
scan 121142 97
scan 354613 96
scan 525731 63
scan 70163 45
scan 462596 64
scan 556321 40
scan 465501 17
scan 522374 39
scan 532322 53
scan 525731 6
scan 238463 92
scan 166383 19
scan 410652 11
scan 363623 68
insert 600765
scan 172860 54
scan 233318 40
scan 525731 78
scan 343738 100
scan 210383 29
scan 327023 86
scan 525731 22
scan 353029 11
scan 36412 79
scan 90290 13
insert 600766
scan 538455 33
insert 600767
scan 568405 30
scan 368081 17
scan 579719 95
scan 104157 18
scan 507868 17
scan 341165 74
scan 281146 63
scan 323619 35
scan 525731 47
scan 432754 10
scan 133803 50
scan 163092 40
scan 391272 84
scan 153481 93
scan 474503 69
scan 61192 29
scan 473922 2
scan 65248 36
scan 50442 55
scan 238794 69
insert 600768
scan 112339 9
scan 432754 45
scan 211253 34
scan 500271 42
scan 492401 72
scan 15894 11
insert 600769
scan 513380 9
scan 269438 35
scan 525731 99
scan 116198 76
scan 334011 35
scan 117416 81
scan 505145 32
scan 216844 85
scan 432754 51
scan 454907 12
scan 525731 33
scan 499174 73
scan 525731 88
scan 500271 2
scan 141047 79
scan 134196 45
scan 518186 2
scan 522374 65
scan 218950 1
scan 76057 72
insert 600770
scan 557826 70
scan 298540 27
scan 353486 57
scan 162323 29
scan 495577 47
scan 510518 11
scan 70545 50
scan 353486 31
scan 250845 32
scan 358993 87
scan 238794 78
scan 63498 80
scan 525731 1
scan 273309 29
scan 498598 55
scan 466396 57
scan 593935 42
insert 600771
scan 510375 59
scan 525731 19
scan 469817 92
scan 154768 40
scan 476958 24
scan 379860 4
scan 121290 36
scan 109637 9
scan 176542 25
scan 495763 72
scan 116415 62
scan 263090 69
scan 519295 57
scan 314123 60
scan 570249 80
scan 303734 38
scan 179626 92
scan 134592 76
scan 184860 29
scan 26509 55
scan 453556 90
scan 552604 4
scan 542809 10
scan 50569 13
scan 88171 40
scan 462182 86
insert 600772
scan 495543 3
scan 172146 11
scan 415435 99
scan 193424 43
scan 312355 47
scan 159717 82
scan 525731 51
scan 141480 54
scan 333919 63
insert 600773
scan 42378 84
scan 479950 76
scan 353029 85
scan 445177 34
scan 391546 19
scan 232989 29
scan 353486 62
scan 78333 72
scan 417342 69
scan 426461 9
scan 106277 10
scan 525731 28
scan 559093 49
scan 238794 43
scan 26497 48
scan 557623 7
scan 546233 55
scan 85784 52
insert 600774
scan 432754 17
scan 363623 77
scan 525731 62
scan 491848 93
scan 432754 99
scan 165774 55
scan 166371 24
scan 65248 73
scan 325842 71
scan 432754 1
scan 404050 8
scan 539165 39
scan 163305 74
scan 96952 6
scan 246096 100
scan 56693 49
scan 59270 66
scan 161001 70
scan 278457 35
scan 524443 16
scan 21614 76
scan 525731 76
scan 585245 89
scan 229031 10
scan 542625 86
scan 100152 27
scan 73194 17
scan 358993 71
scan 161060 71
scan 111137 45
scan 525731 38
scan 577239 42
scan 552704 67
scan 106672 49
scan 456771 72
scan 469410 26
scan 525731 48
scan 397460 93
scan 432754 19
scan 277564 83
scan 21215 17
scan 309382 72
scan 238794 19
scan 237624 88
scan 238794 7
scan 238794 73
scan 23604 16
scan 525731 95
scan 29971 79
scan 382071 41
scan 525731 3
scan 363623 30
scan 30039 18
scan 374784 31
scan 201137 24
insert 600775
scan 346051 8
scan 332945 42
scan 431548 71
scan 459833 78
scan 121290 39
scan 458331 1
scan 478453 51
scan 167419 63
scan 438010 86
scan 593803 43
scan 138174 17
scan 439276 17
scan 115864 96
scan 279390 90
scan 194620 10
scan 200248 62
scan 3900 98
scan 334413 51
scan 397933 32
scan 302861 41
scan 490884 86
scan 169329 71
scan 569802 85
scan 577634 49
scan 567551 32
scan 130502 89
scan 279213 40
scan 387167 3
scan 530510 95
scan 201169 95
scan 426460 59
scan 296106 41
scan 48812 3
insert 600776
scan 200248 57
scan 514385 56
scan 558923 61
scan 512419 52
insert 600777
scan 512088 78
scan 299036 47
scan 132139 41
scan 576838 78
scan 388900 17
scan 432754 32
scan 291473 81
scan 180541 57
insert 600778
scan 500271 19
scan 492826 81
scan 413829 87
scan 525731 96
insert 600779
scan 525731 26
scan 279249 8
scan 3900 77
scan 392987 72
insert 600780
scan 385171 80
scan 368802 28
insert 600781
scan 454024 90
scan 492468 37
scan 498962 37
scan 500271 32
scan 432754 69
scan 549698 33
scan 122347 36
scan 354787 58
scan 79721 100
scan 389388 39
scan 317611 56
scan 432754 36
insert 600782
scan 533345 91
scan 363623 19
scan 389586 92
scan 70401 50
scan 59270 94
scan 377985 21
scan 334870 81
scan 21562 8
scan 471957 51
scan 517659 99
insert 600783
scan 525731 98
scan 232053 96
scan 525731 45
scan 482541 79
scan 23604 90
insert 600784
scan 470797 48
scan 73798 38
scan 440978 93
scan 479855 22
scan 269093 31
scan 517115 20
scan 597846 98
scan 56874 91
scan 515147 99
scan 183060 92
scan 365738 54
scan 53497 31
scan 65248 16
scan 255271 26
scan 415435 88
scan 500271 5
scan 538875 69
scan 332945 59
scan 332945 56
scan 575378 74
scan 39124 87
scan 462938 81
insert 600785
scan 440776 48
scan 42620 91
scan 191038 45
scan 471522 5
scan 358993 31
scan 3900 87
scan 13986 6
scan 452887 29
scan 306101 14
scan 388548 81
scan 76839 88
scan 551399 58
scan 160950 80
scan 432754 31
scan 145163 56
scan 54345 50
scan 201150 88
scan 415435 84
scan 333536 11
scan 461496 26
insert 600786
scan 321602 95
scan 130502 19
scan 312355 90
scan 536498 89
scan 149469 61
scan 132832 39
scan 525731 23
scan 296464 81
scan 538117 87
scan 563265 35
scan 213067 24
scan 332945 33
scan 238463 76
scan 314525 91
scan 515992 4
scan 541251 51
scan 436745 82
scan 432754 48
scan 541251 25
scan 126678 98
scan 554728 4
scan 311103 91
scan 487837 22
scan 61354 7
scan 545843 94
scan 238794 74
scan 598197 88
scan 442089 52
scan 379498 6
scan 513217 31
scan 484997 57
scan 3900 54
scan 557825 15
scan 160722 84
scan 231708 51
scan 396907 43
scan 195949 55
scan 500271 62
scan 50266 73
scan 225098 50
scan 269498 28
scan 392814 79
scan 525731 9
scan 291877 8
scan 430725 94
scan 14767 1
scan 112364 67
scan 524563 89
scan 566840 100
scan 283897 62
scan 139913 86
scan 192172 96
scan 536272 28
scan 56096 92
scan 259239 68
scan 350533 30
scan 362851 16
insert 600787
scan 248396 67
scan 525731 60
scan 540933 41
scan 61670 28
scan 392170 11
scan 363623 7
scan 450076 71
scan 294289 74
scan 238794 58
scan 367361 82
scan 500271 92
scan 479509 15
scan 286619 51
scan 8689 47
scan 238794 29
scan 65917 94
scan 53497 63
scan 440544 48
scan 351271 30
scan 460309 42
scan 30039 71
scan 507708 76
scan 525731 66
scan 552707 77
scan 432754 72
scan 200248 10
scan 398303 21
scan 332945 41
scan 177616 29
scan 212616 11
scan 18322 18
scan 243141 82
scan 272871 49
scan 62548 12
scan 5805 72
scan 544768 65
scan 263090 36
insert 600788
scan 525731 61
scan 254233 49
scan 507992 58
scan 492826 97
scan 382155 93
scan 332945 92
scan 101792 53
scan 238463 22
scan 92786 75
scan 200248 35
scan 366831 97
scan 371523 64
scan 19247 77
scan 50432 93
scan 524443 87
scan 61505 9
scan 364843 86
scan 41027 81
scan 235298 47
scan 81474 73
scan 525731 57
scan 499373 75
scan 312355 49
scan 133495 94
scan 131230 5
scan 353486 99
scan 374266 63
scan 84637 87
scan 32729 53
scan 153575 83
scan 411194 89
scan 326822 19
scan 563647 79
scan 65248 37
scan 121288 40
scan 233111 56
scan 220671 35
scan 52982 53
scan 251606 58
scan 29971 26
scan 57973 8
scan 80436 89
scan 5275 10
scan 348497 46
scan 243892 25
scan 298386 88
scan 250519 87
scan 465501 15
scan 525731 61
scan 507230 86
scan 344943 3
scan 552505 62
scan 172860 19
scan 212119 58
scan 3900 40
scan 500271 87
scan 415435 89
scan 525731 75
insert 600789
scan 292034 3
scan 263090 26
scan 195949 77
scan 518186 85
scan 134501 95
scan 86707 55
scan 86707 16
scan 332945 76
scan 525731 99
insert 600790
scan 23183 30
scan 524443 57
scan 71721 83
scan 432754 17
scan 83367 38
scan 423150 53
scan 374978 38
scan 373892 7
scan 115852 99
scan 287054 91
scan 252337 24
scan 117475 52
scan 90162 3
scan 328054 55
scan 248005 83
scan 254305 66
scan 295562 26
scan 198910 53
scan 327514 13
scan 524443 8
scan 229251 55
scan 310037 1
scan 9474 6
scan 525731 46
scan 529904 36
scan 21421 41
scan 238794 14
scan 3900 77
scan 423324 15
insert 600791
scan 79075 42
scan 525731 60
scan 3451 77
scan 338228 45
scan 525731 56
scan 198910 21
scan 525731 13
scan 174991 68
scan 502299 66
scan 408532 74
scan 65248 14
scan 587514 25
scan 347289 57
scan 29971 96
scan 518186 24
scan 507677 68
scan 515992 5
scan 590747 98
scan 423952 13
scan 284979 75
scan 269520 60
scan 138871 93
scan 17516 34
scan 525731 14
scan 175468 95
scan 505659 16
scan 464368 83
scan 460668 19
scan 70995 33
scan 584294 79
scan 522891 81
scan 578085 62
scan 62003 93
scan 525731 100
scan 166846 38
scan 259239 1
scan 125735 29
scan 563748 94
scan 559252 4
scan 172860 38
scan 528227 99
scan 595195 48
scan 568966 84
scan 525731 23
scan 589354 12
scan 332041 36
scan 88536 63
scan 142150 100
scan 77882 33
scan 158001 39
scan 78333 37
scan 353029 86
scan 422178 74
scan 163092 28
insert 600792
scan 525731 98
scan 575392 1
scan 322830 58
scan 557744 31
scan 218383 35
scan 488588 94
scan 525731 50
scan 121142 22
scan 522903 67
scan 238794 81
scan 432754 68
scan 212616 77
scan 238794 8
scan 448647 6
scan 75030 57
scan 154754 77
scan 525731 59
scan 432754 32
scan 582038 76
scan 535393 65
scan 181288 5
insert 600793
scan 519536 99
scan 432754 82
scan 525731 18
scan 157398 26
scan 286619 42
scan 507110 24
scan 332945 17
scan 80805 99
scan 159927 31
scan 112697 55
scan 270337 11
scan 556321 82
scan 172971 70
scan 71713 67
scan 525731 18
scan 429967 90
scan 379897 16
scan 65248 89
scan 353486 12
scan 429258 18
scan 525731 12
scan 533283 33
scan 596923 1
scan 525731 51
scan 176970 37
scan 427852 89
scan 476999 29
scan 35460 45
scan 471020 1
scan 191391 15
scan 65248 10
scan 200248 61
scan 432754 24
scan 525731 85
scan 135558 61
scan 35424 34
scan 230709 49
scan 130502 41
scan 525731 97
scan 487541 57
scan 252858 91
scan 525731 75
scan 51689 78
insert 600794
scan 588623 75
scan 589610 43
scan 536498 61
scan 238463 86
scan 110245 75
scan 168232 89
scan 65248 45
scan 387089 100
scan 63214 82
scan 220876 16
scan 525731 90
scan 154911 2
scan 291107 10
scan 3897 97
scan 106589 9
scan 184189 47
scan 476999 76
scan 441292 39
scan 300752 62
scan 552704 54
scan 526199 5
scan 580897 49
scan 525731 82
scan 238463 49
scan 469586 10
scan 498884 44
insert 600795
insert 600796
scan 415435 13
scan 65306 19
scan 467624 91
scan 134613 4
scan 409186 11
scan 337752 65
scan 525731 3
scan 243706 43
scan 436776 29
scan 413267 14
scan 551399 64
scan 154754 83
scan 500271 6
scan 567120 91
scan 445705 27
scan 363623 99
scan 363623 16
scan 307441 76
scan 296286 46
scan 432754 63
scan 273088 60
scan 212616 95
insert 600797
scan 584509 82
scan 360082 69
scan 238794 83
scan 213286 22
scan 508804 33
scan 363623 71
scan 709 35
scan 561222 69
scan 94726 64
scan 229251 25
scan 113011 75
scan 378626 17
scan 130502 100
scan 152353 33
scan 418980 20
scan 301948 66
scan 21614 24
insert 600798
scan 232919 52
scan 238794 36
scan 573628 24
insert 600799
scan 486699 60
scan 464270 8
scan 229251 7
scan 249898 80
scan 139376 65
scan 127761 32
scan 297373 46
scan 525731 93
scan 212616 85
scan 259239 82
scan 327859 17
scan 238463 95
scan 525731 33
scan 480110 10
scan 286282 52
scan 26228 64
scan 198406 18
scan 415435 6
scan 410367 55
scan 59270 66
scan 79575 57
scan 355117 36
scan 108202 42
scan 432754 48
scan 18322 53
scan 402531 17
scan 180541 67
scan 248200 27
insert 600800
scan 504466 79
scan 11088 26
scan 551973 90
scan 357336 9
scan 26889 10
scan 238833 59
scan 67057 81
scan 92693 49
scan 3900 89
insert 600801
insert 600802
scan 475454 6
scan 540925 83
scan 525731 2
scan 584294 29
scan 213171 65
scan 312043 94
scan 541061 18
scan 130656 66
scan 525731 76
scan 47302 9
scan 41288 21
scan 363623 31
scan 525731 63
scan 154924 70
scan 153203 39
scan 478001 40
scan 522423 91
scan 287914 83
scan 59270 68
scan 518186 2
scan 197594 100
scan 389586 69
scan 224863 74
scan 514764 80
scan 544404 81
scan 358993 50
scan 465501 11
scan 299080 46
scan 47269 87
scan 137209 38
insert 600803
scan 516377 15
scan 525731 80
insert 600804
scan 564529 18
insert 600805
scan 183918 10
scan 287054 85
scan 531324 74
scan 251594 71
scan 347011 99
scan 212616 47
scan 433648 11
scan 259399 6
scan 301659 25
scan 111852 69
scan 432754 47
scan 111627 53
scan 584294 13
scan 554142 91
insert 600806
scan 462182 12
scan 231208 77
scan 3900 20
scan 205682 12
scan 524695 74
scan 238794 58
scan 30039 23
scan 451955 66
scan 492826 11
scan 386027 2
scan 22314 75
scan 79753 48
scan 2784 99
scan 280545 40
insert 600807
scan 449309 28
scan 121290 15
insert 600808
scan 525731 42
scan 127406 21
scan 480078 27
scan 487509 3
scan 45670 59
scan 10622 33
scan 282740 81
scan 523478 60
scan 432754 30
scan 3900 40
scan 521706 35
scan 525731 63
scan 525731 27
scan 432754 57
scan 291928 56
insert 600809
scan 238794 23
scan 165418 31
scan 553323 77
scan 238463 63
scan 248590 88
scan 286947 82
scan 69929 43
scan 23604 10
scan 381759 19
scan 213544 8
scan 386999 42
scan 500271 59
scan 50204 59
insert 600810
scan 3900 20
scan 247534 72
scan 410032 77
scan 77521 61
scan 435714 66
scan 432754 50
scan 349267 80
scan 81927 37
scan 125920 1
scan 170906 6
scan 59495 96
scan 459655 93
scan 525731 55
scan 26249 100
insert 600811
scan 559252 25
scan 33611 41
scan 500271 82
scan 214840 41
scan 464657 30
scan 59270 58
scan 41027 87
scan 296902 36
scan 331255 65
scan 233914 23
scan 169329 28
scan 16574 33
scan 512216 42
scan 332945 32
scan 18322 35
scan 377950 92
scan 54768 38
scan 577798 98
scan 130502 47
scan 139376 92
scan 284043 78
insert 600812
scan 252944 54
scan 320314 82
scan 493948 14
scan 76170 99
scan 422808 16
scan 134196 81
insert 600813
scan 500271 25
scan 432754 65
scan 479080 50
scan 238794 2
scan 71085 30
scan 495574 60
scan 562546 32
scan 453556 100
scan 3900 42
scan 287914 63
scan 370554 95
scan 574269 5
scan 287483 52
scan 352381 61
scan 525731 52
scan 477009 11
scan 224738 45
scan 320526 11
scan 109172 100
scan 47163 74
scan 336540 4
scan 525731 72
scan 265472 62
scan 5303 87
scan 525731 27
scan 432754 41
scan 28603 29
scan 313434 75
scan 23604 94
scan 23604 51
scan 237624 37
scan 545843 48
scan 82940 87
scan 70234 93
scan 165264 60
scan 596676 86
scan 330049 16
scan 133398 23
scan 432754 28
scan 30574 67
scan 335796 44
insert 600814
scan 378404 89
scan 271024 14
scan 525731 17
scan 432754 2
scan 358993 84
scan 106366 45
insert 600815
scan 65248 83
scan 544548 53
scan 463945 78
scan 127934 26
scan 525731 69
scan 22632 100
scan 525731 77
scan 145784 30
scan 115166 52
scan 588230 93
scan 588127 75
scan 525731 52
scan 363623 24
scan 236784 77
scan 525731 66
scan 328310 35
scan 90977 30
scan 363623 97
scan 491776 80
scan 191630 40
scan 576502 17
scan 398134 83
scan 597055 69
scan 525731 11
scan 531690 56
scan 517218 88
scan 25134 62
scan 229251 73
scan 479830 21
scan 494810 34
scan 565087 64
scan 70089 44
scan 363623 6
scan 167228 85
scan 555364 52
scan 285420 4
scan 209596 97
scan 363623 56
scan 432754 41
scan 29971 53
scan 198910 51
scan 561122 90
scan 358993 14
scan 237624 55
scan 525731 97
scan 17448 43
scan 454162 60
scan 432754 5
scan 319635 21
scan 3900 59
scan 590487 30
scan 256718 40
scan 3900 21
scan 363623 39
scan 273793 11
scan 111211 24
scan 161294 26
scan 538035 100
scan 181002 87
scan 241896 20
scan 86389 12
scan 214402 49
scan 570645 60
scan 79700 3
scan 265215 69
scan 238794 88
scan 65666 9
scan 382353 46
scan 348694 84
scan 308676 34
scan 472439 34
scan 276429 49
scan 586730 15
scan 498884 98
scan 313145 79
insert 600816
scan 432754 54
scan 383762 91
scan 65248 76
scan 282887 80
scan 525731 46
scan 307441 41
scan 432754 56
scan 80924 4
scan 525731 30
scan 238794 70
scan 109330 37
scan 352381 71
scan 389586 42
scan 561377 46
scan 106672 35
scan 124080 34
scan 90193 81
scan 332195 4
scan 353486 17
scan 525731 65
scan 525731 28
scan 381639 23
scan 307441 93
scan 432754 58
scan 142150 62
scan 290162 8
scan 525731 70
scan 198910 80
scan 76840 16
scan 525731 24
scan 168465 47
scan 290067 73
scan 88453 54
scan 594979 48
scan 294289 43
scan 525731 17
scan 516275 63
scan 448743 63
scan 176544 66
scan 204963 28
scan 589354 64
insert 600817
scan 193126 97
scan 457445 64
insert 600818
scan 484997 53
scan 39581 89
scan 363850 39
scan 341130 77
scan 65248 39
scan 41027 22
scan 521512 83
scan 89930 83
scan 417194 77
scan 525731 4
insert 600819
scan 318038 6
scan 432754 77
scan 492826 78
insert 600820
scan 469270 61
scan 469127 77
scan 157227 58
scan 172860 57
scan 525731 26
scan 447678 19
scan 205868 79
scan 84657 28
scan 439005 77
scan 506826 93
scan 422178 19
scan 231708 92
scan 358953 38
scan 35454 78
scan 564964 70
