read 476044
scan 312395 83
scan 205330 42
scan 91720 51
scan 200832 44
scan 20143 75
scan 24769 6
scan 159409 23
scan 589167 78
scan 572033 71
scan 91720 10
scan 205581 59
scan 481946 31
scan 425166 54
scan 286317 79
scan 388825 70
scan 589167 89
scan 26633 91
scan 416125 83
scan 58115 92
scan 92636 38
scan 358145 53
scan 268407 35
scan 327808 15
scan 64176 100
scan 158598 83
scan 571074 34
scan 9218 79
scan 543628 14
scan 349246 73
scan 452221 85
scan 71822 40
scan 262067 46
scan 133553 49
scan 176635 57
scan 91720 25
scan 399239 53
scan 144224 61
scan 346583 54
scan 377841 60
scan 91720 32
scan 149483 43
scan 241872 43
scan 144191 51
scan 396203 37
scan 349246 42
scan 55290 31
scan 413103 59
insert 601487
scan 295464 9
scan 91720 55
scan 282601 3
scan 342967 59
scan 4625 65
scan 225377 59
scan 7986 95
scan 413486 78
scan 449257 33
scan 421585 82
scan 91720 35
scan 345316 35
scan 589167 56
scan 589167 74
insert 601488
scan 66775 76
scan 519294 63
scan 561178 61
scan 492463 41
scan 376335 19
scan 173008 22
scan 200832 49
scan 34807 82
scan 245095 2
scan 39444 6
scan 570488 4
scan 149483 15
scan 164612 26
scan 241590 1
scan 238812 58
scan 22171 43
scan 217272 80
scan 506590 33
scan 440005 25
scan 413251 57
scan 203675 20
scan 491597 1
scan 113982 8
scan 33950 43
scan 159409 29
scan 512984 81
scan 316921 10
scan 455550 25
scan 360746 68
scan 249727 55
scan 360924 51
scan 91720 2
scan 278501 11
scan 595692 19
scan 353753 85
scan 138788 62
scan 510722 38
scan 225377 80
scan 241872 84
scan 52637 67
scan 82230 27
scan 425197 33
scan 196003 22
scan 307578 97
scan 2807 12
insert 601489
scan 476043 84
scan 91720 12
scan 191565 85
scan 412453 35
scan 141987 16
scan 277027 4
scan 300617 10
scan 321931 21
insert 601490
scan 57638 97
scan 67414 63
scan 128882 16
scan 91720 89
scan 241872 20
scan 579302 27
scan 261246 30
scan 149483 77
scan 512984 47
scan 73334 99
scan 91720 44
scan 363817 93
scan 481337 78
scan 376063 69
scan 490218 70
scan 142017 57
scan 349246 69
scan 184456 80
scan 456302 100
scan 414511 4
scan 376063 77
scan 241471 33
scan 149483 3
scan 242019 80
scan 226781 10
scan 46093 33
scan 562647 5
scan 421585 62
scan 450047 89
scan 241872 16
scan 241852 5
scan 93956 35
scan 92197 77
scan 91720 27
scan 19926 32
scan 70483 49
scan 488895 24
scan 78391 91
scan 203429 27
scan 111421 18
scan 552161 41
scan 30497 6
scan 192471 4
scan 358145 16
scan 105316 6
insert 601491
scan 62226 2
scan 353640 22
scan 308195 42
scan 94087 99
scan 361237 33
scan 225377 91
scan 495815 45
scan 8177 1
scan 580861 39
scan 376063 26
scan 319589 43
scan 589167 43
scan 510075 66
scan 267089 99
scan 540810 30
scan 241872 74
scan 135376 47
scan 337175 20
scan 220533 13
scan 83672 95
scan 91720 81
scan 538389 59
scan 217497 45
scan 472540 9
scan 499037 24
scan 419723 29
scan 175906 82
scan 421585 67
scan 344991 26
insert 601492
scan 91720 4
scan 149483 76
scan 195279 55
scan 551994 61
scan 128277 5
scan 330454 15
scan 491688 3
scan 165724 51
insert 601493
scan 521112 1
scan 336812 63
scan 10083 63
scan 181104 54
scan 398191 11
scan 365425 62
scan 535223 44
scan 421585 32
scan 241872 88
scan 53209 34
scan 136402 27
scan 491688 44
scan 91720 11
insert 601494
scan 349246 82
scan 485240 70
scan 438862 95
scan 461690 50
scan 78884 62
scan 96804 19
scan 327468 31
scan 58689 25
scan 266810 31
insert 601495
scan 401408 82
scan 358948 12
scan 570037 98
scan 304364 64
scan 508445 24
scan 546763 84
scan 91720 67
scan 91720 20
scan 414511 21
scan 91720 51
scan 512447 78
scan 201530 72
scan 409128 2
insert 601496
scan 536115 41
scan 71996 86
scan 421585 54
scan 475375 54
scan 417917 71
scan 528697 89
scan 312310 57
scan 78884 5
insert 601497
scan 368310 51
scan 320005 52
scan 553709 30
scan 91720 59
scan 57860 30
scan 78884 29
scan 510919 58
scan 11380 71
scan 3921 71
scan 420289 58
scan 415872 10
scan 97051 68
scan 8213 57
scan 91720 93
scan 374170 47
scan 513679 81
scan 421585 60
scan 91720 2
scan 418143 50
scan 376063 7
scan 308195 62
scan 205493 50
scan 61712 77
scan 91720 89
scan 408699 57
scan 589167 16
scan 124623 80
scan 164112 58
insert 601498
scan 11178 50
insert 601499
scan 432361 81
scan 55554 43
scan 170391 42
scan 64496 96
scan 303833 30
scan 358145 49
scan 91720 68
scan 225377 15
scan 140367 30
scan 256089 34
scan 537565 57
scan 455550 3
scan 559543 68
scan 120040 63
scan 221252 70
scan 91720 55
scan 372140 43
scan 159409 78
scan 376063 88
scan 73621 48
scan 542206 44
scan 448078 59
scan 196003 98
scan 335964 47
scan 91720 30
scan 91720 24
scan 46093 24
scan 196866 27
scan 149483 97
scan 540339 4
scan 599883 12
scan 512984 90
scan 421585 56
scan 51821 41
scan 241872 94
scan 462513 28
scan 379030 22
insert 601500
scan 363817 88
scan 216192 45
scan 322157 11
scan 379008 79
scan 225377 41
scan 191565 77
scan 225377 47
insert 601501
scan 376576 27
scan 95269 21
scan 61838 96
scan 396352 97
scan 202009 28
scan 149483 33
scan 421585 8
scan 400603 49
scan 348941 87
scan 295464 9
scan 313368 78
scan 194020 85
insert 601502
scan 446518 100
scan 557840 5
scan 421585 17
scan 423190 49
scan 539087 14
scan 570037 38
scan 91720 55
scan 352921 66
insert 601503
scan 208441 44
scan 17932 39
scan 423535 100
scan 506171 34
scan 543307 12
scan 350047 3
insert 601504
insert 601505
scan 59953 77
scan 94809 66
scan 242287 98
scan 84124 88
scan 375823 97
scan 431524 43
scan 557840 20
scan 421585 58
scan 6424 13
scan 481337 20
scan 265368 38
scan 371636 84
scan 207654 84
scan 237076 15
scan 419682 14
scan 538699 34
scan 572441 87
scan 363817 88
scan 285254 45
scan 219767 47
scan 396960 35
scan 494421 43
insert 601506
scan 410600 85
scan 421585 12
scan 91720 36
insert 601507
scan 421585 49
scan 387610 17
scan 342967 57
scan 149483 75
scan 443718 2
scan 332235 6
scan 91720 97
scan 514245 17
scan 536843 37
scan 25434 66
scan 42252 90
scan 359239 72
scan 196832 63
scan 331745 34
scan 22826 8
scan 91720 70
scan 451718 42
scan 421585 38
scan 159409 70
scan 144191 57
scan 206402 50
scan 139676 25
scan 91720 43
scan 467917 59
scan 398024 73
scan 518819 25
scan 68616 25
scan 8177 2
scan 515310 68
scan 91720 37
scan 360649 17
scan 446297 88
scan 91720 11
scan 198509 76
scan 57988 32
scan 89771 43
scan 548499 96
scan 227222 93
scan 99133 24
scan 196635 79
scan 421585 29
scan 64597 36
scan 175906 8
scan 376063 74
scan 421585 28
scan 346860 44
scan 260279 3
scan 569062 57
scan 485266 10
scan 236136 92
scan 377741 10
scan 447766 52
scan 449973 90
scan 91720 72
scan 399188 27
scan 172049 32
scan 390401 71
scan 447808 20
scan 52283 19
scan 209291 83
scan 491616 74
scan 149483 49
scan 499408 24
scan 254484 50
scan 99315 63
scan 335118 11
scan 246367 73
scan 149483 99
scan 531944 98
scan 200832 4
scan 121722 3
scan 270831 65
scan 7957 25
scan 476499 4
scan 465412 53
scan 291998 81
scan 262970 97
scan 310859 5
scan 359239 1
scan 557238 26
scan 501614 48
scan 512984 72
scan 362840 78
scan 66375 78
scan 8177 91
scan 584693 26
scan 385081 65
scan 98368 33
scan 580042 1
scan 74632 71
scan 430959 5
scan 168926 64
scan 198211 9
scan 587786 22
scan 128029 87
scan 303165 16
scan 460659 28
scan 488346 37
scan 68670 75
scan 200832 48
scan 159409 49
scan 227310 97
scan 444719 62
scan 264503 20
scan 16535 17
scan 77097 31
scan 37679 84
scan 71996 71
scan 284237 27
scan 471835 31
insert 601508
scan 23111 66
scan 120164 45
scan 71996 55
scan 161111 82
scan 160982 94
scan 88167 60
scan 547352 49
scan 213405 32
scan 273476 63
scan 507176 99
scan 364906 69
scan 226781 11
scan 438711 80
insert 601509
scan 106703 37
scan 512984 56
scan 491688 4
scan 261107 39
scan 455304 78
scan 402445 7
scan 177059 41
scan 146548 53
scan 290725 49
scan 481275 82
scan 413403 26
scan 93824 10
scan 381172 97
scan 547438 87
scan 355318 73
scan 509595 32
scan 421585 24
scan 83736 41
scan 430050 49
scan 248517 77
scan 585569 50
scan 534713 98
scan 583851 18
scan 272992 73
scan 532210 6
insert 601510
scan 508579 2
scan 2096 71
scan 342967 75
scan 34745 85
scan 46117 11
scan 589167 16
scan 478319 32
insert 601511
insert 601512
scan 421885 14
scan 46295 18
scan 77927 59
scan 421585 78
scan 473361 1
scan 324473 54
scan 536376 65
scan 596420 64
scan 554178 38
scan 387160 50
scan 302407 91
scan 223475 16
scan 295464 24
scan 200832 43
scan 553568 84
scan 399535 90
scan 547042 35
scan 56992 63
scan 145989 28
scan 511194 44
scan 46295 81
scan 508650 23
scan 171818 43
insert 601513
scan 548198 23
insert 601514
scan 342353 20
scan 589167 97
scan 320807 35
scan 91720 99
scan 225377 9
scan 149483 9
scan 23111 22
scan 262970 73
scan 543628 96
scan 4954 80
scan 501920 50
scan 421585 6
scan 463525 3
scan 471169 26
scan 136969 62
scan 414820 68
scan 496476 28
scan 158554 71
scan 414820 66
scan 277782 60
scan 334921 18
scan 91720 69
scan 493584 82
scan 263106 26
scan 286492 78
scan 423257 42
scan 466852 11
scan 99133 63
scan 225377 20
scan 584693 74
scan 225377 47
scan 183991 29
scan 421585 42
scan 91720 23
insert 601515
scan 105974 18
scan 39199 40
scan 462761 58
scan 395389 80
scan 557731 50
scan 587339 61
scan 223172 10
scan 9726 7
scan 70461 63
scan 225377 16
scan 36709 56
scan 96921 86
scan 163299 48
scan 363817 7
scan 477188 39
scan 407737 73
scan 521024 4
scan 390574 22
scan 523390 97
scan 8868 5
scan 91720 59
scan 57988 65
scan 70899 93
scan 420408 86
scan 316358 75
scan 514372 56
scan 536510 10
scan 569720 18
scan 8177 29
scan 241620 97
scan 315947 100
scan 206191 80
scan 91720 58
scan 349246 78
scan 167450 62
scan 225377 35
scan 159409 36
scan 164233 23
scan 495090 97
scan 241872 20
scan 149483 17
scan 141693 97
scan 8177 14
scan 430931 39
scan 372922 9
scan 170146 48
scan 421585 82
scan 421585 74
scan 84124 17
scan 66846 79
insert 601516
scan 213944 8
scan 518819 3
scan 371056 7
scan 377438 24
scan 416057 58
scan 149483 3
scan 249727 45
scan 131743 91
scan 89771 51
scan 373983 90
scan 156706 73
scan 91720 20
scan 384899 95
scan 191565 31
scan 376063 45
scan 262403 52
scan 241872 39
scan 84124 39
scan 247065 68
scan 556125 45
scan 403910 32
scan 516047 6
scan 390278 84
scan 559660 15
scan 442782 71
scan 173244 99
scan 91720 30
insert 601517
scan 143804 39
insert 601518
scan 144614 55
scan 164460 16
scan 241872 68
scan 521470 43
scan 550876 68
scan 241872 32
scan 564919 47
scan 149483 16
insert 601519
scan 91720 93
scan 363301 66
scan 589167 22
scan 200832 14
scan 46093 17
scan 387349 27
scan 587828 73
scan 243024 98
scan 236495 49
scan 342967 99
insert 601520
scan 68024 56
scan 82230 26
scan 481372 49
scan 390401 54
scan 71996 85
scan 89771 54
scan 153647 70
scan 302713 54
scan 368310 16
scan 214528 31
scan 35800 21
insert 601521
scan 342063 90
scan 421585 4
scan 67414 40
scan 241872 27
scan 170834 16
scan 149483 87
scan 225377 87
insert 601522
scan 149483 36
scan 421585 81
scan 200832 13
scan 542804 14
scan 595349 97
scan 562858 55
scan 523926 93
scan 91720 57
scan 511522 8
scan 315822 20
scan 140732 84
scan 23118 7
scan 225377 13
scan 377933 58
scan 8177 23
scan 398308 90
scan 486565 38
scan 535812 45
scan 46295 70
scan 200832 23
scan 149483 64
scan 567810 69
scan 543999 27
scan 545401 95
scan 91720 54
scan 376063 77
scan 84395 33
scan 459668 10
scan 297957 67
scan 527440 43
scan 440431 53
scan 384479 25
scan 373779 54
scan 127473 36
scan 455550 57
scan 246233 54
scan 461814 32
insert 601523
scan 534545 26
scan 530376 46
scan 455550 38
scan 246818 12
scan 421585 74
scan 407537 45
scan 468623 90
scan 149483 30
scan 91720 29
scan 91720 15
scan 367643 85
scan 185351 13
scan 91720 86
scan 212252 44
scan 183199 64
scan 242829 51
insert 601524
scan 354546 70
scan 412189 96
scan 432770 23
scan 508452 53
scan 57988 11
insert 601525
scan 379015 85
scan 438566 70
scan 83424 98
scan 89771 49
scan 30905 95
scan 493584 70
scan 252492 21
scan 177809 54
scan 421585 27
scan 156034 11
insert 601526
scan 84124 9
scan 91720 34
scan 70461 90
scan 211536 58
scan 203675 46
scan 391665 90
scan 149483 52
scan 421585 37
scan 272802 56
scan 488895 69
scan 536933 17
scan 589167 99
scan 241872 80
scan 579302 5
scan 91720 1
scan 421585 51
scan 91720 47
scan 48474 23
scan 91720 93
scan 89771 4
scan 198211 67
scan 350443 12
scan 248787 86
scan 231319 21
insert 601527
scan 91720 97
scan 501920 17
scan 385941 57
scan 246038 46
scan 93824 73
scan 550281 6
scan 207360 18
scan 459456 29
scan 266627 96
insert 601528
scan 349246 95
scan 149483 10
scan 52637 69
scan 132453 94
scan 201024 20
insert 601529
scan 221347 25
scan 376063 60
scan 502020 68
scan 561693 15
scan 331976 83
scan 421585 23
scan 560964 55
scan 210551 83
scan 101227 70
scan 221931 99
scan 448897 61
scan 315694 99
scan 475198 7
scan 588973 39
scan 33438 32
scan 464437 30
scan 414511 33
scan 396683 8
scan 540592 33
insert 601530
insert 601531
scan 119426 34
insert 601532
scan 288192 58
scan 8177 16
scan 230229 10
scan 173415 79
scan 240621 14
scan 421585 59
scan 547554 77
scan 91720 37
scan 91720 27
scan 177940 38
insert 601533
scan 89771 86
scan 287816 6
scan 437947 58
scan 414820 73
scan 19572 80
scan 128069 70
scan 317454 10
scan 358128 73
scan 71996 69
scan 598781 51
scan 569184 64
scan 91720 74
scan 284539 84
scan 200832 28
scan 341271 75
scan 189227 71
scan 515457 36
scan 577536 63
scan 499074 37
insert 601534
scan 548076 40
scan 82132 65
scan 91720 81
scan 225377 85
scan 185950 10
scan 170391 69
scan 421585 47
scan 578575 48
scan 78707 52
scan 200832 60
scan 543307 42
insert 601535
scan 299462 19
scan 84124 86
scan 309161 2
scan 196003 96
scan 408810 87
scan 216026 13
scan 223145 63
scan 513679 89
scan 241872 42
scan 468177 45
scan 403017 12
scan 375018 31
scan 201530 39
scan 415723 21
scan 535978 60
scan 546451 56
scan 532843 92
scan 512984 58
scan 91720 67
insert 601536
scan 84462 48
scan 416784 74
scan 53319 32
scan 114066 91
scan 499271 42
scan 550853 63
scan 447725 48
scan 241471 6
scan 225377 2
scan 363301 44
scan 366910 17
scan 539088 21
insert 601537
scan 248281 7
scan 579283 75
scan 71944 1
scan 370545 18
scan 202215 5
scan 91720 12
scan 91720 87
scan 328920 38
scan 488895 91
scan 241620 90
scan 232089 93
scan 197354 14
scan 416516 76
scan 239598 4
scan 385715 49
scan 149483 59
scan 507330 64
scan 576743 42
scan 599808 5
scan 110379 31
scan 118452 29
scan 42873 83
scan 360495 7
scan 9501 75
scan 425166 68
scan 276548 98
scan 419387 58
scan 321671 100
scan 262403 86
scan 91720 26
scan 536700 1
scan 23798 14
scan 57988 81
scan 171818 91
scan 135826 100
scan 383679 61
scan 247065 49
scan 149483 19
insert 601538
insert 601539
scan 180329 71
scan 546300 91
scan 276920 9
scan 512984 41
scan 2096 71
scan 89771 89
scan 267089 34
scan 91720 27
scan 303090 86
scan 336689 2
scan 198211 94
scan 78884 15
scan 445405 52
scan 333231 42
scan 559134 17
scan 23254 78
scan 153373 9
insert 601540
scan 372873 34
scan 73381 26
scan 243958 24
insert 601541
scan 153647 64
scan 149483 96
scan 421585 71
scan 9155 40
scan 187331 37
scan 357620 21
scan 572033 65
scan 493584 78
scan 213249 70
scan 91720 73
scan 582099 15
scan 413103 60
scan 57638 36
scan 3112 40
scan 149483 4
insert 601542
scan 245330 23
scan 63906 53
scan 376063 43
insert 601543
scan 149483 45
insert 601544
scan 376063 73
scan 392149 64
scan 589167 27
scan 369994 9
scan 495555 77
scan 546627 13
scan 342031 5
scan 539088 28
scan 200832 75
scan 389959 70
insert 601545
scan 149483 67
scan 266265 31
scan 316263 45
scan 102433 6
scan 432091 43
scan 389833 58
scan 421585 31
scan 362386 61
scan 450603 53
scan 464319 84
scan 426328 3
scan 554182 52
scan 512984 78
scan 444108 11
scan 421585 83
scan 208341 45
scan 235556 47
scan 149483 53
scan 168337 54
scan 540810 50
scan 241471 38
scan 421585 26
scan 132082 35
scan 287463 21
scan 195408 83
scan 159153 37
scan 149483 37
scan 212018 19
scan 144752 45
scan 493747 32
scan 224638 44
scan 486961 16
scan 191600 20
scan 131659 37
scan 43266 22
scan 465572 82
scan 384975 7
scan 276686 85
scan 181862 97
insert 601546
scan 390779 57
scan 322715 38
scan 209407 6
scan 241872 35
scan 514005 21
scan 248072 53
scan 84124 50
scan 140598 56
scan 91926 98
scan 91720 40
scan 421585 41
insert 601547
scan 260214 2
insert 601548
scan 66375 51
scan 179673 63
scan 296281 77
scan 396799 49
scan 421585 30
scan 91720 44
scan 37949 36
scan 240445 40
scan 257388 33
scan 238871 11
scan 421885 3
scan 209531 71
scan 449257 21
scan 444557 10
scan 288881 34
scan 372922 14
scan 369282 97
scan 512191 84
scan 487826 8
scan 320329 88
scan 308195 2
scan 236400 29
insert 601549
scan 567147 13
scan 132817 10
scan 169808 100
scan 279622 37
scan 56973 18
scan 225377 72
scan 409454 86
scan 200832 87
scan 277782 85
scan 343440 70
scan 355672 80
scan 149483 88
scan 565432 30
scan 225377 39
scan 454311 12
scan 91720 34
scan 295464 57
scan 597353 48
scan 241872 44
scan 91720 48
scan 113982 53
scan 149483 27
scan 84124 42
scan 138093 86
scan 149483 61
scan 239363 44
scan 91720 62
scan 112965 28
scan 369527 91
scan 540810 64
scan 407515 2
scan 376063 45
scan 222698 18
scan 37975 61
scan 159409 22
scan 320005 78
scan 91720 13
scan 421585 39
scan 216131 34
scan 118734 94
scan 89792 16
scan 589167 66
scan 543353 96
scan 67549 44
scan 331111 44
scan 198211 13
scan 277782 44
scan 522034 13
scan 123759 30
scan 5321 31
scan 148589 2
scan 313474 13
insert 601550
insert 601551
scan 159409 57
scan 336090 93
scan 4937 78
scan 241872 74
scan 36709 76
insert 601552
scan 158885 45
scan 574116 84
scan 586054 87
scan 578728 90
scan 357620 49
scan 259020 89
scan 153186 17
insert 601553
scan 241872 80
scan 384866 13
scan 392854 97
scan 233252 21
scan 120712 12
scan 241872 41
scan 419287 5
scan 87630 78
scan 545849 49
scan 500242 89
scan 71996 74
scan 594695 12
scan 491181 87
scan 107581 17
scan 464777 16
scan 346806 35
scan 513860 42
scan 151119 61
scan 87715 22
insert 601554
scan 493175 44
scan 299561 48
scan 225377 65
scan 421585 14
scan 517183 93
scan 560735 26
scan 91720 25
scan 91720 50
scan 521511 67
scan 435707 93
scan 245950 100
insert 601555
scan 457687 80
scan 243350 83
scan 136834 5
scan 523389 54
scan 191565 56
scan 145179 92
scan 91720 28
scan 160218 79
scan 225087 8
scan 300547 52
scan 450402 51
scan 91716 63
scan 431524 48
scan 509809 84
scan 482586 37
scan 311228 96
scan 440431 72
scan 354743 31
scan 427795 85
scan 393869 99
scan 467194 27
scan 237655 62
scan 280287 17
scan 95642 47
scan 392001 54
scan 515011 26
scan 245950 26
scan 376063 4
scan 65629 67
scan 389217 86
scan 225377 93
scan 165724 50
scan 140870 6
scan 200832 99
scan 64917 99
scan 170396 84
scan 191565 1
scan 8177 34
scan 5094 47
scan 543693 17
scan 478168 32
scan 329330 1
scan 72817 50
scan 495815 37
scan 516575 40
scan 268081 56
scan 433394 54
scan 91720 87
scan 237601 31
scan 391958 33
scan 597780 29
scan 537059 15
scan 542123 9
scan 8177 49
scan 344904 29
scan 349278 46
scan 245625 92
insert 601556
scan 374779 95
scan 2462 5
scan 435119 12
scan 21067 98
scan 570011 18
scan 484273 23
scan 20943 25
insert 601557
scan 455455 83
scan 149483 97
scan 422985 17
scan 277782 54
scan 131529 23
scan 411701 58
scan 27421 10
scan 369057 34
scan 369366 31
scan 505395 94
scan 112761 93
scan 91720 34
scan 281530 71
scan 508858 32
scan 64581 8
scan 177151 25
scan 91720 13
scan 443211 63
scan 508579 37
scan 512984 58
scan 292765 70
scan 57638 80
scan 43170 89
scan 80961 94
scan 68787 7
scan 271130 66
scan 528249 33
scan 318157 73
scan 576593 10
scan 153647 94
scan 271175 82
scan 206640 76
scan 249727 66
scan 159052 43
scan 129454 34
scan 374170 7
insert 601558
scan 381134 32
scan 421585 55
scan 277782 25
scan 216145 82
scan 253644 32
scan 104878 20
scan 200651 37
scan 307577 36
scan 106579 30
scan 241872 92
scan 27492 21
scan 149483 6
scan 585426 26
scan 91720 7
insert 601559
scan 575619 52
scan 292765 56
scan 12068 2
scan 279049 67
scan 57988 2
scan 390406 26
scan 111551 31
scan 334864 81
scan 20917 100
scan 178888 26
scan 153528 83
scan 149483 36
scan 270603 73
scan 61838 26
scan 501920 15
scan 20917 1
scan 465192 42
scan 108215 88
scan 302407 2
scan 258832 10
scan 91720 83
scan 526725 88
scan 205845 13
scan 518284 28
scan 387045 42
scan 149483 58
scan 406207 59
scan 376063 100
scan 195682 14
scan 149483 97
scan 243452 79
scan 46093 41
scan 158780 90
scan 57988 55
scan 453855 32
scan 468196 88
scan 91720 55
scan 42694 29
scan 200832 3
scan 256576 39
scan 91720 36
scan 175906 63
scan 16037 10
scan 392854 86
scan 440451 30
scan 20917 80
scan 91720 2
scan 200832 49
scan 277782 20
scan 310644 61
scan 574116 1
scan 57988 15
scan 486914 66
scan 417436 86
scan 168819 8
scan 376063 35
scan 376063 43
scan 358996 41
insert 601560
scan 421585 24
scan 184456 71
scan 91720 35
scan 376063 38
scan 22442 70
scan 449612 77
scan 222698 3
scan 84124 32
scan 267406 68
scan 283425 50
scan 277782 85
scan 91720 84
scan 245266 88
scan 424471 11
scan 515457 7
scan 468183 31
scan 548076 31
scan 364271 8
scan 123472 84
scan 543628 86
scan 475353 85
scan 320005 37
scan 421585 69
scan 572033 14
scan 74644 75
scan 430959 39
scan 91720 54
scan 39444 13
scan 89771 3
scan 196594 9
scan 241872 1
scan 450768 81
scan 508579 93
scan 220803 34
scan 440431 77
scan 512605 67
scan 368198 30
scan 170889 82
scan 305952 6
scan 387610 71
scan 84395 63
scan 34827 15
scan 440384 26
insert 601561
scan 421585 53
scan 91720 89
insert 601562
scan 471835 1
scan 261657 62
scan 271547 80
scan 225318 15
scan 149483 65
scan 517648 82
scan 31202 1
scan 91720 64
scan 13843 17
scan 463964 7
scan 512003 88
scan 421585 2
scan 91720 79
scan 320807 40
scan 587321 39
scan 14491 69
scan 165724 7
scan 241471 30
scan 199435 96
scan 519256 93
scan 149483 83
scan 159409 49
insert 601563
scan 373945 83
scan 591957 89
insert 601564
scan 149483 61
scan 250690 5
scan 61813 72
scan 20292 73
insert 601565
scan 179594 42
scan 57988 42
scan 100650 22
scan 513162 45
scan 485713 53
scan 421585 36
scan 237655 76
scan 312992 73
scan 225377 45
scan 279791 28
scan 233198 22
scan 163954 18
scan 263340 39
scan 257238 10
scan 305936 49
scan 245654 66
insert 601566
scan 246200 98
scan 515932 57
scan 340489 51
scan 7245 22
scan 540810 87
insert 601567
scan 270311 17
scan 368698 22
scan 168819 98
scan 440431 90
insert 601568
scan 165746 99
scan 525927 91
scan 223068 88
scan 191704 89
scan 532940 41
scan 79878 85
scan 346135 79
scan 274587 22
scan 241872 41
scan 17487 91
scan 482307 31
scan 149483 59
scan 58628 23
scan 300219 15
scan 349246 91
scan 354006 18
scan 124804 8
scan 128100 64
scan 183738 46
scan 111425 47
scan 307577 55
scan 421585 38
scan 84124 15
scan 48148 1
scan 205448 80
scan 491688 80
scan 241872 40
scan 91720 63
insert 601569
scan 225377 81
scan 502929 13
scan 238865 88
scan 154653 21
scan 149483 86
scan 314475 67
scan 556190 62
scan 421585 66
scan 91720 7
insert 601570
scan 287140 57
scan 91720 15
scan 586133 11
scan 352982 67
scan 499672 45
scan 40688 98
scan 237655 30
scan 191565 87
scan 200832 65
scan 455 24
scan 91720 24
scan 136494 36
scan 588444 72
scan 565121 98
scan 225377 3
scan 403509 79
scan 91720 41
scan 376058 48
insert 601571
scan 138093 87
scan 91720 46
scan 505648 33
scan 184107 45
scan 47291 70
scan 159409 36
scan 135171 8
scan 387205 42
scan 468183 45
scan 36709 79
scan 198072 17
scan 491688 86
scan 340313 85
scan 61305 29
scan 349246 61
scan 321500 5
scan 331688 89
scan 20994 75
insert 601572
scan 77175 73
scan 159409 44
insert 601573
scan 439425 50
scan 51783 64
scan 84124 11
scan 94647 66
scan 495672 34
scan 91720 33
scan 190919 69
scan 491688 48
scan 353531 3
scan 328104 38
scan 277782 76
scan 91720 22
scan 339145 70
scan 26727 39
scan 91720 57
insert 601574
scan 308839 69
scan 317106 12
scan 445464 64
scan 376063 23
scan 91720 52
scan 159409 36
scan 163224 64
scan 172768 61
scan 235050 99
scan 411581 13
scan 91720 57
scan 90835 32
scan 446379 90
scan 358996 51
scan 561797 83
scan 159409 25
scan 91720 29
scan 596420 48
scan 123183 76
scan 452221 22
scan 540810 92
scan 91720 27
scan 67016 17
scan 421585 42
scan 430603 21
scan 26633 91
scan 342737 64
scan 91720 78
scan 231324 38
scan 86552 9
scan 566220 58
scan 542051 16
scan 366910 26
scan 363817 8
insert 601575
scan 482041 1
insert 601576
scan 191565 55
scan 572033 8
scan 199435 56
scan 303904 5
scan 282177 27
scan 80315 79
scan 431524 43
scan 589167 44
scan 91720 31
scan 314786 84
insert 601577
scan 91720 76
scan 222698 67
scan 550492 43
insert 601578
scan 241872 88
scan 200561 85
scan 235890 68
scan 358145 94
scan 358145 88
scan 402168 18
scan 385436 29
scan 22925 27
scan 276267 19
scan 468183 3
scan 334011 43
insert 601579
scan 452174 49
scan 491688 64
scan 2587 48
scan 580558 12
scan 509853 10
scan 149483 38
scan 12075 58
scan 421585 73
scan 91720 100
scan 149561 11
scan 280671 72
scan 78329 2
scan 304698 99
scan 64874 78
scan 358145 96
scan 595923 21
scan 413687 7
scan 477178 99
scan 297717 80
scan 588344 24
insert 601580
scan 90018 50
scan 7877 21
scan 425166 15
scan 349536 9
scan 97688 15
scan 70424 93
scan 237744 35
scan 330742 74
scan 336422 14
scan 222698 27
scan 455550 16
scan 490346 57
scan 168819 55
scan 91720 90
scan 241872 42
scan 195559 31
scan 84124 2
scan 109170 72
scan 302407 3
scan 149362 51
scan 413103 22
scan 571390 47
scan 24896 87
scan 16535 44
scan 40771 35
scan 43170 23
scan 548652 15
scan 172187 96
scan 84384 75
scan 387587 39
scan 521290 8
scan 89771 89
scan 216192 26
scan 376063 42
scan 89771 5
scan 360208 4
scan 91720 61
scan 225377 27
scan 297854 9
scan 20943 52
scan 202113 77
scan 86711 72
scan 108015 52
scan 245810 24
scan 241872 24
scan 597628 69
scan 295707 25
scan 200832 76
scan 426723 83
scan 71822 26
scan 149483 34
scan 164233 21
scan 505405 50
scan 139032 59
scan 78364 17
scan 426501 71
scan 370162 67
scan 200832 18
scan 202215 56
scan 489070 25
scan 57988 99
scan 84462 100
scan 376063 15
scan 472923 64
scan 78884 19
scan 57988 17
scan 540810 25
scan 84384 4
scan 349246 97
scan 241872 22
scan 421585 17
insert 601581
scan 421885 97
scan 573054 10
scan 186872 94
scan 202215 45
scan 279907 30
scan 440431 59
scan 365419 66
scan 422032 39
scan 159409 82
scan 134848 32
scan 241872 43
scan 493584 91
scan 247065 60
scan 111705 30
scan 76439 19
scan 420548 22
scan 249727 16
scan 183578 87
scan 571074 73
scan 435263 96
scan 225377 10
scan 515927 65
scan 420069 26
scan 216661 48
scan 225377 28
scan 8177 92
scan 414820 69
