read 360718
scan 385777 11
scan 566954 40
scan 385777 33
scan 561971 49
scan 442588 11
scan 374626 14
scan 374723 81
scan 47040 97
scan 134220 29
scan 374626 78
scan 167138 10
scan 245388 73
scan 392176 16
scan 374626 95
scan 546212 26
insert 600398
scan 453960 88
scan 287064 91
scan 35767 17
scan 353784 1
scan 402489 88
scan 31188 78
scan 461565 16
scan 72790 67
insert 600399
scan 68068 95
scan 317258 94
scan 568448 96
scan 472116 91
scan 530905 87
scan 478925 72
scan 472116 32
scan 478270 13
scan 49208 16
scan 225016 17
scan 440418 85
scan 90468 67
scan 513919 8
insert 600400
scan 280869 9
scan 458338 69
scan 446815 87
scan 154776 86
scan 180404 5
scan 114072 21
scan 589701 100
scan 528270 51
scan 276022 36
scan 548614 28
scan 385777 46
scan 374626 48
scan 59190 19
scan 250188 87
scan 153535 47
scan 577278 3
scan 36776 32
scan 50827 54
scan 84203 85
scan 294889 85
scan 145205 52
scan 557671 49
scan 164106 41
scan 85993 12
scan 42563 68
scan 255233 93
scan 385777 9
scan 71268 20
scan 489431 23
scan 473216 50
scan 225818 66
scan 35639 84
scan 215992 89
scan 480287 3
scan 486102 14
scan 575061 69
scan 119493 73
scan 99038 4
scan 103688 40
scan 432655 20
scan 255233 43
scan 504279 49
scan 596750 89
scan 461230 64
scan 488512 63
scan 561971 90
scan 472116 5
scan 589616 86
scan 493347 20
scan 374626 37
scan 374626 58
scan 571124 3
scan 138205 41
scan 2285 66
scan 353510 71
scan 295874 78
scan 313916 7
scan 11689 93
scan 392806 32
scan 573090 96
scan 390155 41
scan 95662 81
scan 436195 91
scan 444829 54
scan 54580 84
scan 412611 15
scan 165115 6
scan 374626 29
scan 497028 80
scan 385777 23
scan 327793 58
insert 600401
scan 385777 77
scan 153607 32
scan 472116 94
scan 125254 90
scan 2956 72
scan 462573 83
scan 388218 8
scan 90468 85
scan 490398 10
scan 136766 35
scan 90645 30
scan 130914 6
scan 493977 79
scan 550428 8
scan 72790 45
scan 101364 59
scan 476545 76
scan 573297 34
insert 600402
scan 242908 39
scan 497028 57
scan 232341 61
scan 443960 61
scan 214211 56
scan 547326 11
scan 433478 27
scan 72790 31
scan 130757 63
scan 482268 53
scan 135716 87
scan 242908 14
scan 95662 28
scan 200829 21
scan 389553 11
scan 549643 89
scan 101364 59
insert 600403
scan 214817 67
scan 526516 17
scan 489237 94
scan 340174 98
scan 79161 95
scan 68068 76
scan 72790 91
scan 476656 12
scan 22907 10
scan 435730 3
scan 385777 97
scan 560893 16
scan 586614 44
scan 591440 12
scan 363097 55
scan 371360 69
scan 596638 13
scan 385777 16
scan 505097 21
scan 76654 13
scan 206069 47
scan 107637 91
scan 215992 75
scan 12406 20
scan 35767 84
scan 135631 59
scan 226416 21
scan 359167 8
scan 328218 96
scan 423792 96
scan 233470 22
insert 600404
insert 600405
scan 210667 97
scan 561971 60
scan 123966 11
scan 121937 54
scan 377847 39
scan 456169 87
scan 555181 82
scan 327192 97
scan 72790 48
insert 600406
scan 192750 19
scan 343782 17
insert 600407
scan 374626 28
scan 427968 6
scan 407214 33
scan 339065 52
scan 548572 91
scan 573297 84
scan 21897 57
insert 600408
scan 376242 94
scan 472116 43
scan 173203 60
scan 72790 17
scan 385777 72
scan 581559 100
scan 303543 99
scan 385777 21
scan 435614 92
scan 72790 87
insert 600409
scan 376588 56
scan 421533 2
scan 178043 62
scan 302223 64
scan 385777 43
scan 427684 94
scan 115041 28
scan 187043 8
scan 101364 79
scan 385777 18
scan 269439 3
scan 512622 28
scan 72790 65
scan 472116 88
scan 496773 34
scan 189721 47
scan 146371 58
insert 600410
scan 507419 12
scan 370535 45
scan 315868 74
scan 215992 31
scan 576128 55
scan 374777 83
scan 143794 2
scan 312037 96
scan 374626 51
scan 262876 79
scan 385777 91
scan 35767 61
scan 245228 28
scan 76654 94
scan 303113 18
scan 462573 12
scan 406559 16
scan 438050 100
scan 568954 50
scan 549255 37
scan 54576 82
scan 432842 43
scan 436558 66
scan 256814 49
scan 474286 53
scan 591558 81
scan 239990 26
scan 385777 72
scan 393716 85
scan 395665 13
scan 364172 73
scan 378298 8
scan 503639 72
scan 516060 68
scan 378298 49
scan 343024 10
scan 472116 49
insert 600411
scan 72790 91
scan 477622 59
scan 68896 51
scan 329530 56
scan 39312 3
scan 172639 10
scan 215992 95
scan 385777 88
insert 600412
scan 88580 11
scan 308838 47
scan 385777 18
insert 600413
scan 353249 88
scan 145112 65
scan 385431 64
scan 55890 2
insert 600414
scan 191861 79
scan 338090 90
scan 385777 96
scan 522762 60
scan 495188 69
scan 374626 80
scan 35767 53
scan 305175 10
insert 600415
scan 350389 43
scan 536154 39
scan 68068 52
scan 484801 84
scan 127698 54
scan 298844 96
scan 374626 7
scan 533111 73
scan 497296 1
scan 72790 19
scan 42970 28
scan 451326 28
scan 101245 33
scan 480446 27
scan 286681 40
scan 110142 68
scan 373686 84
scan 252805 77
scan 420147 45
scan 72790 48
scan 237362 48
insert 600416
scan 192491 2
scan 472116 17
scan 142675 46
scan 98158 34
scan 508582 59
scan 312761 38
scan 426608 66
scan 472116 32
scan 254043 98
scan 551305 82
scan 237852 50
scan 109916 83
scan 361659 37
scan 584257 29
scan 530905 12
scan 95324 60
scan 395028 87
scan 465878 21
scan 202693 2
scan 24130 13
scan 189166 7
scan 553594 62
scan 385777 77
scan 166752 65
scan 42970 51
scan 72790 20
scan 385777 27
scan 568396 12
scan 322283 53
scan 72790 33
scan 109172 34
scan 547945 4
scan 374626 9
scan 374162 92
scan 354957 36
scan 223572 29
scan 326946 53
scan 271456 16
scan 68896 94
scan 364258 71
scan 290992 33
scan 169108 35
scan 421395 43
scan 35639 2
scan 96897 100
scan 530905 10
scan 373124 34
scan 72790 23
scan 104016 97
insert 600417
scan 221703 52
scan 227175 45
scan 429302 45
scan 395419 32
insert 600418
scan 462573 85
scan 109907 49
scan 505097 68
scan 72790 73
scan 286668 25
scan 249035 81
scan 68068 52
scan 284106 91
scan 385777 68
scan 162657 52
scan 462573 70
scan 462573 57
scan 447595 51
scan 486044 14
scan 155714 85
scan 377152 91
scan 542344 34
scan 26738 29
scan 472116 80
scan 237023 21
scan 5875 79
scan 319616 79
scan 342863 65
scan 233299 66
scan 344488 24
scan 256298 88
scan 432700 89
scan 506158 34
scan 73768 43
scan 252699 92
scan 220927 18
scan 398907 71
insert 600419
scan 471721 66
insert 600420
scan 359691 59
scan 160627 94
scan 553948 31
scan 35767 2
scan 273936 82
scan 331731 40
scan 46576 69
scan 95662 69
scan 292801 61
scan 561971 6
scan 576498 8
scan 525704 45
scan 498109 27
scan 421949 89
scan 487438 25
scan 545057 46
scan 80370 30
scan 385777 88
scan 72790 16
scan 252805 28
scan 35639 89
scan 330944 68
scan 360341 91
scan 378298 17
scan 72790 23
scan 491138 18
scan 349286 23
scan 470931 69
scan 162303 73
scan 187596 63
scan 288087 58
scan 517849 16
scan 72790 74
scan 245711 62
scan 458337 68
scan 35639 81
scan 35767 30
scan 281853 5
scan 284292 33
scan 385777 92
scan 126936 93
scan 397738 1
scan 190974 99
scan 21570 39
scan 462573 95
scan 588627 4
scan 558622 44
scan 68068 65
scan 494018 45
scan 424964 9
scan 289189 6
scan 443964 70
scan 290992 79
scan 400108 42
scan 72790 18
scan 294889 100
scan 72790 91
scan 563454 82
scan 33913 1
scan 400108 74
scan 374626 17
scan 254133 9
scan 224383 62
scan 442095 47
insert 600421
scan 34875 21
insert 600422
scan 18130 30
scan 381282 33
scan 74545 86
scan 385777 88
scan 211944 40
scan 423759 60
scan 101388 46
scan 239672 44
scan 374626 85
scan 290992 32
scan 66937 18
scan 558321 91
scan 179318 25
scan 512622 69
scan 385777 30
scan 101364 77
scan 385777 12
scan 290992 25
scan 472097 4
scan 229384 44
scan 316213 82
scan 556601 11
scan 159534 26
scan 95662 32
scan 337687 39
scan 167941 75
scan 215992 80
scan 593856 48
scan 53771 98
scan 303113 57
scan 593856 36
scan 14897 49
scan 50802 75
scan 259180 96
scan 599145 39
scan 428216 4
scan 316213 89
scan 8845 36
scan 37959 94
scan 464002 53
scan 215992 55
scan 22821 1
scan 289367 64
scan 439755 70
scan 246884 69
scan 378298 72
scan 505145 11
scan 385777 75
scan 441438 7
scan 430415 20
scan 166496 53
scan 72790 83
scan 589518 28
scan 314450 58
scan 578130 19
scan 307390 6
scan 86316 35
scan 385777 20
scan 178618 43
scan 385777 52
scan 508712 51
scan 223373 28
scan 95544 8
scan 385777 52
scan 475830 88
scan 136995 46
scan 561152 65
scan 205159 8
scan 66897 11
scan 42970 89
scan 472116 98
scan 443723 3
scan 448883 41
scan 180900 19
scan 275147 56
scan 354872 66
insert 600423
scan 173132 37
scan 593966 63
scan 492741 73
scan 472116 9
scan 488864 31
scan 98640 82
scan 424177 16
scan 581045 98
scan 358335 97
insert 600424
scan 552285 8
scan 307126 94
scan 305440 13
scan 339340 75
scan 577809 70
scan 482268 19
scan 401584 88
scan 505327 8
insert 600425
scan 19136 73
scan 385777 58
scan 23939 81
scan 171593 33
scan 310382 71
scan 555438 88
insert 600426
scan 71637 36
scan 461705 69
scan 598444 61
scan 561971 41
scan 37587 77
scan 378383 83
scan 164990 13
scan 518676 91
scan 494862 54
scan 301268 66
scan 421814 64
scan 374626 91
scan 145112 20
scan 35767 75
scan 35639 54
scan 74854 25
insert 600427
scan 591721 58
scan 303113 100
scan 323331 54
scan 475217 60
scan 387198 37
scan 215992 55
scan 261817 29
scan 470288 45
scan 311553 34
scan 307126 74
scan 6466 66
scan 206111 83
scan 385777 45
scan 76203 21
scan 452907 44
scan 385777 38
scan 385777 28
scan 400108 75
scan 426794 94
scan 385777 4
scan 9879 60
scan 119075 80
scan 11410 74
scan 59702 25
scan 458638 21
insert 600428
scan 385777 64
scan 44600 13
scan 107637 43
scan 308523 92
scan 364258 9
scan 510463 43
scan 440418 37
scan 584775 70
scan 385777 80
scan 16471 52
scan 362468 90
scan 246271 64
scan 336495 16
scan 353249 50
scan 598320 98
insert 600429
scan 417571 92
scan 482268 36
scan 245170 80
scan 385777 29
scan 574430 10
scan 595797 47
scan 496457 86
scan 550304 75
scan 345136 19
scan 166677 35
scan 385777 25
scan 78982 82
scan 405965 39
insert 600430
scan 180259 57
scan 77104 6
scan 588838 42
scan 528098 24
scan 424165 55
scan 599230 37
insert 600431
scan 70361 84
scan 385777 61
scan 528243 26
scan 35767 62
scan 32215 37
scan 365600 38
scan 104705 91
scan 179317 17
scan 385777 67
scan 188846 26
scan 35048 37
insert 600432
scan 225636 80
scan 107637 77
scan 107637 92
scan 396196 26
scan 546557 26
scan 432655 8
scan 461230 33
scan 274333 87
scan 497028 11
scan 192750 90
scan 208665 69
scan 527975 46
insert 600433
scan 352901 18
scan 33455 45
scan 72790 94
scan 59753 69
scan 444409 29
scan 339556 13
scan 440418 60
scan 363789 7
scan 378298 82
scan 72790 72
scan 385777 89
scan 35767 56
scan 558989 44
insert 600434
scan 72890 13
scan 375104 35
scan 127777 59
scan 374626 16
scan 442780 76
scan 296641 23
scan 462573 39
scan 440418 48
insert 600435
scan 334443 14
scan 418212 90
scan 435730 67
scan 114072 51
scan 1744 50
scan 107637 12
scan 43844 66
scan 578827 10
scan 129456 80
scan 95662 87
scan 545867 30
scan 252805 15
scan 397879 72
scan 431099 83
scan 150612 29
scan 571180 70
scan 135177 7
scan 393593 15
scan 434753 63
scan 512622 2
scan 25578 17
scan 504098 73
scan 119075 15
scan 344589 37
scan 1336 83
scan 259803 48
scan 516503 86
scan 35639 87
scan 72790 24
scan 517355 98
scan 385777 90
scan 426776 76
scan 142675 41
insert 600436
scan 193005 9
scan 365182 88
scan 50342 22
scan 166752 29
scan 72790 28
scan 390537 97
scan 258329 47
scan 64753 80
scan 366986 49
scan 358089 65
scan 305550 1
scan 476142 60
scan 215992 85
scan 128521 50
scan 149061 47
scan 290553 29
scan 215992 35
scan 72790 38
scan 290992 66
scan 385777 38
scan 193228 23
scan 284890 65
scan 435730 80
scan 202693 84
scan 274432 78
scan 2285 36
scan 139685 98
scan 307906 33
scan 383863 50
scan 72790 72
scan 103224 91
scan 416133 45
scan 513603 67
insert 600437
insert 600438
scan 447466 97
scan 245743 22
scan 303113 64
insert 600439
scan 516338 2
scan 72790 45
scan 223965 95
scan 203970 12
insert 600440
scan 235393 56
insert 600441
scan 236875 61
scan 333057 57
scan 385777 16
scan 385777 100
scan 385777 96
scan 385777 43
scan 419719 34
insert 600442
scan 287664 54
scan 251219 99
scan 522939 45
scan 95662 79
scan 393571 27
scan 192750 12
insert 600443
scan 488512 21
scan 74426 15
scan 176159 19
scan 432655 26
scan 50622 83
insert 600444
scan 597526 35
scan 423500 40
insert 600445
scan 322057 31
scan 526496 55
scan 95662 95
scan 488662 9
scan 385777 6
insert 600446
scan 374626 57
scan 378298 6
scan 498245 20
scan 95662 42
scan 160276 96
scan 533929 81
scan 5242 46
scan 385777 68
scan 170381 55
insert 600447
scan 472288 1
scan 425592 23
scan 72790 67
scan 72790 97
scan 129587 92
insert 600448
scan 66897 90
scan 206939 33
scan 385777 36
scan 534262 38
scan 417548 85
scan 36954 28
scan 557047 100
scan 35639 9
scan 82714 4
scan 556601 93
scan 569477 25
scan 404853 1
scan 581959 70
scan 385777 98
scan 35767 94
scan 407128 55
scan 65514 12
scan 526432 60
scan 37433 71
scan 27839 53
scan 472116 77
scan 353748 11
scan 524623 79
scan 525513 32
scan 459947 41
scan 84961 26
scan 594776 94
scan 303113 21
scan 438764 46
scan 252805 38
scan 561971 92
scan 528418 31
scan 95662 3
scan 449458 3
scan 132711 51
scan 446769 38
scan 561971 16
scan 300384 73
scan 232498 7
scan 330687 67
scan 35767 62
scan 173926 94
scan 497720 53
scan 225550 93
scan 385777 21
scan 10382 66
scan 400108 2
scan 591008 55
scan 343774 32
scan 251047 78
scan 215431 23
scan 516060 76
scan 554305 43
scan 497028 47
scan 74555 7
scan 255233 85
scan 135622 43
scan 596797 18
scan 516503 31
scan 461412 77
scan 464526 15
scan 385777 12
insert 600449
scan 303113 39
scan 101364 94
scan 465104 77
scan 408462 54
scan 44191 86
scan 572867 79
scan 28582 25
scan 509049 34
scan 467413 24
scan 385777 7
insert 600450
scan 530905 70
scan 34221 35
scan 308863 84
scan 290438 68
scan 183969 44
scan 247190 70
scan 476796 57
scan 371343 100
scan 419453 65
scan 136394 68
scan 8552 98
insert 600451
scan 44443 25
scan 385777 93
scan 447466 64
scan 589623 9
scan 392301 4
scan 215992 71
insert 600452
scan 239541 14
scan 326946 39
scan 235763 49
scan 188302 82
scan 328359 4
scan 72790 5
scan 447466 88
scan 236410 38
scan 68068 46
scan 433629 32
scan 462573 90
scan 357494 43
scan 385777 12
scan 163490 14
scan 462573 18
scan 337834 42
scan 94538 10
scan 493820 97
scan 462573 15
scan 472116 53
scan 453215 36
scan 402369 81
scan 221272 25
scan 290992 58
scan 483106 78
scan 274333 60
scan 192289 70
scan 296524 70
scan 351186 58
scan 315808 90
scan 308863 34
scan 528448 17
scan 254632 16
scan 290187 28
scan 72790 3
scan 466863 18
scan 546615 39
scan 291462 5
scan 215992 50
scan 506655 52
scan 561971 1
insert 600453
scan 374626 25
scan 254043 14
scan 533686 90
scan 215992 54
scan 374626 46
scan 366764 88
scan 175762 73
scan 13534 12
scan 547218 85
scan 30158 5
scan 35639 50
scan 320935 2
scan 61164 96
scan 66880 74
scan 111869 29
scan 112018 67
scan 307856 22
scan 178938 51
scan 251690 72
scan 369434 35
scan 393593 73
scan 467090 4
scan 510463 37
scan 459269 77
scan 482284 28
scan 462573 76
scan 562049 90
scan 72790 67
scan 39087 75
scan 199020 31
scan 573297 51
insert 600454
scan 17804 1
scan 95662 75
scan 512795 75
scan 64830 34
scan 101364 61
scan 526432 55
scan 385777 5
scan 317187 5
scan 409495 59
scan 403861 4
scan 264537 33
scan 452058 22
scan 386391 26
scan 258694 8
scan 472116 5
scan 35767 72
scan 83610 48
scan 72790 95
scan 229231 39
scan 322160 98
scan 460542 39
scan 524990 36
scan 72790 46
scan 385777 18
scan 250422 97
scan 392836 73
scan 10451 11
scan 20066 90
scan 104632 33
scan 128339 81
scan 307564 40
scan 42970 58
scan 50231 15
insert 600455
scan 338090 55
scan 35767 19
scan 165379 86
scan 72790 95
scan 472116 90
scan 557808 19
scan 44810 46
scan 34996 19
scan 582479 50
scan 405861 65
scan 385777 78
scan 223263 37
scan 428722 43
scan 351473 100
scan 385777 16
scan 43586 70
scan 561971 39
scan 337016 95
scan 583170 4
scan 478172 37
scan 72790 19
scan 556601 51
scan 72790 68
scan 385777 18
scan 131693 16
scan 35639 29
scan 472116 26
scan 561971 35
insert 600456
scan 128192 38
scan 144870 37
scan 96474 81
scan 421533 92
scan 77525 31
scan 552222 84
scan 164110 43
insert 600457
scan 482268 54
scan 476656 43
insert 600458
scan 149033 78
scan 57620 13
scan 561971 81
scan 307834 81
scan 593107 80
scan 482268 34
scan 566954 48
scan 284598 40
scan 95662 94
scan 72790 8
scan 104016 7
scan 116312 37
scan 215992 86
scan 412862 80
scan 472116 100
scan 514785 98
scan 31163 15
scan 163075 85
scan 329764 68
scan 482268 35
scan 374626 92
scan 374626 21
scan 72790 56
scan 337604 6
scan 178546 42
scan 554299 43
scan 488864 11
scan 398129 32
scan 231956 80
scan 355629 40
scan 393716 87
scan 258895 68
insert 600459
scan 110699 14
scan 435730 71
scan 95662 85
scan 556361 70
scan 207127 100
scan 392755 14
scan 348931 70
scan 472116 8
scan 68068 85
scan 570655 49
scan 238518 22
scan 205725 64
scan 254976 8
scan 373132 15
insert 600460
scan 45514 81
scan 379263 73
scan 236472 67
scan 107374 98
scan 334514 93
scan 476656 97
scan 59869 38
scan 163150 32
scan 48142 68
scan 354612 6
scan 512219 31
scan 166752 19
scan 435730 21
insert 600461
scan 385777 86
scan 72790 82
scan 576281 62
scan 65298 81
scan 126856 68
scan 374626 39
scan 72790 59
scan 388467 91
scan 434607 53
scan 444409 97
scan 400108 5
scan 33044 88
scan 45643 8
scan 35639 50
scan 98830 100
scan 96649 95
scan 472116 100
scan 385777 32
scan 582463 39
scan 175189 11
scan 237136 70
scan 2700 97
scan 166752 55
scan 300617 85
scan 341394 3
scan 34548 11
scan 473996 73
scan 396073 57
scan 72790 39
scan 128723 59
scan 331097 91
scan 65196 67
scan 385777 42
insert 600462
scan 385777 2
scan 162742 44
scan 188846 30
scan 471451 67
scan 374626 22
scan 2285 52
scan 131010 47
scan 200343 65
scan 27164 13
scan 583448 59
scan 502376 75
scan 466674 63
scan 385777 89
scan 251986 66
scan 526230 74
scan 160084 9
scan 542931 22
scan 202304 13
scan 252805 21
scan 35767 82
scan 259757 3
scan 378642 17
scan 119075 73
insert 600463
scan 569614 3
scan 104730 1
scan 224346 100
scan 151600 77
scan 72790 70
scan 562718 61
scan 47778 70
scan 447466 17
scan 472116 74
scan 477867 33
scan 486357 23
scan 565628 7
scan 270300 10
scan 440418 7
scan 72790 7
scan 201472 63
scan 472116 5
scan 90468 45
scan 10451 65
scan 561971 34
scan 339837 3
scan 362698 46
scan 149938 92
scan 138282 12
scan 35767 5
scan 305991 20
scan 308393 39
scan 363127 22
scan 385777 45
scan 116748 94
scan 499994 93
scan 594646 21
insert 600464
scan 164990 22
scan 215992 78
scan 593856 83
scan 387445 16
scan 292775 21
scan 113987 34
scan 72790 14
scan 72790 28
scan 135457 4
scan 444362 65
scan 374626 42
scan 329098 64
scan 107637 41
insert 600465
scan 414851 22
scan 401584 2
scan 10821 21
scan 72790 12
scan 385777 28
scan 488512 2
scan 239327 4
scan 582514 5
scan 442898 94
scan 378298 93
scan 26691 35
scan 152865 84
scan 385777 24
scan 255932 59
scan 385777 59
scan 452134 43
scan 337635 80
scan 369076 59
scan 170381 4
scan 385777 31
scan 72790 70
scan 281367 18
scan 292775 24
scan 21995 46
scan 230873 20
scan 45437 14
scan 72790 76
scan 549806 61
scan 400108 54
scan 476142 84
scan 107847 38
scan 553948 39
scan 569368 16
scan 378298 12
scan 121445 91
scan 493411 62
scan 219690 11
scan 385777 19
scan 279884 18
scan 199681 72
scan 561381 6
scan 46150 78
scan 374626 73
scan 307298 24
scan 451778 86
scan 409349 82
scan 445023 45
scan 482028 62
scan 348297 40
scan 595324 24
scan 295663 57
scan 72790 3
scan 173826 62
scan 137815 89
scan 447466 26
scan 323785 27
scan 373256 82
scan 589072 37
scan 68068 88
scan 56280 46
scan 72790 83
scan 374996 33
scan 354872 8
scan 141379 91
scan 167138 20
scan 12153 93
scan 328825 91
scan 407273 48
scan 582171 21
scan 256819 10
scan 587623 31
scan 132966 31
scan 199547 97
scan 166752 34
scan 532088 51
scan 593344 6
scan 421814 24
scan 385777 84
scan 390155 53
scan 503639 32
scan 86299 30
scan 57889 52
insert 600466
scan 157076 63
scan 190045 47
scan 121914 19
scan 556601 60
scan 319616 24
scan 268996 25
scan 76240 4
scan 189525 54
scan 545864 98
scan 68541 32
scan 419168 75
scan 426966 25
scan 3047 15
scan 72790 88
scan 461315 78
scan 229059 62
scan 166752 92
scan 495863 70
scan 400108 69
scan 166296 93
scan 45646 74
scan 561971 36
scan 312761 85
scan 385777 98
scan 126530 10
scan 35767 23
scan 400858 81
scan 385777 100
scan 541471 76
insert 600467
scan 307662 65
scan 502956 63
scan 176805 61
scan 72790 84
scan 328987 42
scan 349665 95
scan 374626 49
scan 513603 43
scan 561381 22
scan 224346 44
scan 19169 76
insert 600468
scan 215098 10
scan 472116 63
scan 309909 25
scan 579532 31
scan 206596 43
scan 99090 33
scan 155793 98
scan 492098 21
scan 349479 93
scan 385777 85
scan 247190 96
scan 363587 80
insert 600469
insert 600470
scan 409621 60
scan 35639 24
scan 385777 61
scan 160374 67
scan 400108 6
scan 114072 1
scan 385777 2
scan 461872 50
scan 6341 60
scan 462573 79
scan 219439 45
scan 8789 13
scan 529214 62
scan 385777 86
insert 600471
scan 80477 71
scan 185991 80
scan 101364 39
scan 285736 97
scan 360555 34
scan 423554 27
scan 35639 95
scan 253803 89
scan 491989 22
scan 72790 6
insert 600472
scan 196595 1
insert 600473
scan 372014 78
scan 104016 6
scan 15666 31
scan 432935 63
scan 344994 22
scan 543180 21
scan 138949 82
scan 308863 65
scan 374626 58
insert 600474
scan 251048 30
scan 405505 21
scan 447051 50
scan 35178 87
scan 63107 23
scan 385777 12
scan 115180 85
scan 170381 13
scan 344308 72
scan 375073 16
scan 72790 80
scan 530905 90
scan 443102 73
scan 390537 7
scan 355312 34
scan 535140 51
scan 321470 20
scan 68896 67
scan 321694 98
scan 434166 2
scan 257177 90
scan 513603 8
scan 577047 6
scan 385777 35
scan 35639 9
scan 14938 10
scan 248376 49
scan 292566 4
scan 121937 46
scan 378298 81
scan 308863 7
scan 575448 54
scan 262876 19
scan 561971 90
scan 385777 89
scan 496273 72
scan 472116 46
scan 166752 98
scan 183578 5
scan 374626 41
scan 48466 94
scan 385777 24
scan 561971 89
scan 159534 41
insert 600475
scan 313537 85
insert 600476
scan 391744 48
scan 46526 19
scan 215992 75
scan 494075 19
scan 521128 79
insert 600477
scan 447466 7
scan 385777 16
scan 561971 20
scan 64574 35
scan 531633 56
scan 472116 61
scan 232685 94
scan 123498 83
scan 532748 89
scan 353268 32
scan 377903 37
scan 12012 43
insert 600478
scan 492619 67
insert 600479
scan 3165 37
scan 101364 94
scan 561971 48
scan 385777 96
scan 385777 89
scan 174029 46
scan 533123 49
scan 536028 46
scan 21764 36
scan 340744 53
scan 27028 60
scan 561971 29
scan 101364 12
scan 598205 63
scan 532748 69
scan 215992 10
scan 224769 49
scan 404592 84
scan 101080 78
scan 28754 40
scan 385777 13
scan 408884 28
scan 243437 49
scan 255976 57
scan 143548 12
scan 317315 83
scan 224346 8
scan 438736 54
scan 219439 89
scan 159934 61
scan 134992 6
scan 155089 93
scan 573297 12
scan 405812 71
scan 385777 82
scan 35639 46
scan 35767 66
scan 385777 33
scan 321508 96
scan 385777 94
scan 216104 36
scan 129802 73
scan 33475 71
scan 72790 82
scan 535747 90
scan 385777 38
scan 115180 60
scan 222348 89
scan 374626 28
scan 385777 6
scan 505097 30
scan 258497 6
scan 95662 96
scan 224346 21
scan 556601 17
scan 385777 78
scan 72790 50
insert 600480
scan 385777 57
scan 567699 26
scan 247294 19
scan 223224 46
scan 374626 58
scan 544560 2
scan 385214 96
scan 385777 34
scan 146264 70
scan 326468 30
scan 256330 58
scan 596797 63
insert 600481
scan 486775 81
scan 72790 10
scan 149673 46
scan 42970 95
scan 385777 43
scan 483778 67
scan 298872 29
scan 218788 93
scan 143191 58
scan 340501 80
scan 385777 90
scan 505097 60
scan 42138 78
insert 600482
scan 230829 66
scan 446401 96
scan 495971 11
scan 375397 65
scan 158139 52
scan 35767 99
scan 100261 10
scan 498109 33
scan 68068 55
scan 104632 28
scan 459474 61
scan 35767 96
scan 11018 88
scan 35767 11
scan 212818 1
scan 490398 5
scan 142680 15
scan 440418 99
scan 553042 5
scan 233190 66
scan 497275 12
scan 378298 58
scan 122844 19
scan 72790 39
scan 178954 99
scan 148366 10
scan 561971 43
scan 405861 6
scan 104148 47
scan 582463 100
scan 370106 95
scan 95662 81
scan 89969 54
scan 482268 46
scan 252805 31
scan 440418 87
scan 507168 39
scan 535169 49
scan 385777 31
scan 576128 5
scan 525989 56
scan 357494 55
scan 385777 84
scan 530905 62
scan 267571 53
scan 390308 36
scan 493016 4
scan 511540 45
scan 512622 37
scan 256330 67
scan 549889 4
scan 35639 46
scan 480456 94
scan 109470 71
scan 72790 13
insert 600483
scan 400108 35
scan 152388 35
scan 36776 69
scan 378298 6
scan 163376 35
scan 345101 5
scan 424732 81
scan 390738 20
scan 3081 11
scan 525870 22
scan 248376 11
scan 215992 39
scan 35767 47
scan 72790 80
scan 135043 83
insert 600484
scan 531972 84
scan 598824 22
scan 56389 68
scan 486099 35
scan 254043 50
scan 145969 69
scan 556601 32
scan 101080 82
scan 260232 60
scan 351097 47
scan 35767 32
scan 462573 60
scan 561971 53
scan 435730 83
scan 102877 5
scan 409339 38
scan 392806 54
scan 384082 47
scan 556923 19
scan 192750 17
scan 482268 64
scan 561971 85
scan 72790 33
scan 366785 32
scan 545801 1
scan 452666 75
scan 453301 41
scan 155902 96
scan 361643 25
scan 237639 23
scan 440657 36
scan 385777 57
scan 215992 100
scan 595651 6
scan 385777 100
scan 327591 5
scan 462931 24
scan 462573 58
scan 525989 16
scan 72790 33
scan 72790 31
insert 600485
scan 104016 6
scan 502988 13
scan 68068 42
scan 26306 56
scan 406380 79
scan 112224 14
scan 118365 25
scan 24116 69
scan 170381 50
scan 224346 41
scan 409838 14
scan 150168 38
insert 600486
scan 63544 95
scan 421706 48
insert 600487
scan 259630 30
scan 270855 85
scan 593856 89
scan 11262 80
scan 488512 44
scan 372007 22
scan 72790 57
scan 35767 7
scan 41446 46
scan 10451 91
scan 385777 10
scan 181357 48
scan 166752 72
scan 375824 9
scan 8907 29
scan 215992 49
scan 163989 6
scan 505097 15
scan 72790 43
scan 385777 95
scan 2670 40
scan 505097 75
scan 490755 8
scan 594776 36
insert 600488
scan 136208 44
scan 526516 72
scan 398476 53
scan 395665 21
scan 57750 29
scan 385777 92
scan 561971 41
scan 159117 1
scan 537459 35
scan 477287 77
scan 95662 53
scan 292801 27
scan 80399 21
scan 281248 63
scan 530905 25
scan 415672 20
scan 294982 94
scan 182518 95
scan 520503 88
scan 180775 48
scan 166311 63
scan 476019 47
scan 525870 55
scan 553030 22
scan 595595 8
scan 594776 83
scan 314021 76
scan 542128 48
scan 385777 81
scan 357532 36
insert 600489
scan 352225 81
scan 210862 1
scan 462573 74
scan 442780 79
scan 348706 88
scan 561971 97
scan 52887 3
scan 76597 82
scan 221272 92
scan 294982 89
scan 385777 95
scan 258578 56
scan 315561 33
scan 75939 28
scan 472116 24
scan 175762 51
