read 487663
scan 389220 13
scan 495096 84
scan 68521 5
scan 203016 83
scan 364342 5
scan 507348 71
scan 591825 48
scan 182786 11
scan 576499 54
scan 268181 45
scan 229621 78
scan 330405 15
scan 554403 27
scan 77267 92
scan 511267 27
scan 134402 39
scan 30577 84
scan 517253 10
scan 251277 5
scan 117106 57
scan 546098 36
scan 117106 96
scan 162628 41
scan 570830 11
scan 419943 79
scan 117106 91
scan 29836 89
scan 192348 8
scan 72964 75
scan 565168 73
scan 378626 62
scan 503595 2
scan 212701 87
scan 394006 49
scan 392109 3
scan 198599 81
scan 152405 54
scan 126001 93
scan 191849 34
scan 65334 14
scan 329105 90
scan 162628 20
scan 399177 89
scan 591501 76
scan 463287 30
scan 279164 31
scan 463287 18
scan 405959 58
scan 499976 50
scan 40114 30
scan 198305 98
scan 541368 78
scan 96984 17
scan 463287 51
scan 68825 11
scan 299364 51
scan 463287 37
scan 107827 19
scan 576784 85
scan 471098 69
scan 506939 47
scan 542963 98
scan 69516 46
scan 134028 93
scan 463287 39
scan 532704 84
scan 441895 10
scan 542963 58
scan 378979 83
scan 194248 98
scan 163470 100
scan 569197 25
scan 399538 19
scan 499411 12
scan 481265 10
scan 126529 51
scan 1869 57
scan 192876 49
scan 14501 69
scan 63182 43
scan 134409 29
scan 463287 24
insert 600710
insert 600711
scan 117106 2
scan 246020 40
scan 290621 32
insert 600712
scan 131351 60
scan 82322 45
scan 479499 91
scan 344162 84
scan 576784 45
scan 59846 22
scan 480922 56
scan 470467 65
scan 581742 72
scan 9840 83
insert 600713
insert 600714
scan 591971 37
scan 281110 80
scan 268181 46
scan 377796 11
scan 570830 99
scan 77330 26
scan 564884 84
scan 279164 29
scan 463287 41
scan 463287 78
scan 428547 14
insert 600715
scan 209184 63
scan 124309 52
scan 204944 37
scan 32750 59
scan 122115 47
scan 329105 7
scan 268181 31
scan 463066 71
scan 558011 6
scan 551170 38
scan 453464 85
scan 142858 62
scan 271738 11
scan 564759 24
scan 510204 70
scan 292784 19
scan 134409 59
scan 566038 81
scan 126001 23
scan 162423 9
scan 176642 71
scan 68825 27
scan 266055 67
scan 397874 15
insert 600716
scan 46107 21
insert 600717
scan 191849 55
insert 600718
scan 456236 62
scan 319269 50
scan 73587 76
scan 268181 31
scan 463287 65
scan 463287 56
scan 321880 57
scan 279164 45
scan 246362 87
scan 349008 12
scan 79294 2
scan 264923 73
scan 268181 48
scan 83620 15
insert 600719
scan 70382 77
scan 355017 88
scan 371494 47
scan 399177 63
scan 19400 69
scan 14501 48
scan 416639 22
scan 332875 53
scan 114567 88
scan 463287 57
scan 29825 29
scan 135484 11
scan 268181 91
scan 166786 54
scan 118539 17
scan 447729 36
scan 463287 49
scan 9986 99
scan 115104 33
scan 268181 16
scan 441698 28
scan 464065 20
scan 398243 23
scan 82403 66
scan 395799 20
scan 114232 64
scan 463287 35
scan 82403 4
scan 472600 49
insert 600720
scan 90218 21
insert 600721
scan 558727 45
scan 473970 11
scan 114744 57
scan 62581 24
scan 270704 68
scan 473970 47
scan 463287 42
scan 576940 66
scan 268181 83
scan 307480 94
scan 510338 45
scan 463287 67
scan 242046 22
scan 367988 3
scan 47621 53
scan 107674 98
scan 237629 51
scan 589671 74
scan 416397 35
scan 577502 46
scan 88130 49
scan 20325 85
insert 600722
scan 229940 63
scan 265452 28
scan 241079 95
scan 242810 65
scan 68521 48
insert 600723
scan 551170 9
scan 268181 78
scan 293407 4
scan 189657 35
scan 463287 60
scan 349349 8
scan 551582 32
scan 495443 77
scan 162628 17
scan 295260 39
scan 463287 30
scan 310259 58
scan 310259 10
scan 406342 14
scan 122056 79
scan 216349 73
scan 126287 44
scan 117106 29
scan 429353 55
scan 375384 58
scan 295403 15
scan 276377 72
scan 124047 93
scan 427209 6
scan 423778 43
scan 561336 91
scan 463287 96
scan 162628 69
scan 376270 100
scan 412292 62
scan 428437 81
scan 117106 62
scan 176893 27
scan 470550 55
scan 313518 61
scan 498154 86
scan 54069 19
scan 240424 19
scan 562241 40
scan 117106 32
scan 131154 48
scan 310842 66
scan 68825 62
scan 68521 87
scan 86933 77
insert 600724
scan 45146 70
scan 163470 68
scan 94138 67
scan 463287 86
scan 134402 84
scan 542367 73
scan 502499 30
scan 376909 9
scan 570758 5
scan 176134 84
scan 273227 46
scan 14178 73
scan 153109 25
scan 463063 33
scan 418191 81
scan 434036 94
scan 38160 81
scan 596050 18
scan 222717 8
scan 347975 61
scan 566710 100
scan 480413 95
scan 576784 25
scan 389800 7
scan 117106 4
scan 576784 43
scan 268181 11
scan 29825 42
scan 305155 13
scan 575039 7
scan 221532 82
scan 67285 97
insert 600725
scan 115104 51
scan 29825 97
scan 126001 43
scan 520149 30
scan 78885 3
scan 71004 42
scan 268181 43
scan 456034 18
scan 221759 94
scan 163040 18
scan 181520 96
scan 120743 79
scan 412826 56
insert 600726
insert 600727
scan 446406 10
scan 131245 89
scan 268181 70
scan 362555 49
scan 112584 99
scan 268181 25
scan 276209 42
scan 60439 83
scan 195190 87
scan 591971 44
scan 198171 3
scan 167219 72
scan 216885 61
scan 384694 39
scan 188139 87
scan 84375 81
scan 570618 61
scan 434191 87
scan 87640 84
scan 78297 11
scan 126437 75
scan 257702 5
scan 520093 35
scan 39865 36
scan 463287 94
scan 488161 56
insert 600728
scan 524960 30
scan 463287 89
scan 114906 68
scan 491829 2
scan 29825 6
scan 177841 97
scan 69405 29
scan 72775 29
scan 352342 63
scan 294905 26
scan 163470 19
scan 168246 15
scan 437634 62
scan 532291 82
scan 147799 9
scan 115104 74
insert 600729
scan 237849 83
scan 248536 35
scan 241079 75
scan 287215 38
scan 494167 39
scan 445194 52
scan 528038 71
scan 534402 29
scan 442590 58
scan 20628 94
scan 463287 91
insert 600730
scan 212444 80
scan 268181 88
scan 174915 14
scan 463287 58
insert 600731
scan 11454 2
scan 473970 67
scan 366407 98
scan 389289 16
scan 163470 92
scan 239139 88
scan 194433 15
scan 107686 1
scan 25379 77
scan 576641 16
scan 565871 60
scan 247934 97
scan 4437 79
scan 73515 68
scan 18233 15
scan 122378 78
scan 583786 93
scan 427077 97
scan 162628 88
scan 282291 82
scan 148925 97
scan 165806 18
scan 429460 34
scan 399177 92
scan 463287 52
scan 314821 46
scan 176642 30
scan 6009 73
scan 449268 10
insert 600732
insert 600733
scan 463287 45
scan 68825 45
scan 362478 96
scan 424276 44
scan 197972 68
scan 310412 39
scan 99679 14
scan 567550 24
scan 217988 14
scan 243057 41
scan 576784 25
scan 3368 33
scan 169479 54
scan 29825 3
scan 211727 54
scan 268181 23
scan 147799 64
scan 69519 14
scan 467125 23
scan 459740 59
scan 562346 86
scan 197596 12
scan 427703 48
scan 241079 48
insert 600734
scan 96984 5
scan 308630 8
scan 463287 87
insert 600735
scan 131646 100
scan 394415 68
scan 225120 46
scan 82403 30
scan 163470 15
scan 103336 25
scan 355331 97
scan 119669 25
scan 486668 35
scan 576341 85
scan 588050 34
scan 551170 18
scan 302733 84
scan 463287 95
scan 250997 70
scan 115104 13
scan 124047 16
scan 134409 96
scan 109467 36
scan 77330 36
scan 162628 16
scan 375384 36
insert 600736
insert 600737
scan 272531 47
scan 438085 80
scan 295403 17
scan 287875 86
scan 18233 69
scan 463287 15
scan 463287 85
scan 117106 61
scan 163364 18
scan 563737 46
scan 393594 89
scan 535680 11
scan 87708 75
scan 424499 31
scan 271738 3
scan 463287 88
scan 463287 68
scan 375384 51
scan 79397 37
scan 154092 22
scan 467903 10
scan 402415 73
scan 145152 52
scan 569197 14
scan 463287 13
scan 262938 13
scan 162628 76
scan 294554 45
scan 163470 18
scan 421607 46
scan 368610 38
scan 191849 49
scan 247934 58
scan 213427 46
scan 86582 24
scan 163470 16
scan 268181 16
insert 600738
scan 463287 47
scan 176563 69
scan 268181 26
insert 600739
scan 126001 58
scan 463287 17
scan 473622 41
scan 68521 45
scan 573038 51
scan 377165 66
scan 268181 48
scan 504045 4
scan 257409 86
scan 348578 24
scan 332091 12
scan 358745 51
scan 177604 18
scan 31870 33
scan 146535 49
insert 600740
scan 351758 72
scan 55245 54
scan 68825 70
scan 163470 48
scan 46514 37
insert 600741
scan 332074 83
scan 19085 31
scan 225535 13
scan 162628 19
scan 1480 72
scan 117106 7
scan 529412 7
scan 314826 83
scan 492339 29
scan 284137 31
scan 92079 74
scan 506686 59
scan 99345 69
scan 268181 19
scan 310259 79
scan 28563 83
scan 67285 43
scan 40376 1
scan 279164 95
scan 268181 33
scan 212452 77
scan 135446 69
scan 24036 54
scan 443991 30
scan 591971 68
scan 145852 48
scan 136304 39
scan 597569 71
scan 271160 56
scan 248433 3
scan 55245 65
scan 264389 37
scan 438169 55
insert 600742
scan 163470 81
scan 73515 57
scan 414993 71
scan 349622 43
scan 33735 41
scan 447547 30
scan 56297 39
scan 69802 56
scan 152929 90
scan 52775 87
scan 240025 41
scan 212028 47
scan 463287 73
scan 369077 63
scan 80332 94
scan 279164 98
scan 220726 33
scan 162628 30
scan 268181 31
scan 463287 82
scan 574401 51
scan 310259 89
scan 463287 69
scan 218827 22
scan 163040 79
scan 596792 16
scan 47178 12
scan 570618 74
scan 192319 70
scan 317045 64
scan 330081 96
scan 117461 75
scan 242704 4
scan 16573 27
scan 26528 14
scan 441061 90
scan 142901 66
scan 191849 16
scan 310259 21
scan 463287 7
scan 456741 34
scan 463287 32
scan 30577 91
scan 463287 65
scan 163470 20
scan 386462 21
scan 463287 49
scan 286265 68
scan 225636 97
scan 308442 36
scan 287215 36
scan 577612 96
scan 453464 40
insert 600743
scan 460535 77
scan 279164 76
scan 28176 20
scan 191849 60
scan 134409 41
scan 253754 19
scan 117106 48
scan 313917 26
scan 463287 53
scan 77330 40
scan 368564 30
insert 600744
scan 107626 37
scan 551170 10
scan 182814 37
scan 147799 86
scan 371378 18
scan 463287 46
scan 147799 99
scan 1827 30
scan 117106 47
scan 319269 35
scan 388523 54
scan 419374 35
scan 53257 41
scan 249447 36
scan 73059 8
scan 56242 22
scan 174402 2
scan 392687 26
scan 552179 18
scan 232677 13
scan 97325 83
scan 320773 8
scan 436910 38
insert 600745
scan 463287 11
scan 35586 40
scan 126001 72
scan 482624 22
scan 77330 59
scan 531036 34
scan 135239 22
scan 219367 63
scan 37720 45
scan 336166 20
scan 478197 10
insert 600746
scan 417204 9
scan 68521 73
scan 555609 76
scan 463287 45
scan 400450 16
scan 399177 86
scan 177193 54
insert 600747
scan 375278 58
scan 440694 22
scan 355822 49
scan 463287 83
scan 274128 42
scan 566038 53
scan 80226 100
scan 521188 96
scan 404419 84
scan 117106 84
scan 399177 89
scan 299364 42
scan 11754 23
scan 115104 76
scan 68521 25
scan 261123 9
scan 389550 70
insert 600748
scan 352443 49
scan 166606 96
scan 334908 50
scan 181050 50
scan 460736 5
scan 193596 18
scan 411999 5
scan 382491 53
insert 600749
scan 401293 12
scan 195230 93
scan 470326 88
scan 226855 34
scan 576784 32
scan 575377 96
scan 349622 74
scan 225636 71
scan 368997 33
scan 493909 20
scan 333071 65
scan 480922 1
scan 538950 9
scan 511946 61
scan 126001 65
scan 149257 85
scan 519835 8
scan 128697 8
scan 513003 82
scan 77330 85
scan 463287 56
scan 463287 13
scan 580857 61
scan 146535 86
scan 442948 32
scan 53311 33
insert 600750
scan 351412 84
scan 175638 68
scan 237629 50
scan 346373 22
scan 185686 77
scan 14718 60
scan 523012 12
scan 115104 95
scan 362555 86
scan 82664 24
scan 262216 38
scan 446668 20
scan 40114 83
scan 380438 14
scan 268181 5
scan 107165 11
scan 243448 37
scan 143281 27
scan 389909 69
scan 531054 29
scan 279164 31
scan 68825 84
scan 277375 57
scan 254927 85
scan 11754 60
scan 532700 78
scan 117106 39
scan 463287 70
scan 29825 33
scan 352443 36
scan 314826 44
scan 476789 27
scan 124498 14
scan 227113 6
scan 268181 95
scan 180238 94
scan 117106 92
scan 463287 97
scan 209249 80
scan 67174 17
scan 515443 37
scan 566038 82
scan 247404 36
scan 319269 69
scan 150747 16
scan 302763 55
scan 98716 76
scan 478319 60
scan 463287 18
scan 220861 36
scan 237838 13
scan 332091 77
scan 57459 42
scan 576236 13
scan 125175 68
scan 420641 84
scan 123540 14
scan 145488 87
scan 163470 55
scan 368751 64
scan 463287 41
scan 117106 42
scan 181805 54
scan 225636 54
scan 233398 8
scan 75678 54
scan 103336 21
scan 463287 11
scan 390770 44
scan 524870 10
scan 463287 38
scan 44990 70
scan 176266 37
insert 600751
scan 81630 71
scan 252174 71
scan 433855 9
scan 492339 81
scan 364029 2
scan 463287 78
scan 259622 52
scan 85746 80
scan 542678 90
scan 163470 48
insert 600752
scan 407639 82
scan 334908 79
insert 600753
scan 442799 76
scan 256680 46
scan 40982 42
scan 77330 8
scan 556834 84
scan 241400 13
scan 364301 94
scan 278025 87
scan 60135 45
scan 268181 50
scan 268181 34
scan 60266 73
scan 409395 63
scan 50052 51
scan 505110 67
scan 107198 89
scan 227850 77
scan 1869 53
scan 166280 59
scan 549652 78
scan 599044 95
scan 268181 46
scan 444228 63
scan 232107 61
scan 392419 12
scan 310259 95
scan 358153 24
scan 463287 54
scan 463287 50
scan 117106 78
scan 268181 64
scan 463287 66
scan 409749 29
scan 268181 65
scan 565747 69
scan 27088 11
scan 476754 29
scan 508038 10
scan 591971 17
scan 347615 24
scan 399177 95
scan 278884 77
scan 463287 14
scan 66792 88
scan 168890 83
scan 95133 8
scan 11064 3
scan 463287 91
scan 486596 21
scan 463287 85
scan 576666 43
scan 572705 63
scan 76431 91
scan 260500 92
scan 240832 93
scan 292097 4
scan 360223 6
scan 117106 70
scan 268181 40
scan 455935 60
scan 349622 68
scan 569756 6
scan 60172 8
scan 163470 22
scan 117106 62
scan 155118 7
insert 600754
insert 600755
scan 349622 10
scan 557939 45
scan 61246 18
scan 115120 65
scan 111759 58
scan 463287 67
scan 596523 42
scan 552684 30
scan 463287 5
scan 149070 8
scan 361722 16
scan 556620 31
scan 434076 87
scan 480759 86
scan 427198 7
scan 559614 90
scan 576784 92
insert 600756
scan 163470 52
scan 268181 14
scan 103509 91
scan 55245 64
scan 48926 68
scan 492182 95
scan 531095 14
scan 187586 97
scan 55245 11
scan 584235 43
scan 380438 7
scan 310259 23
scan 303133 69
scan 44389 45
scan 267039 51
scan 268181 36
insert 600757
scan 380438 34
scan 81830 52
scan 463287 30
scan 576784 48
scan 130313 54
scan 79294 9
scan 263742 55
scan 147799 38
scan 269461 42
scan 75678 91
scan 566038 62
scan 463287 22
scan 382491 8
scan 147771 39
scan 482475 86
scan 463287 49
scan 30577 70
scan 76488 43
scan 448340 44
scan 265521 52
scan 591971 74
scan 147322 75
scan 494880 26
scan 103036 79
scan 242704 25
scan 269342 48
scan 554403 9
scan 141569 47
scan 50011 54
scan 463287 14
scan 163364 33
scan 115104 58
scan 443991 3
scan 144892 92
scan 463287 7
scan 246782 63
scan 268181 39
scan 292170 18
scan 439110 52
scan 122439 66
scan 351416 96
scan 346500 53
insert 600758
scan 305732 34
scan 408862 29
scan 463287 11
scan 513393 67
scan 359613 45
scan 507499 24
scan 68521 27
scan 416746 19
scan 16438 81
scan 335021 48
scan 314826 91
scan 371461 96
scan 96673 80
scan 409184 7
scan 6965 65
scan 332091 54
scan 463287 61
scan 349622 44
scan 112699 35
scan 29825 31
scan 34609 9
scan 57413 67
scan 249867 13
scan 37424 41
scan 29825 43
scan 303005 99
scan 72998 57
scan 39481 63
scan 333926 67
scan 147799 32
scan 297213 72
scan 163470 60
scan 271738 4
scan 191849 14
scan 490190 13
scan 463287 85
scan 593277 59
scan 2757 77
scan 297473 33
scan 447404 42
scan 77330 39
scan 111372 81
scan 134409 32
scan 273197 55
scan 137283 82
scan 68521 93
scan 589671 37
scan 375402 81
scan 308326 89
scan 305923 33
scan 225636 6
scan 265521 76
scan 332091 92
scan 165991 13
scan 150747 47
scan 463287 53
scan 530644 90
scan 463287 63
insert 600759
scan 225636 34
scan 562044 30
scan 576784 25
scan 76431 10
scan 537658 89
scan 79335 56
scan 591393 14
scan 271738 45
scan 72714 23
scan 45363 8
scan 18131 34
scan 247604 81
scan 569197 81
scan 378571 75
insert 600760
scan 466848 27
scan 176400 48
scan 243179 51
scan 68521 23
scan 521832 96
scan 268767 85
scan 348848 39
scan 349622 13
scan 249867 12
scan 163470 68
scan 240857 70
scan 352821 89
scan 557512 62
scan 11130 39
scan 463287 26
scan 576784 94
scan 213329 70
scan 492474 91
scan 68521 4
insert 600761
scan 127832 69
scan 463353 40
scan 53708 89
scan 554403 61
scan 56644 80
scan 66552 38
scan 563385 44
scan 54005 76
scan 226855 70
scan 234701 76
scan 527023 98
scan 164073 5
scan 566038 65
insert 600762
scan 441553 60
scan 561434 27
scan 566038 34
scan 384466 93
scan 115287 14
scan 178062 16
scan 516797 79
scan 516804 86
scan 458485 41
scan 290153 42
scan 446530 88
scan 500506 17
scan 96700 100
scan 464065 47
scan 79294 36
scan 68521 81
scan 79133 40
scan 34517 58
scan 493057 62
scan 498424 42
scan 90477 70
scan 472832 64
scan 13217 41
scan 117106 38
scan 111755 88
scan 589578 80
scan 576499 76
scan 191044 55
scan 77330 96
scan 67900 96
scan 103336 55
scan 271667 74
scan 542963 67
scan 397779 38
scan 262393 86
scan 478912 44
scan 241524 4
insert 600763
scan 164890 3
scan 463287 95
scan 310259 4
scan 595701 68
insert 600764
scan 463287 14
scan 589671 77
scan 576784 79
scan 66858 41
scan 15826 87
scan 117106 16
scan 163470 1
scan 378206 52
scan 463287 96
scan 247934 1
scan 162628 10
scan 487722 55
scan 11467 92
scan 488238 54
scan 102541 36
scan 162628 28
scan 177073 8
scan 11754 45
scan 168726 83
scan 268181 53
scan 29825 17
scan 279164 53
scan 445304 71
scan 377562 88
scan 11754 34
insert 600765
scan 126001 40
scan 576784 76
scan 213475 26
scan 265931 85
scan 365114 62
scan 136094 49
scan 473970 39
scan 29825 35
scan 492152 70
scan 301202 93
scan 153122 60
scan 596690 64
scan 178132 78
scan 30071 76
scan 81984 7
scan 153398 64
scan 29825 19
scan 56195 51
scan 426804 7
scan 463287 60
scan 463287 73
scan 159734 98
scan 268181 61
scan 408896 75
scan 463287 72
scan 443991 77
insert 600766
scan 396922 58
scan 301802 3
scan 577321 86
scan 268181 52
scan 360124 95
scan 257214 85
scan 463287 17
scan 306407 17
scan 454313 23
scan 117106 45
scan 366018 80
scan 13912 5
scan 349622 53
scan 581086 59
scan 67285 30
scan 292376 2
scan 151716 98
scan 575062 26
scan 17617 43
scan 70191 52
scan 597162 76
scan 470170 9
scan 4977 37
scan 282569 85
scan 527023 62
scan 225636 47
scan 473500 10
scan 227113 59
scan 591971 28
scan 412116 3
scan 58897 84
scan 260913 97
scan 78297 53
scan 542963 11
scan 483296 57
scan 593118 27
scan 229804 84
scan 295403 84
scan 310259 25
insert 600767
scan 15189 15
scan 68825 71
scan 75108 77
scan 551833 65
scan 399177 73
scan 596038 93
scan 171367 34
scan 378979 53
scan 119865 4
scan 516804 30
scan 349622 19
scan 282810 74
scan 240832 85
scan 117106 33
scan 314826 43
scan 68521 10
scan 163470 59
scan 67109 72
scan 512427 8
scan 162628 13
scan 106095 82
scan 162628 97
insert 600768
scan 111992 35
scan 315604 36
scan 367788 73
scan 280864 32
scan 360124 13
insert 600769
scan 561380 53
scan 109750 96
scan 225636 29
scan 163470 19
scan 539382 3
scan 68521 44
scan 268181 33
scan 460867 85
scan 199311 14
scan 163470 8
scan 508298 60
scan 461555 20
insert 600770
scan 472753 4
scan 463287 99
scan 292097 82
scan 68521 23
scan 324793 67
scan 32047 20
scan 380438 29
scan 94112 88
scan 463287 71
scan 506978 36
scan 146047 11
scan 316018 42
scan 508802 40
scan 297473 1
insert 600771
scan 399177 42
scan 179203 87
scan 444002 2
scan 589671 21
scan 251928 91
scan 191044 70
scan 351593 25
scan 114744 35
scan 335370 35
scan 337074 26
scan 463287 15
scan 37424 4
scan 162772 88
scan 199755 98
scan 68521 65
scan 147383 65
scan 39654 24
scan 447920 53
scan 77330 84
scan 154789 51
scan 386876 62
scan 463287 20
scan 134872 74
scan 69191 46
scan 14501 43
scan 279164 44
scan 460324 82
scan 19837 19
scan 168890 40
scan 221148 47
scan 492339 5
scan 547740 56
insert 600772
scan 441914 85
scan 268181 37
scan 410943 28
scan 117106 22
scan 463287 80
scan 463287 98
scan 397671 82
scan 463287 74
scan 463287 66
scan 145488 62
scan 268181 49
scan 58659 65
scan 388059 10
scan 570618 32
scan 304162 16
scan 375278 64
scan 419943 56
scan 208049 28
scan 391690 69
scan 22574 73
scan 400663 42
scan 268181 28
scan 500493 43
scan 476193 69
scan 528794 43
scan 29825 67
scan 163470 61
scan 259826 94
scan 268181 5
insert 600773
insert 600774
scan 241835 73
scan 1869 5
scan 265161 35
scan 14753 17
scan 55420 85
scan 189705 24
scan 463287 70
scan 163470 31
scan 463287 15
scan 463287 49
scan 149477 73
insert 600775
scan 29825 38
scan 181217 76
scan 430206 62
scan 126001 29
scan 207550 98
scan 163470 35
scan 117106 36
scan 404145 19
insert 600776
scan 300139 75
scan 463287 44
scan 268181 65
scan 77330 70
insert 600777
scan 150603 20
scan 117106 61
scan 428547 11
insert 600778
scan 463287 70
scan 448340 46
scan 468846 2
scan 569197 97
scan 371393 76
scan 163470 57
scan 154770 50
scan 295403 100
scan 82403 87
scan 419943 95
scan 472811 36
scan 268181 58
insert 600779
insert 600780
scan 268181 62
scan 326906 7
scan 572778 86
scan 106814 81
scan 463287 32
scan 295565 32
scan 20325 84
scan 576784 45
scan 545865 41
scan 587890 80
scan 190554 16
scan 346500 36
scan 352544 71
scan 567147 75
scan 518323 96
scan 136022 93
scan 463287 99
scan 187256 30
scan 290627 59
scan 521188 95
scan 324736 43
scan 333268 33
insert 600781
scan 108593 89
scan 313439 34
scan 215598 65
scan 4014 64
scan 463287 40
scan 350803 11
scan 578014 96
scan 280996 26
scan 225636 22
scan 319269 63
scan 554403 6
scan 295565 73
scan 96984 55
scan 57892 82
scan 68521 25
scan 506595 79
scan 134438 1
scan 117106 13
scan 117106 21
scan 115104 89
scan 218351 5
scan 329388 29
scan 574401 10
scan 436045 58
scan 364810 81
scan 410943 44
scan 115104 69
scan 239634 24
scan 305669 2
scan 72775 11
scan 139993 73
insert 600782
scan 399177 99
scan 20776 57
scan 191044 23
insert 600783
scan 87715 36
scan 399177 11
scan 369622 24
scan 273220 62
scan 421840 50
scan 254897 23
scan 463287 61
scan 268181 31
scan 463287 71
scan 268181 4
scan 269114 67
scan 210192 20
scan 535498 16
insert 600784
scan 231539 71
scan 416293 15
scan 440607 43
scan 349622 46
scan 463287 57
scan 268181 84
scan 223610 92
scan 80067 47
scan 425651 12
scan 230876 30
scan 313362 63
scan 182475 71
scan 318086 28
insert 600785
scan 225636 3
scan 349841 56
scan 77330 67
scan 23971 68
scan 250891 76
scan 327468 72
scan 102340 39
scan 567147 71
scan 395006 11
scan 464554 41
scan 225911 78
scan 515417 44
scan 191201 23
scan 116986 51
scan 46640 63
scan 117106 68
scan 422129 67
scan 452705 65
scan 557058 91
scan 375912 3
scan 34609 37
scan 403216 52
scan 491979 74
scan 46223 28
scan 117106 72
scan 349622 7
scan 154795 84
scan 499764 15
scan 243334 45
scan 340328 11
scan 566038 67
scan 566038 99
scan 522784 89
scan 307198 43
scan 398570 97
scan 248815 62
scan 570758 68
scan 399177 7
scan 38726 61
scan 346926 84
insert 600786
scan 100429 55
scan 330081 79
scan 62217 9
scan 92689 35
scan 86610 14
scan 79294 87
scan 268181 17
scan 156264 43
scan 126001 81
scan 3368 72
scan 526127 21
scan 91204 100
scan 463287 57
scan 163793 96
scan 138522 25
scan 528044 8
scan 463287 21
insert 600787
scan 95792 16
scan 125394 34
scan 486804 37
scan 576784 5
scan 595415 30
scan 268181 12
scan 550101 17
scan 566589 30
scan 302733 82
scan 569197 54
scan 244182 30
scan 147799 38
scan 124954 88
scan 107662 1
scan 499845 64
scan 390508 97
scan 438677 15
scan 461810 28
scan 346926 39
scan 200658 35
scan 511497 45
scan 68505 83
scan 72775 39
insert 600788
scan 134409 4
scan 463287 27
insert 600789
scan 241079 12
scan 139178 43
scan 257028 99
scan 156264 59
scan 146692 85
scan 117106 93
scan 470318 19
scan 68825 21
scan 504561 97
scan 589671 73
scan 323198 91
scan 290396 75
scan 576784 39
scan 25152 29
scan 463287 60
scan 463287 48
scan 229940 53
scan 163470 67
scan 527126 90
scan 102386 65
scan 269555 54
scan 37424 86
scan 463287 85
scan 402740 27
scan 551160 40
scan 147799 23
scan 199527 11
scan 117106 69
scan 536596 100
scan 268181 57
scan 515085 35
scan 268181 54
scan 521188 5
scan 268181 89
scan 245673 63
insert 600790
scan 583942 66
scan 591971 41
scan 410570 81
scan 247245 3
insert 600791
scan 110268 55
scan 525688 93
scan 310259 58
scan 163470 79
scan 232677 26
scan 195728 93
scan 551170 51
scan 163470 83
scan 386131 54
scan 290157 46
scan 162628 85
scan 271200 77
scan 25304 3
scan 365537 17
scan 525553 36
scan 162628 4
scan 463287 82
scan 140958 64
scan 162628 29
scan 527023 85
scan 408882 71
scan 462228 100
scan 349622 46
scan 259031 45
scan 273310 38
scan 288661 41
scan 530273 86
scan 463287 25
scan 485512 60
scan 162639 12
scan 334908 32
insert 600792
scan 255601 55
scan 87105 71
scan 162271 81
scan 365318 27
scan 450106 97
scan 378979 12
scan 463287 48
scan 339990 99
scan 29825 40
scan 587313 92
scan 112337 14
scan 509153 52
scan 279164 69
scan 503377 37
scan 420206 4
scan 242186 29
scan 486843 7
insert 600793
insert 600794
scan 570758 48
scan 76431 34
scan 267135 20
scan 276900 36
scan 117106 82
scan 576784 73
scan 163470 54
scan 294959 62
scan 334908 31
scan 265019 77
scan 67170 49
scan 126001 49
scan 3368 83
scan 448884 80
scan 586346 72
scan 149749 78
insert 600795
scan 446250 10
scan 463287 43
scan 164504 97
scan 196611 81
scan 591971 93
scan 463287 79
scan 364636 34
scan 402093 73
scan 265896 22
scan 6380 23
scan 319269 44
scan 368995 71
insert 600796
scan 497819 49
scan 394719 94
scan 161747 10
scan 586992 39
scan 152341 51
scan 174581 40
scan 383711 47
scan 219468 26
scan 154429 77
scan 364120 29
scan 163470 53
scan 76431 45
scan 145370 56
scan 463287 43
scan 463287 12
insert 600797
scan 208702 12
scan 195665 78
scan 171420 6
scan 541651 93
scan 268181 29
scan 268181 89
scan 415563 83
scan 161200 66
scan 371386 64
scan 342256 39
scan 576666 5
scan 422076 59
scan 418487 4
scan 243030 1
scan 93336 9
scan 349622 5
scan 54799 95
scan 574164 71
scan 216885 13
scan 358751 34
scan 209292 61
scan 72775 57
scan 464389 16
scan 14501 80
scan 531550 84
scan 352599 93
scan 463287 99
scan 268181 58
scan 499796 6
scan 219255 92
scan 574401 24
scan 591971 27
scan 68825 31
scan 193480 32
scan 463287 40
scan 135324 46
scan 97153 83
scan 332606 28
scan 117106 18
scan 324503 84
scan 141933 87
scan 279895 49
scan 584387 93
scan 162628 57
scan 310259 91
scan 113844 82
scan 576784 99
scan 258451 92
scan 534451 17
scan 237647 79
scan 343557 61
scan 223427 17
scan 1869 3
scan 527863 65
scan 91892 83
scan 75678 15
scan 33872 76
scan 117106 78
insert 600798
scan 42619 99
scan 351416 72
scan 163470 37
scan 570618 22
scan 97960 81
scan 163470 97
scan 55606 26
scan 490298 15
scan 2615 40
scan 279164 96
scan 68825 100
insert 600799
scan 310259 88
scan 323980 47
scan 463287 66
scan 226654 10
scan 314826 7
scan 534255 11
scan 134409 27
scan 556834 6
scan 565810 37
scan 169533 72
scan 310259 93
scan 406051 8
scan 413460 47
insert 600800
scan 265334 66
scan 191044 34
scan 408997 44
scan 463287 34
scan 522080 100
scan 155466 98
scan 370896 5
insert 600801
scan 68521 94
insert 600802
scan 268181 50
scan 163470 60
scan 244182 6
scan 287924 24
scan 134791 36
