read 164904
scan 78397 70
scan 194235 84
scan 167368 5
scan 167368 4
scan 138453 36
scan 52218 82
scan 338719 6
scan 358347 21
scan 529182 40
scan 220346 3
scan 564357 1
scan 483983 79
scan 483817 38
insert 601267
scan 315791 47
scan 60596 23
scan 386677 44
scan 380335 30
scan 314726 2
scan 3912 9
scan 540367 3
scan 452461 77
scan 60596 21
scan 449327 1
scan 52473 93
insert 601268
scan 596541 91
scan 167368 95
scan 14271 34
scan 496665 93
scan 100178 57
scan 490190 78
scan 233280 25
scan 397682 25
scan 208835 33
scan 9381 46
scan 1408 12
scan 317876 52
scan 155976 15
insert 601269
scan 333685 7
scan 208603 77
insert 601270
scan 538942 74
scan 386287 76
scan 21667 22
scan 52473 31
scan 540775 9
scan 517247 76
scan 452461 50
scan 36625 17
scan 475022 46
scan 447762 51
scan 15047 5
scan 571920 18
scan 208603 99
scan 421837 63
scan 39556 46
scan 545017 64
scan 18991 30
scan 362309 87
scan 228471 16
scan 52473 75
scan 595621 4
scan 50036 35
scan 202176 1
scan 264712 25
scan 174294 17
scan 45210 95
scan 346979 30
scan 340434 40
scan 318581 19
scan 120963 65
scan 11036 39
scan 184974 49
scan 25096 94
scan 291431 1
scan 421152 21
scan 48793 40
scan 452461 56
scan 458234 26
scan 120617 57
scan 269362 73
scan 10424 88
scan 24199 42
scan 452461 87
scan 52534 74
scan 381714 61
insert 601271
scan 160254 28
scan 163457 86
scan 233032 34
scan 231094 35
scan 281741 49
scan 452461 12
scan 52473 22
scan 394398 57
scan 21416 5
scan 577410 87
scan 504386 11
scan 519236 28
scan 452461 95
scan 292649 76
scan 214416 24
scan 175736 36
scan 167368 35
scan 452461 96
scan 215010 6
scan 523029 49
scan 588491 62
scan 459353 89
scan 545017 37
scan 52473 74
scan 238021 71
scan 559269 21
scan 296248 15
scan 282338 14
scan 262476 52
scan 8991 23
scan 158136 15
scan 414946 32
scan 167368 36
scan 751 25
scan 296478 39
scan 52473 39
scan 521608 70
scan 295002 92
scan 201136 88
scan 295002 13
scan 519236 99
scan 452461 18
scan 232410 89
scan 383488 12
scan 363118 44
scan 414946 25
scan 41540 52
scan 295002 20
scan 369250 42
scan 452461 61
scan 586999 72
scan 40128 90
insert 601272
scan 590714 86
scan 236372 14
scan 283170 54
scan 471400 3
scan 277301 54
insert 601273
scan 335015 15
scan 452461 26
scan 452461 76
scan 452461 99
scan 452461 51
scan 448657 7
scan 422934 13
scan 452461 41
scan 312715 27
scan 312715 26
scan 312715 27
scan 40706 87
scan 110748 47
insert 601274
scan 20996 64
scan 168248 44
insert 601275
scan 312715 47
scan 93829 33
scan 439824 13
scan 47954 49
scan 39305 10
scan 251503 38
scan 256216 29
scan 333779 63
scan 452461 96
scan 127124 31
insert 601276
scan 418697 6
scan 500216 34
scan 289001 52
insert 601277
scan 167793 10
scan 490470 25
scan 378171 58
scan 166553 96
scan 285692 29
scan 305351 73
scan 546471 20
scan 452461 90
scan 336228 33
scan 565385 33
scan 113564 52
scan 84907 61
scan 424339 74
scan 349740 42
scan 545017 10
scan 540523 50
scan 592274 14
scan 127025 2
scan 100075 58
scan 312715 87
insert 601278
scan 431098 2
scan 504292 99
scan 452461 18
scan 220570 98
scan 16917 76
scan 306062 22
scan 60596 100
scan 257717 15
scan 452461 51
scan 545017 91
scan 196939 26
scan 596859 2
scan 452461 53
scan 545017 31
scan 400751 99
scan 339755 63
scan 474012 28
scan 523997 69
scan 498520 59
scan 163642 6
scan 236676 61
scan 228955 78
scan 52473 90
scan 524520 67
scan 452461 15
scan 49068 24
scan 323262 34
scan 348219 63
scan 545017 7
scan 545246 46
scan 452461 88
scan 473385 86
scan 90521 76
scan 312715 3
scan 288856 80
scan 269362 17
scan 104440 62
scan 46146 38
scan 366881 46
scan 528702 80
scan 410989 11
scan 65156 67
scan 546144 32
scan 452461 48
scan 494221 8
scan 45674 22
scan 304440 100
scan 543923 94
scan 226307 66
scan 453939 71
scan 582957 21
scan 441698 80
scan 504137 39
scan 459353 77
scan 459353 45
scan 4415 59
scan 79968 33
scan 59171 61
scan 208835 27
scan 52473 34
scan 302168 52
scan 11339 89
scan 312715 1
insert 601279
scan 325441 22
scan 231757 9
scan 149251 100
scan 168094 25
scan 267105 30
scan 19337 72
insert 601280
insert 601281
insert 601282
scan 439540 26
scan 44042 59
scan 312715 89
scan 169008 34
scan 312715 85
scan 34847 38
scan 260689 23
scan 293920 91
scan 222438 38
scan 167166 45
scan 452461 29
scan 439824 19
insert 601283
scan 208603 24
scan 373193 22
scan 295822 28
scan 528862 82
scan 452461 21
scan 115340 77
scan 52473 46
scan 318296 43
scan 240981 11
scan 526624 61
scan 539852 57
scan 545017 6
scan 452461 96
scan 246816 24
scan 54293 16
scan 167368 96
scan 52473 15
insert 601284
scan 592988 42
scan 474518 92
scan 312715 87
scan 42281 87
scan 312715 14
scan 497175 7
scan 208603 57
scan 452461 31
scan 86001 65
scan 386677 88
scan 337997 46
scan 221605 53
scan 512445 11
scan 554792 87
scan 452461 58
scan 148003 82
insert 601285
scan 305383 4
scan 519236 31
scan 322870 70
scan 593658 80
scan 208603 59
scan 222511 77
scan 52473 23
scan 58783 49
scan 376665 2
scan 295002 50
scan 545017 21
scan 214706 100
scan 352539 26
scan 358347 9
scan 452461 99
scan 452461 9
scan 447786 71
scan 598581 20
scan 452461 35
scan 52473 26
scan 228539 84
scan 464369 86
scan 427882 10
scan 208603 23
scan 451685 90
scan 201802 89
scan 256744 53
scan 16157 18
scan 475671 60
scan 208603 17
scan 259734 81
scan 312715 84
scan 73462 95
scan 107985 83
scan 81163 34
scan 460391 95
scan 228955 96
scan 490470 92
scan 236794 56
scan 167368 56
scan 545017 99
scan 86851 52
scan 512219 48
scan 13554 77
scan 282338 76
scan 190567 61
scan 598628 63
scan 474518 67
scan 229612 30
scan 452461 87
scan 361346 35
scan 551735 3
scan 400879 9
scan 278025 75
scan 374953 57
scan 452461 47
scan 257865 13
scan 35923 11
scan 486822 35
scan 452461 69
scan 370232 19
scan 479382 84
scan 494159 60
scan 444351 10
insert 601286
scan 451757 55
scan 96413 27
scan 490470 7
insert 601287
scan 208835 29
scan 175967 93
scan 282338 82
scan 20886 50
scan 101600 57
scan 274647 88
scan 424159 56
scan 287776 16
scan 60596 64
scan 297831 22
scan 55496 97
scan 471580 4
scan 285692 16
scan 208603 9
scan 459353 23
scan 421441 58
scan 112371 69
scan 569756 48
scan 452461 66
scan 3912 17
scan 174842 63
scan 484923 53
scan 173252 1
scan 444154 93
scan 452461 16
scan 496464 65
scan 52473 72
scan 597623 47
scan 174684 16
scan 576540 96
scan 373193 20
scan 48106 22
scan 355410 65
scan 208603 1
scan 5398 67
scan 441465 100
scan 128931 90
scan 150348 99
insert 601288
scan 52473 36
scan 493949 96
scan 153419 26
scan 587617 81
scan 490470 85
scan 295002 6
scan 548385 73
scan 84808 35
scan 70672 96
scan 64976 73
scan 345506 89
scan 452461 50
scan 166341 69
scan 50278 24
scan 366881 21
scan 452461 55
insert 601289
scan 340431 52
scan 78058 88
scan 500216 62
scan 174122 59
scan 312715 10
scan 305218 98
scan 312715 46
scan 425002 25
scan 411291 2
scan 578795 72
scan 330811 38
scan 271010 85
scan 414946 41
scan 495892 20
scan 452461 10
scan 452461 17
insert 601290
scan 547368 99
scan 312715 41
insert 601291
scan 90474 42
scan 254529 64
scan 282338 74
scan 598674 30
scan 424169 98
scan 386287 85
scan 556427 20
scan 350188 87
insert 601292
scan 452461 18
insert 601293
scan 135792 53
scan 459353 59
scan 24571 3
scan 444139 66
scan 452461 80
scan 468752 86
scan 135941 88
scan 208835 66
scan 485236 77
scan 139126 1
scan 93000 26
scan 420625 60
scan 556600 77
scan 170439 18
scan 223551 90
scan 557664 91
scan 236580 74
scan 466539 46
scan 168136 37
scan 564357 81
scan 452461 10
scan 205854 32
scan 327217 23
scan 88331 90
scan 133374 98
scan 312487 55
scan 18477 39
scan 19333 73
scan 414946 21
scan 68368 57
scan 545017 35
scan 399513 33
scan 355346 94
scan 349779 82
scan 208603 40
scan 174294 17
scan 593658 50
scan 570588 86
scan 18714 49
scan 106901 82
scan 84854 100
scan 498370 27
scan 31832 82
insert 601294
scan 177600 22
scan 274647 86
scan 146499 47
scan 479382 92
scan 307727 12
scan 527728 96
scan 194647 46
scan 172466 64
scan 179212 31
scan 578515 33
scan 248185 61
scan 400879 47
scan 55175 84
scan 459353 9
scan 94956 67
scan 578515 10
scan 488118 37
scan 452461 23
scan 497253 23
scan 422043 67
scan 105176 54
scan 426144 32
scan 373890 29
scan 102392 58
scan 444550 60
scan 448304 36
scan 452461 38
scan 497198 29
scan 595621 45
scan 452461 56
scan 52473 10
scan 459353 66
scan 452461 95
scan 175426 74
scan 452461 24
scan 87280 60
scan 18991 3
scan 135591 4
scan 358118 15
scan 228955 93
insert 601295
scan 87020 66
scan 414946 65
scan 447762 40
insert 601296
scan 227256 42
scan 52473 14
scan 150348 27
scan 54589 60
scan 191356 28
scan 452742 25
scan 208835 51
scan 490470 60
scan 169213 1
scan 131781 65
scan 167368 32
scan 239119 22
insert 601297
scan 452461 5
scan 190941 96
scan 488870 38
scan 423690 75
scan 424970 56
scan 282338 41
scan 50278 91
insert 601298
scan 536594 92
scan 11062 58
scan 584359 72
scan 461904 25
scan 89915 71
scan 184974 50
scan 323757 95
insert 601299
scan 305734 84
scan 11468 27
scan 450179 67
scan 508902 67
scan 73857 3
insert 601300
scan 452461 82
scan 52473 49
scan 264704 16
scan 128931 66
scan 484160 1
scan 174294 67
scan 447762 14
scan 546780 22
scan 132996 10
scan 215432 2
scan 223645 4
scan 248167 37
scan 208603 19
scan 335904 92
scan 324446 48
insert 601301
insert 601302
scan 203057 97
scan 573984 7
scan 542290 10
scan 312715 26
scan 52473 21
scan 555799 50
scan 322110 8
scan 242767 78
scan 386180 58
scan 545017 83
scan 166884 6
scan 379834 24
scan 71151 99
scan 279603 6
scan 499529 18
scan 493108 54
scan 326869 76
scan 337696 10
scan 295002 43
scan 372555 16
scan 465164 97
scan 201712 84
scan 124044 47
scan 452461 89
scan 145428 11
scan 252507 91
scan 514194 30
scan 212164 38
insert 601303
scan 237054 26
scan 546570 60
scan 184974 6
scan 545017 16
scan 122391 15
scan 261373 85
scan 121054 41
scan 447762 76
scan 510931 30
scan 81676 18
scan 541200 4
insert 601304
scan 348575 9
scan 25428 32
scan 23031 92
scan 10999 71
scan 250961 57
scan 556015 52
scan 36625 66
scan 414946 88
scan 208603 76
scan 459353 21
scan 167368 60
scan 208603 70
scan 8406 42
scan 265176 26
scan 452461 45
scan 268871 47
scan 93579 46
scan 452461 26
scan 167368 78
scan 167368 66
scan 141819 52
scan 545017 90
scan 595621 1
scan 514332 57
insert 601305
scan 30913 83
scan 195204 96
scan 312715 29
scan 414804 77
scan 404921 8
scan 594867 35
scan 452461 10
scan 121833 87
scan 379088 30
scan 319860 51
scan 450179 78
scan 184974 91
scan 285692 30
scan 563378 45
scan 434058 34
insert 601306
scan 241804 85
scan 497253 68
scan 452461 26
scan 452461 27
scan 376607 84
scan 444351 80
scan 449941 88
scan 452461 100
insert 601307
scan 585047 4
scan 139242 4
scan 1060 88
scan 14335 91
scan 322798 73
scan 470528 38
scan 136362 87
scan 87020 14
scan 508902 41
scan 411291 11
scan 108644 53
scan 538787 80
scan 366733 38
scan 237109 13
scan 208603 100
scan 184974 16
scan 444169 48
scan 544137 56
scan 192264 78
scan 475769 48
scan 365911 38
scan 410471 13
scan 595621 28
scan 52473 80
scan 311270 4
scan 37393 64
scan 364350 20
scan 52473 92
scan 3146 88
scan 282900 20
scan 400128 25
scan 8991 67
scan 312715 3
scan 213624 50
scan 512964 85
scan 430832 46
scan 482657 35
scan 295002 29
scan 471580 10
scan 250000 3
scan 113564 4
scan 90107 84
scan 439824 30
scan 447762 3
scan 452461 1
scan 163100 2
scan 239895 18
scan 236010 63
scan 267284 46
scan 184974 66
scan 40260 45
scan 383488 72
scan 312715 67
scan 386293 85
scan 167368 61
scan 56717 83
scan 50027 15
scan 121492 75
scan 98295 77
scan 374163 15
scan 312715 10
insert 601308
scan 536439 52
scan 312715 34
scan 333283 93
scan 452461 59
scan 108199 22
scan 407865 90
scan 547125 9
insert 601309
scan 311277 59
scan 588859 72
scan 495233 92
scan 149420 70
scan 182669 26
scan 513503 45
scan 184974 7
scan 279603 48
scan 122949 73
scan 529825 76
scan 30957 40
scan 308750 71
scan 481180 9
scan 52473 1
scan 26461 62
scan 503305 44
scan 450179 52
scan 145950 9
scan 208603 4
scan 57432 35
scan 312715 25
scan 417818 95
scan 365908 67
scan 151794 84
scan 96592 90
scan 312715 44
scan 221451 39
scan 384966 5
scan 219547 84
scan 519236 52
scan 586369 25
scan 168044 37
scan 536068 36
scan 309694 73
scan 578268 46
scan 299783 82
scan 519236 18
scan 546737 11
scan 375999 39
scan 535993 100
scan 326136 9
scan 357975 4
insert 601310
scan 221580 41
scan 168272 40
scan 501830 63
scan 479382 26
scan 199843 27
scan 545246 33
scan 312715 74
scan 269362 50
scan 305557 16
scan 554155 12
scan 55900 42
scan 417111 14
scan 493874 61
scan 383390 30
scan 312715 22
scan 444497 48
scan 306648 72
scan 452461 8
scan 361506 73
scan 558253 43
scan 479382 89
scan 343551 30
scan 312715 37
scan 449327 10
scan 250862 4
scan 295195 65
scan 430813 63
scan 167368 55
scan 174122 15
scan 570959 80
scan 424365 29
scan 167368 24
scan 455453 27
scan 487356 19
scan 483882 66
scan 343722 61
scan 481954 52
insert 601311
scan 36625 36
scan 452461 32
scan 488870 91
scan 240487 71
scan 233414 16
insert 601312
scan 312715 95
scan 449327 63
scan 461460 97
scan 103602 69
scan 414946 97
scan 285692 36
scan 439824 61
scan 512445 65
scan 554759 2
scan 500424 97
scan 44128 37
scan 167368 89
scan 46966 27
scan 497423 9
scan 133374 75
scan 181523 39
scan 452461 57
scan 490470 72
scan 569843 83
scan 452461 52
scan 167368 27
scan 151679 79
scan 215863 42
scan 439824 87
scan 251190 26
scan 312715 10
scan 274647 57
scan 180960 45
scan 452461 61
scan 117294 83
scan 596624 3
scan 452461 96
scan 218399 45
scan 219859 93
insert 601313
scan 320321 99
scan 245022 74
scan 269362 5
scan 119428 89
scan 212103 44
scan 490470 83
scan 545017 87
scan 251065 41
scan 358218 39
insert 601314
scan 234534 52
scan 312715 26
scan 164606 39
scan 300724 24
scan 582978 81
scan 452461 71
scan 545017 25
scan 452461 10
scan 316227 48
scan 270250 20
scan 289491 39
scan 345437 97
scan 322814 21
scan 591981 56
scan 569595 51
scan 12505 46
scan 206393 37
scan 292402 36
scan 139636 89
scan 52473 1
scan 136076 72
scan 448265 90
scan 67615 1
insert 601315
scan 439824 53
scan 433487 2
scan 139242 3
scan 206177 22
scan 269362 77
scan 79408 31
scan 388599 40
scan 172826 83
scan 312715 82
scan 269362 44
scan 83025 91
scan 151155 37
scan 452461 8
scan 545017 86
scan 245756 88
scan 469499 99
scan 511881 6
scan 134687 96
scan 38868 10
insert 601316
scan 302189 27
scan 461460 11
scan 390815 33
scan 312715 21
scan 96413 51
scan 193963 32
scan 84808 24
scan 439824 3
scan 511961 46
scan 399513 25
scan 234953 77
scan 521043 22
scan 490470 51
scan 207726 15
scan 159745 10
scan 234953 3
scan 566548 15
insert 601317
scan 260244 75
scan 482337 34
scan 452461 20
scan 167368 74
scan 512956 82
scan 312715 28
scan 507100 64
scan 192601 34
scan 242303 86
scan 8991 85
scan 591287 20
scan 419400 36
scan 172466 34
scan 67425 19
scan 561929 95
scan 452461 1
scan 464369 84
scan 500424 91
scan 266647 60
scan 155156 9
scan 312715 64
insert 601318
scan 452461 100
scan 459353 99
scan 312715 19
insert 601319
scan 212103 23
scan 234922 63
scan 554666 51
scan 2954 29
scan 332248 39
scan 450179 37
scan 545017 46
scan 451336 49
scan 116641 45
scan 437708 50
scan 519236 10
insert 601320
scan 113532 87
scan 246884 92
scan 52473 78
scan 539468 52
scan 1404 60
scan 312715 98
scan 445998 35
scan 545017 68
scan 195755 22
scan 439263 33
scan 340810 21
scan 198091 47
scan 370640 44
scan 467075 75
scan 564357 71
scan 109554 67
scan 193548 1
scan 554821 9
scan 166494 33
scan 147228 98
scan 25682 96
scan 3912 70
scan 481247 49
scan 86750 26
scan 468102 57
scan 221225 61
scan 452461 97
scan 562355 25
scan 479382 87
scan 238684 21
scan 595813 16
scan 278156 82
scan 568393 86
scan 420240 13
scan 312715 34
scan 204617 84
scan 208603 84
scan 519236 22
scan 545017 88
scan 167368 27
scan 570857 77
scan 444714 82
scan 312715 86
scan 500424 37
scan 146304 43
insert 601321
scan 452461 2
scan 256216 34
scan 312487 93
scan 52473 3
scan 519535 36
scan 59023 21
scan 545017 82
scan 2139 61
scan 279603 42
scan 217755 78
scan 555533 52
scan 545017 58
scan 493833 30
scan 456028 16
scan 63758 71
scan 410682 13
scan 312715 40
scan 237109 9
scan 115900 47
scan 96884 52
scan 196888 2
scan 8848 74
scan 296277 36
scan 319394 47
scan 208603 22
scan 184974 99
scan 564357 96
scan 561769 32
scan 412225 58
scan 121054 22
scan 136959 100
scan 13161 95
scan 363539 77
scan 223521 58
scan 490470 62
scan 452461 68
scan 270825 66
scan 194235 89
scan 312715 100
scan 319394 23
scan 414946 7
scan 269362 89
scan 488870 27
scan 550646 41
scan 143823 98
scan 545017 23
scan 218160 74
scan 288794 12
scan 452461 7
insert 601322
scan 124432 66
scan 42168 91
scan 580265 45
scan 545017 5
scan 485526 41
scan 452461 23
scan 570462 37
scan 396276 49
insert 601323
scan 528862 5
scan 503522 100
insert 601324
scan 422361 2
insert 601325
insert 601326
scan 579741 36
scan 426012 58
scan 452461 75
scan 208603 41
scan 354388 23
insert 601327
scan 659 57
scan 218744 10
scan 346146 33
scan 490470 49
scan 109023 9
scan 464900 84
scan 269685 17
scan 121518 83
scan 503522 44
scan 382129 58
scan 188285 35
scan 443225 24
scan 373193 38
scan 38699 93
scan 467771 98
scan 30349 25
scan 573934 44
scan 28665 72
scan 110696 61
insert 601328
scan 184974 1
scan 279603 88
scan 503522 23
scan 312715 16
scan 452461 19
scan 548617 60
scan 510195 83
scan 319394 84
scan 56061 24
scan 42463 37
scan 253111 100
scan 56400 15
scan 299824 31
scan 490470 79
scan 512047 91
scan 440846 90
scan 414946 44
scan 452461 70
insert 601329
scan 269362 88
scan 159483 20
scan 414946 58
scan 208603 57
scan 278563 67
scan 332900 65
scan 548651 65
scan 346949 71
scan 502572 99
scan 545017 84
scan 8966 88
scan 128931 90
scan 23447 93
scan 181294 69
scan 483911 92
scan 545017 43
scan 413464 4
scan 478462 42
scan 478364 61
scan 445676 58
scan 295002 40
scan 139242 50
scan 15930 23
scan 430423 67
scan 378047 84
scan 447762 65
scan 57601 43
scan 356622 57
scan 17525 67
scan 564280 9
scan 476019 68
scan 78631 98
scan 404361 26
scan 255488 28
scan 193443 97
insert 601330
scan 84864 28
scan 151679 53
scan 312825 63
scan 557664 37
scan 278999 41
scan 220346 92
scan 203375 12
insert 601331
scan 172528 99
scan 84854 28
scan 61113 11
scan 52473 78
scan 40113 54
scan 363680 24
scan 208603 69
scan 205854 84
scan 477742 76
insert 601332
scan 143679 46
insert 601333
scan 230024 47
scan 184974 53
scan 52473 97
scan 465406 68
scan 452461 48
scan 400879 91
scan 452461 99
scan 442273 46
scan 312715 77
scan 3912 24
scan 312715 94
scan 439824 78
scan 277124 26
insert 601334
scan 383464 72
scan 60271 37
scan 261639 55
scan 595741 48
scan 551735 37
scan 395052 74
scan 146667 58
scan 391871 22
scan 323105 88
scan 167368 72
scan 480071 71
scan 461460 78
scan 206399 100
scan 57203 20
scan 585047 47
scan 234924 91
scan 593658 12
scan 184974 4
scan 452461 99
scan 310497 37
scan 296194 45
scan 452461 27
scan 20949 16
scan 8533 89
scan 598518 21
scan 201136 65
scan 483983 41
scan 312715 47
scan 545017 51
scan 230236 13
scan 100271 4
scan 227705 14
scan 33468 95
scan 539479 55
scan 506332 53
scan 312715 94
scan 19337 39
scan 57432 16
scan 355029 99
scan 13288 44
scan 52672 96
scan 2334 82
scan 18991 42
scan 493214 16
scan 194819 74
scan 305135 40
scan 36139 2
scan 452461 30
scan 545017 93
scan 52473 37
scan 447957 63
scan 536042 60
scan 110386 17
insert 601335
scan 385761 27
scan 557664 96
scan 452461 93
scan 554666 76
scan 353395 66
scan 415569 43
scan 151679 37
scan 251009 32
scan 282338 98
scan 31917 57
scan 283571 20
insert 601336
scan 449327 87
scan 497010 10
scan 591210 51
scan 546762 45
scan 452461 4
scan 167368 80
scan 564325 24
scan 238989 13
scan 556938 33
scan 194235 18
scan 269362 23
scan 312715 86
scan 452461 23
scan 36625 82
scan 417050 23
scan 313502 34
scan 317766 21
scan 452461 71
scan 101787 91
scan 242303 74
insert 601337
scan 331373 55
scan 364219 19
scan 126365 73
scan 452461 93
scan 274963 25
insert 601338
scan 488870 89
scan 78715 64
scan 452461 38
scan 234656 60
insert 601339
scan 497253 48
scan 325518 67
scan 52473 47
scan 363662 32
scan 157711 12
scan 497253 38
scan 167368 34
scan 490470 66
scan 301718 54
scan 299693 87
scan 343330 3
insert 601340
scan 420999 51
scan 285692 22
scan 452461 93
scan 236935 97
scan 139381 36
scan 216828 74
scan 135591 64
scan 559716 94
scan 282637 83
insert 601341
scan 81375 24
scan 379771 99
scan 479382 19
scan 273830 83
scan 42393 66
scan 152817 69
scan 103715 82
scan 172466 61
scan 274618 50
scan 564731 85
scan 92075 88
scan 503522 55
insert 601342
scan 154561 98
scan 452461 86
scan 74994 59
scan 452461 57
insert 601343
scan 452461 91
scan 190941 88
scan 470321 61
scan 452461 61
scan 25435 59
scan 175736 60
scan 578615 30
scan 286615 28
scan 286794 98
scan 363622 33
insert 601344
scan 52473 86
scan 41257 22
insert 601345
scan 312715 45
scan 579330 77
scan 510860 28
scan 286794 44
insert 601346
scan 338189 82
scan 133924 13
scan 439824 21
scan 511638 42
scan 578515 83
scan 519236 37
scan 151679 43
scan 579537 65
scan 519236 54
scan 52473 71
scan 386901 79
scan 39856 52
scan 360707 33
scan 184974 32
scan 435850 68
scan 326136 91
scan 208603 64
scan 21999 6
scan 29831 17
scan 22632 7
scan 193740 56
scan 453242 94
scan 585047 11
scan 72981 56
scan 348462 4
scan 439824 2
scan 561929 98
scan 337954 21
scan 567132 98
scan 80150 66
scan 52473 35
scan 452461 50
scan 26321 99
scan 377992 66
scan 2635 75
scan 353377 43
scan 3912 1
scan 341184 23
scan 281705 44
scan 576999 31
scan 519038 50
scan 52473 98
scan 452461 16
scan 243522 67
scan 113564 33
scan 452461 27
scan 452461 56
scan 490470 75
scan 97491 75
scan 545017 22
scan 213260 64
scan 309564 95
scan 452461 58
scan 312715 99
scan 256874 26
scan 113784 72
scan 175869 18
scan 35923 78
scan 183909 74
scan 186151 95
scan 235509 59
scan 463940 96
scan 452461 78
scan 29613 4
scan 291431 67
scan 208319 84
scan 52473 68
scan 325474 60
scan 320558 25
scan 282338 24
scan 64677 56
scan 593658 42
scan 36385 49
scan 248635 82
scan 452461 9
scan 155076 51
scan 147634 82
scan 380267 8
scan 57225 36
scan 157056 48
scan 452461 84
scan 340182 83
scan 133608 26
scan 312715 72
scan 526850 77
scan 278306 34
scan 452461 78
scan 184974 87
scan 125506 22
scan 455453 57
scan 102994 27
scan 200605 24
scan 81748 1
scan 219139 75
scan 180475 4
scan 305393 34
scan 509301 65
scan 490470 90
scan 358687 67
scan 334274 60
scan 288751 77
scan 564357 6
scan 59109 58
scan 340091 77
scan 119926 94
scan 269362 11
scan 588859 40
insert 601347
scan 545017 35
scan 451757 51
scan 184974 7
scan 582288 8
scan 154882 25
scan 130158 67
scan 555799 85
scan 418452 43
scan 347237 32
scan 314391 84
scan 194235 81
scan 312715 69
scan 452461 34
scan 52473 16
scan 400879 60
scan 394933 11
scan 167368 29
insert 601348
insert 601349
scan 452461 61
scan 422496 80
scan 52473 40
scan 200560 30
scan 312715 66
scan 410443 57
scan 295064 16
scan 447762 95
scan 459353 43
scan 280279 75
scan 452461 57
scan 453545 37
scan 21740 37
scan 496665 23
scan 198488 12
insert 601350
scan 508902 70
scan 312715 89
scan 536765 89
scan 208603 14
scan 508902 46
scan 452461 90
scan 459353 81
scan 203162 71
scan 254110 14
scan 208603 61
scan 519236 71
scan 253712 88
scan 407865 18
scan 454845 23
scan 410219 16
scan 418188 40
scan 40441 2
scan 333180 40
scan 102994 77
scan 337136 45
scan 52473 6
scan 8991 82
scan 88133 50
scan 484161 82
scan 283912 61
scan 337160 66
scan 23371 37
scan 452461 45
scan 578515 20
scan 220001 100
scan 452655 50
scan 535743 30
scan 419472 20
scan 567297 29
scan 1294 42
insert 601351
scan 52473 20
scan 519236 22
scan 556589 11
scan 278051 36
insert 601352
scan 219286 16
scan 426749 20
scan 186886 7
scan 326136 24
scan 545017 16
scan 109317 99
scan 264391 23
scan 167368 87
scan 452461 89
scan 510195 41
scan 295002 51
scan 470528 33
scan 528127 82
scan 100131 61
scan 357058 45
scan 123097 18
scan 30458 30
scan 113755 94
scan 81312 96
scan 460848 77
scan 275557 100
scan 336447 84
scan 158662 3
scan 298654 75
scan 312715 18
scan 320531 45
scan 400879 1
scan 376864 25
scan 391624 18
scan 578237 24
scan 422761 38
scan 280358 13
scan 184974 50
scan 115935 56
scan 529940 79
scan 452461 39
scan 41540 74
scan 545017 10
scan 112269 59
scan 512273 36
insert 601353
scan 103666 78
scan 414946 98
scan 452461 46
scan 444603 55
scan 503522 78
scan 200614 35
scan 52473 74
scan 459353 51
scan 316512 19
scan 326615 30
scan 386677 92
scan 563378 36
scan 312715 12
scan 174785 14
scan 455390 37
scan 548385 30
scan 269362 59
scan 458797 90
scan 163519 58
scan 23320 69
scan 134716 18
scan 222858 41
scan 585069 49
scan 263343 6
scan 490470 40
scan 168044 44
scan 52473 17
scan 200420 51
scan 506571 21
scan 264947 6
scan 214529 59
scan 295002 28
scan 452461 7
scan 241704 6
scan 52473 92
scan 373739 99
scan 239029 79
scan 52473 75
scan 277846 97
scan 253550 65
scan 139242 8
scan 51964 31
scan 274962 33
scan 452461 10
scan 318057 66
scan 540252 14
scan 182301 96
scan 555799 76
scan 85146 42
scan 459353 82
scan 161807 72
scan 357883 71
scan 523029 98
scan 436800 70
scan 52473 100
scan 167368 92
scan 312715 26
scan 452461 65
scan 585047 94
scan 253934 85
scan 195645 16
scan 564357 38
scan 568371 36
scan 396605 90
scan 573644 88
scan 238803 43
scan 312715 72
scan 491667 66
scan 581756 98
scan 498575 73
insert 601354
scan 411280 5
scan 30675 64
scan 419297 78
scan 174294 63
scan 383488 50
scan 452461 94
scan 184974 13
scan 185157 20
scan 397398 88
scan 518546 79
scan 274497 62
scan 452461 3
scan 167368 66
scan 232410 72
scan 295002 5
scan 151679 94
scan 282604 17
insert 601355
insert 601356
scan 125339 7
scan 172229 82
scan 452461 29
scan 295655 80
scan 455056 31
scan 269362 81
scan 6947 59
scan 422934 61
insert 601357
scan 312715 69
scan 174785 35
scan 253111 89
scan 545017 26
scan 184974 98
scan 52473 6
scan 236676 14
scan 452461 72
scan 49059 35
scan 18492 89
scan 105598 78
scan 444592 8
scan 234018 96
scan 391665 11
insert 601358
scan 545017 100
insert 601359
scan 364388 79
insert 601360
scan 497253 24
scan 130921 91
scan 504223 76
scan 414946 70
scan 506938 52
scan 452461 86
scan 14271 42
scan 234967 72
scan 570543 87
insert 601361
scan 561929 29
scan 167368 65
scan 553681 75
scan 236676 92
scan 540880 92
scan 167368 23
scan 145974 4
scan 571888 94
scan 99195 9
scan 344806 11
scan 279603 96
scan 475369 100
scan 521608 28
scan 179786 94
scan 180284 72
scan 208603 23
insert 601362
scan 158790 29
scan 260357 60
scan 198860 67
insert 601363
scan 375232 92
scan 269014 7
scan 520799 10
scan 52473 93
