read 543164
scan 537736 97
scan 60380 28
scan 306593 53
scan 145516 46
scan 521740 26
scan 561596 97
scan 327445 44
scan 385640 9
scan 76652 48
scan 537736 16
scan 312118 23
scan 95868 36
scan 350485 87
scan 358197 47
scan 408180 73
scan 128936 30
scan 419378 29
scan 432690 40
scan 386790 2
scan 83074 82
scan 386790 29
scan 97177 28
scan 386790 71
scan 459110 16
scan 548432 9
scan 561463 65
scan 494156 9
scan 332484 92
scan 172572 91
scan 275531 91
scan 358197 91
scan 127855 76
scan 537736 95
scan 386790 62
scan 432632 40
scan 467522 50
scan 482459 58
scan 386790 10
scan 536330 18
scan 408017 21
scan 334701 20
scan 572402 37
scan 127855 81
scan 452480 96
scan 298258 21
scan 151773 91
scan 200130 75
scan 542279 49
scan 419041 47
scan 204945 87
scan 17751 29
scan 28058 16
scan 206411 72
scan 537736 45
scan 538944 81
scan 38698 90
scan 398652 16
scan 502833 22
scan 342843 21
scan 224066 85
scan 537736 53
scan 567647 9
scan 537736 5
scan 497388 75
scan 152040 38
scan 242080 52
scan 571554 6
scan 486066 89
scan 509412 3
scan 220878 15
scan 255162 98
scan 487494 9
scan 305242 77
insert 601181
scan 577271 92
scan 252967 4
scan 255162 18
scan 92810 74
scan 365783 87
scan 478711 41
scan 357061 7
scan 259816 70
scan 577271 35
scan 531886 16
scan 197027 79
scan 255162 4
scan 255162 100
scan 371581 24
scan 419230 5
scan 138077 53
scan 31952 6
scan 251900 59
scan 467528 35
scan 520238 93
scan 106471 6
insert 601182
scan 386790 82
scan 527905 17
scan 127787 51
scan 280080 7
scan 577271 91
scan 6143 9
scan 304521 66
scan 255162 53
scan 226700 38
scan 212268 35
scan 19918 88
scan 43446 76
scan 500560 96
scan 220468 95
scan 566269 55
scan 548432 77
scan 201375 94
scan 255162 15
scan 123638 70
scan 513787 86
scan 588878 61
scan 131124 78
scan 440614 32
scan 207440 70
scan 220468 79
scan 47813 11
scan 172572 5
scan 57081 27
scan 471668 13
scan 537736 12
scan 210177 23
scan 130424 24
scan 255162 15
scan 217678 18
scan 392282 75
scan 436990 1
scan 536330 3
scan 29978 74
scan 124244 74
scan 537736 25
scan 506383 63
scan 419850 36
scan 323849 27
scan 369141 70
scan 577271 79
scan 244823 60
scan 431762 30
scan 341451 55
scan 459110 59
scan 98110 1
scan 537736 70
scan 44557 20
scan 538780 18
scan 399500 59
scan 200649 26
scan 55579 25
scan 537736 53
scan 201375 15
scan 371443 7
scan 305240 23
scan 172572 57
scan 470375 84
scan 581533 70
insert 601183
insert 601184
scan 497265 92
scan 62826 91
scan 130424 43
scan 249832 72
scan 492830 99
scan 536330 58
scan 502833 9
scan 330503 5
scan 334264 88
scan 559018 44
scan 325013 90
scan 448023 78
scan 434052 22
scan 370070 85
scan 255162 67
insert 601185
scan 510766 57
scan 567013 57
scan 346285 96
scan 362878 81
insert 601186
scan 308809 96
scan 69580 49
scan 99815 52
scan 386790 15
scan 537736 36
scan 115359 3
scan 172572 56
scan 392482 42
scan 434928 71
scan 578552 12
scan 67272 39
scan 262073 92
scan 130424 96
scan 212543 11
scan 533047 28
scan 386790 63
scan 81454 34
scan 175976 97
scan 352999 2
scan 224966 44
scan 455093 5
scan 206454 22
scan 386790 73
scan 386790 98
scan 236163 16
scan 537736 100
scan 397668 93
scan 289589 87
insert 601187
scan 220468 94
scan 129909 44
scan 438132 99
insert 601188
scan 371443 38
scan 235185 56
scan 537736 55
scan 558646 100
scan 537736 90
scan 425304 98
scan 491128 30
scan 529218 63
scan 260100 30
scan 537736 42
scan 505595 56
scan 437243 78
scan 136799 97
scan 231434 57
scan 5938 22
scan 388368 72
scan 371950 51
scan 475436 3
scan 225686 23
scan 102266 95
scan 475141 88
scan 537736 100
scan 241239 75
insert 601189
scan 156051 15
scan 159399 13
scan 222527 41
scan 127787 46
scan 334701 75
scan 212268 71
scan 78448 62
scan 514557 49
insert 601190
scan 27736 95
scan 515238 15
scan 537736 24
scan 219546 59
scan 33052 82
scan 510766 5
scan 121771 20
scan 537736 88
scan 502833 87
scan 559018 86
scan 115446 21
scan 276800 44
scan 374383 69
scan 103958 100
scan 481533 83
scan 212146 20
scan 590338 10
scan 92138 77
scan 65608 58
scan 386790 46
scan 171590 98
scan 557612 40
scan 245392 24
scan 451898 44
scan 386790 13
scan 309319 24
scan 188080 38
insert 601191
scan 132247 81
scan 577271 37
scan 537736 66
scan 188122 95
scan 577271 30
scan 220468 43
scan 490532 11
scan 316151 39
scan 172572 55
scan 499285 78
scan 172572 14
scan 186017 78
scan 342843 33
scan 189344 13
scan 297028 62
scan 273671 23
scan 537736 49
insert 601192
scan 85852 78
scan 124794 94
scan 123425 95
scan 537736 82
scan 115231 89
scan 308367 92
scan 464243 32
scan 273154 36
scan 382179 82
scan 420283 12
scan 40315 85
scan 587356 22
scan 169115 52
scan 475436 81
scan 231538 74
scan 537736 73
scan 495213 56
scan 566686 62
scan 164063 100
scan 107031 5
scan 484191 88
scan 117442 59
scan 217849 7
scan 510766 40
scan 242023 61
scan 35998 8
scan 153347 6
scan 184658 47
scan 537736 64
scan 175952 98
scan 92810 79
scan 468880 80
scan 386790 52
scan 44515 78
scan 322993 54
scan 27364 35
scan 141891 66
scan 512947 64
insert 601193
insert 601194
scan 371443 93
scan 536330 85
scan 18321 11
scan 236580 28
scan 328519 50
scan 518272 59
scan 442739 85
scan 84598 81
scan 332983 51
scan 595834 48
scan 123638 19
scan 550838 53
scan 58487 73
scan 434052 31
scan 155918 50
scan 183753 4
scan 455894 84
scan 254925 27
scan 215888 27
scan 15661 39
scan 317545 26
scan 537736 25
scan 167691 6
scan 255162 23
scan 211755 51
scan 307498 94
insert 601195
scan 572412 100
scan 220468 63
scan 348960 18
scan 222764 53
scan 594593 79
insert 601196
scan 536330 92
scan 220468 66
scan 212268 7
scan 334701 78
scan 173020 16
scan 451003 81
scan 580577 2
scan 243656 65
scan 478756 68
scan 537736 73
scan 186008 12
scan 462955 24
scan 259744 59
scan 515444 19
scan 537736 73
scan 428239 44
scan 509412 71
scan 103958 15
scan 537736 19
scan 577271 86
scan 386790 2
scan 212268 14
scan 216779 95
scan 70877 33
scan 19328 79
scan 563222 67
scan 282195 51
scan 501740 62
scan 434052 76
scan 537736 28
scan 144536 19
scan 384365 7
scan 362069 59
scan 31008 75
scan 537736 79
scan 252967 93
scan 8704 94
scan 99745 58
scan 530602 53
scan 172572 29
scan 351009 96
insert 601197
scan 577271 13
scan 589141 87
scan 428169 19
scan 532372 56
scan 389127 51
scan 564534 85
scan 70004 34
scan 537736 28
scan 172572 60
scan 413110 96
scan 387237 70
scan 536330 32
scan 546488 16
scan 434870 39
insert 601198
scan 72652 36
scan 386790 22
scan 376241 41
scan 81877 36
scan 38536 13
insert 601199
scan 304075 87
scan 137879 3
scan 453848 44
scan 220468 8
scan 78624 40
scan 356345 16
scan 134176 86
scan 40767 77
scan 537736 55
scan 13251 19
scan 537736 58
scan 548432 41
scan 224480 66
scan 51134 54
scan 525900 22
scan 577622 74
scan 95825 50
insert 601200
scan 27736 44
scan 3767 8
scan 97431 39
scan 536613 57
scan 157292 74
scan 464173 29
scan 176059 26
scan 76024 73
scan 235541 46
insert 601201
scan 147990 81
scan 273511 21
scan 384442 1
scan 581363 55
scan 269295 63
scan 137231 87
scan 159918 54
scan 439111 50
scan 537736 73
scan 220468 19
scan 537736 92
scan 287555 93
insert 601202
scan 467006 94
scan 296566 22
scan 269945 42
scan 228203 89
scan 138699 18
scan 224991 62
scan 282794 87
scan 175999 53
scan 373769 59
scan 428169 95
scan 305744 14
scan 542579 4
insert 601203
scan 45118 71
scan 577271 31
scan 220468 30
scan 463527 38
scan 80568 23
scan 52044 8
scan 499666 3
scan 386790 10
scan 463048 33
scan 378821 48
scan 114191 64
scan 465091 23
scan 341072 82
scan 97941 73
scan 375235 83
scan 358208 33
scan 98072 92
scan 376241 31
scan 212268 97
scan 200835 22
scan 46640 82
scan 522862 23
scan 115534 71
scan 417861 33
scan 233671 25
scan 220468 58
scan 371443 10
scan 136799 39
scan 463048 54
scan 499605 85
scan 540925 76
scan 152040 7
scan 323849 27
scan 550181 77
scan 537736 90
scan 549898 19
scan 468381 74
scan 197277 90
scan 54728 94
scan 482789 26
scan 97177 88
scan 577271 34
scan 203757 75
scan 190343 56
scan 577097 88
scan 371994 32
scan 577271 24
scan 264078 89
scan 80947 51
scan 279501 42
scan 386790 3
scan 240412 24
scan 258488 80
scan 301842 49
scan 371443 6
scan 423044 2
scan 4061 86
scan 434052 34
scan 220468 64
scan 135103 34
scan 19724 25
scan 537736 23
scan 537736 12
scan 137728 86
scan 369620 96
scan 5974 74
scan 386790 68
scan 217861 78
scan 212268 17
scan 298278 80
scan 434052 33
scan 525938 12
scan 531720 48
scan 577622 23
scan 266388 89
scan 435523 99
scan 255162 98
insert 601204
scan 432871 9
scan 483477 93
scan 484163 96
scan 486066 54
scan 199415 77
scan 183679 82
scan 593101 25
scan 207042 2
scan 435213 68
scan 256868 37
scan 287148 14
scan 458592 7
scan 386900 13
scan 537736 84
scan 181295 13
scan 267783 45
scan 103958 33
scan 597497 84
scan 482789 45
scan 169659 66
scan 427075 57
scan 170485 37
scan 537736 28
scan 439960 100
scan 321566 19
scan 419230 62
scan 303953 80
scan 390988 83
scan 582486 55
scan 278274 31
scan 407832 11
scan 419378 66
scan 432690 37
scan 580304 5
scan 420874 96
scan 237424 7
scan 258604 56
scan 537736 13
scan 428059 79
scan 149118 8
scan 257075 33
scan 165464 62
scan 516436 3
scan 385938 99
scan 269243 25
scan 152040 71
scan 149452 37
scan 215803 66
scan 303184 89
insert 601205
scan 49971 78
scan 234199 60
scan 544575 1
scan 537736 95
scan 589516 21
scan 136691 89
insert 601206
scan 559018 10
scan 126817 89
scan 161053 9
scan 332010 15
scan 220468 38
scan 243907 39
scan 470870 68
scan 200835 92
scan 482789 2
scan 277386 69
scan 445470 7
scan 583450 42
scan 577622 3
scan 496981 78
scan 43152 40
scan 592618 69
scan 285379 26
scan 83721 51
scan 23985 45
scan 371443 80
scan 433886 19
scan 492227 35
scan 352306 20
scan 72619 38
scan 386790 93
scan 181439 61
scan 537736 17
scan 67549 66
scan 386790 98
scan 497388 84
scan 172572 74
scan 591881 80
insert 601207
scan 237914 68
scan 534534 66
scan 186430 81
scan 172572 17
scan 272503 74
scan 393435 75
scan 537736 45
scan 173473 31
scan 135930 28
scan 220468 67
scan 109249 48
scan 99558 16
scan 537736 76
scan 157894 47
scan 431337 58
scan 470224 83
scan 239911 89
scan 318703 28
scan 170374 84
scan 177083 70
scan 537736 56
scan 540271 13
scan 410170 72
scan 340148 97
scan 96841 63
scan 290987 84
scan 433431 81
scan 557740 56
scan 153347 20
scan 22144 14
scan 588555 100
scan 398536 25
insert 601208
scan 386790 39
scan 537736 74
scan 319627 20
scan 130133 36
scan 246059 43
scan 166462 62
scan 235541 4
scan 352475 14
scan 371443 42
scan 383659 53
scan 501464 57
scan 386790 39
scan 436174 41
scan 350719 64
scan 128178 8
scan 523019 61
scan 103958 84
scan 127567 84
scan 386790 33
scan 373013 35
scan 46540 95
scan 537736 55
scan 200835 43
scan 207440 59
scan 172572 17
scan 172572 78
scan 561585 63
scan 386790 12
scan 577622 16
scan 67014 72
scan 386790 46
scan 386790 51
scan 38341 43
scan 497461 27
scan 213574 31
scan 321763 98
scan 334701 59
scan 38493 74
scan 188851 9
scan 537736 34
scan 111973 53
scan 427929 58
scan 537340 8
scan 325918 96
scan 512927 29
scan 296355 18
insert 601209
insert 601210
scan 589321 16
scan 152706 3
scan 144475 89
scan 220468 40
scan 409211 35
scan 80947 7
scan 542082 54
scan 144536 77
scan 510766 67
scan 246433 96
scan 312482 88
scan 283849 23
scan 220468 90
scan 500858 60
scan 346451 53
scan 525742 93
scan 42911 69
scan 216063 35
scan 110844 7
scan 80947 5
scan 571702 68
scan 371994 44
scan 224403 14
scan 166006 15
scan 97177 28
scan 229536 10
scan 130424 84
scan 536330 41
scan 97177 46
scan 371443 50
scan 386790 55
scan 388394 76
scan 170485 65
scan 541102 16
scan 537736 29
scan 244432 83
scan 328495 56
scan 144784 13
scan 363418 76
scan 386790 31
scan 80705 66
scan 220569 82
scan 255614 39
scan 497624 55
scan 537736 63
scan 201375 77
scan 144681 94
scan 296566 23
scan 220468 63
scan 87131 58
scan 568738 95
scan 28620 26
scan 105033 68
insert 601211
scan 498513 52
scan 487173 96
scan 386790 75
scan 548432 31
scan 539634 88
insert 601212
scan 399206 15
scan 346465 86
scan 15341 84
scan 444771 7
scan 181295 85
scan 537736 96
scan 393959 68
scan 214277 85
insert 601213
scan 236274 69
scan 456198 27
scan 231015 33
scan 386790 31
scan 572750 23
scan 97177 17
scan 386790 25
scan 119618 49
scan 458468 68
scan 386790 87
scan 152040 95
scan 139879 69
scan 200835 92
scan 130424 43
scan 537736 10
scan 298278 57
scan 346465 18
insert 601214
scan 537736 50
scan 427222 14
scan 157305 71
scan 529218 64
scan 399678 11
scan 463567 58
scan 492869 27
scan 389615 3
scan 419378 32
scan 172572 90
scan 34058 53
scan 537736 4
scan 103958 61
scan 387852 35
scan 450540 3
scan 537736 42
scan 537736 27
scan 347973 35
scan 18094 90
scan 535456 50
scan 224403 88
scan 174092 78
scan 500560 95
insert 601215
insert 601216
scan 363853 89
scan 370070 9
scan 537736 47
scan 472777 1
scan 160190 75
scan 551870 86
scan 532495 3
scan 255162 50
scan 298721 89
scan 514855 68
insert 601217
scan 321566 92
scan 42234 10
scan 172572 84
scan 537736 20
scan 193304 4
scan 220468 92
scan 536330 55
scan 196733 30
scan 76951 69
scan 428924 96
scan 458905 22
scan 364916 100
scan 130925 50
scan 548829 14
scan 425304 27
scan 172572 73
scan 256071 41
scan 555644 45
scan 378821 79
scan 477429 41
scan 417894 13
scan 255162 62
scan 65396 84
scan 454321 66
scan 138877 28
scan 247277 98
scan 31960 86
scan 571417 77
scan 19322 31
scan 346465 98
scan 482077 57
scan 120923 26
scan 588636 11
scan 483351 20
insert 601218
scan 206157 16
scan 490069 57
scan 533536 99
scan 134955 24
scan 370709 96
scan 537736 88
scan 537736 31
scan 220468 43
scan 522133 13
scan 410156 44
insert 601219
scan 241399 78
scan 240402 23
scan 92801 94
scan 263844 8
scan 591023 26
insert 601220
scan 192551 52
scan 376872 57
scan 422468 79
scan 577271 82
scan 26073 19
scan 434052 38
scan 197212 85
scan 434052 67
scan 125676 5
scan 568199 85
scan 434052 36
scan 270786 25
scan 550181 12
scan 201375 48
scan 550181 90
insert 601221
scan 386790 77
scan 522389 38
scan 58089 24
scan 416559 34
scan 554885 63
scan 60521 18
scan 222254 2
scan 248354 31
scan 386790 96
scan 537736 98
scan 434928 40
scan 177438 88
scan 386790 67
scan 208604 18
scan 502833 46
scan 280889 88
scan 212811 27
scan 261897 24
scan 236077 54
scan 270883 61
scan 513258 13
scan 45118 64
scan 220468 94
insert 601222
insert 601223
scan 386790 30
scan 97177 90
scan 286991 69
scan 18962 29
scan 200835 17
scan 465214 24
scan 182893 91
scan 360456 30
scan 419230 43
scan 452898 22
scan 510766 52
scan 537736 76
scan 559018 34
scan 532606 17
scan 212608 32
scan 285052 42
scan 577271 89
scan 484719 63
scan 241620 56
scan 301285 9
scan 130424 67
scan 144536 7
scan 172572 15
scan 73853 33
scan 397447 38
insert 601224
scan 460778 92
scan 215274 26
scan 137576 13
scan 68623 63
scan 386790 53
scan 25397 25
scan 35333 53
scan 515444 48
insert 601225
scan 537736 40
scan 537736 50
scan 130424 96
scan 537736 2
scan 537736 99
scan 488809 94
scan 537736 38
scan 50867 30
scan 161195 53
scan 545789 66
scan 566686 81
scan 577097 3
scan 123638 32
scan 220193 7
scan 525565 59
scan 400748 53
scan 563222 37
scan 566140 15
scan 308017 25
scan 376894 98
scan 434052 86
scan 425304 52
scan 486643 63
scan 504793 95
scan 255162 70
scan 195209 40
insert 601226
scan 10021 19
scan 12707 60
scan 395533 41
scan 386790 90
scan 146894 38
scan 541679 25
scan 2876 77
scan 537736 10
scan 434052 67
scan 371443 28
scan 311838 17
scan 20961 28
scan 474826 99
scan 220468 58
scan 290906 32
scan 350811 19
scan 386790 61
insert 601227
scan 513514 37
scan 537736 55
scan 538944 45
scan 386790 44
scan 348952 44
scan 411233 27
scan 4061 70
scan 197550 73
scan 349064 59
scan 130857 16
scan 80947 20
scan 14225 74
scan 105980 19
scan 175979 16
scan 486950 64
scan 537736 11
scan 347538 41
scan 286037 42
scan 37860 99
scan 579611 59
insert 601228
scan 434052 36
scan 479585 94
scan 61780 57
scan 170059 7
scan 220468 56
scan 255162 13
scan 386790 96
scan 529369 84
insert 601229
scan 242340 42
scan 522758 15
scan 222959 16
scan 319648 50
scan 590911 78
scan 339084 90
scan 89946 47
scan 388132 82
scan 63208 100
scan 464606 66
scan 212268 26
scan 145707 38
scan 220468 76
scan 596775 31
scan 80947 91
scan 537736 11
scan 41976 1
scan 428169 1
scan 419808 68
scan 220468 60
scan 110152 27
scan 188457 33
scan 537736 93
scan 577271 28
scan 471117 23
scan 155968 75
scan 80947 55
scan 537736 67
scan 373446 96
scan 230229 46
scan 434052 28
scan 577271 20
scan 373245 58
scan 258020 28
scan 121768 42
scan 3820 72
scan 524417 90
scan 241995 34
scan 462955 96
scan 226700 8
scan 537736 6
scan 472899 78
scan 537736 51
scan 309454 16
scan 77866 10
scan 537736 100
scan 172572 59
scan 220468 74
scan 130424 69
scan 536330 11
scan 432791 93
scan 387299 66
scan 220824 84
scan 337336 65
scan 27025 49
scan 537736 62
scan 272006 4
scan 220468 4
scan 296566 5
scan 91602 97
scan 28382 22
scan 80947 43
scan 577271 12
scan 585042 62
scan 537736 91
scan 333470 45
scan 522436 5
insert 601230
scan 2944 67
scan 134975 80
scan 569248 68
scan 537736 80
scan 529218 17
scan 37144 68
scan 275494 15
scan 121581 24
scan 174204 82
scan 315642 17
scan 537736 50
scan 220468 1
scan 41232 49
scan 42234 89
scan 86539 1
scan 103958 9
scan 386790 83
scan 42234 57
insert 601231
scan 386790 83
scan 278317 35
scan 548432 65
scan 67768 46
scan 253467 20
scan 72136 31
scan 290783 12
scan 379961 69
scan 399239 71
scan 167456 57
scan 172245 16
scan 596212 53
scan 386790 15
scan 29009 9
scan 94592 75
scan 465218 14
scan 595696 27
scan 220468 83
scan 537736 83
scan 97177 66
scan 139786 55
scan 379221 86
scan 434928 73
scan 505753 17
scan 532100 41
scan 166296 42
scan 559018 30
scan 344714 42
scan 129371 77
scan 332405 72
scan 467121 35
scan 255162 84
scan 537736 26
scan 509412 24
scan 11919 60
scan 22868 92
scan 244782 96
scan 315216 75
insert 601232
scan 370070 46
scan 45118 61
scan 272604 45
scan 413183 28
insert 601233
scan 220468 87
scan 463048 9
scan 57616 90
scan 386790 33
insert 601234
scan 190180 68
scan 337455 60
scan 226700 78
scan 29974 55
scan 224945 63
scan 263271 8
scan 162003 29
scan 4061 59
scan 97177 19
scan 236688 78
scan 300074 12
scan 334701 24
scan 589331 59
scan 87131 75
scan 228085 77
scan 324754 33
scan 247416 83
scan 281356 11
scan 175952 4
scan 220468 37
scan 386790 4
scan 419764 3
scan 410289 44
scan 221803 45
scan 334701 66
scan 130424 28
scan 381340 96
scan 428924 43
scan 471164 28
scan 37734 14
scan 255245 53
scan 371338 30
scan 532513 22
scan 403782 24
scan 537736 93
scan 308316 22
scan 264978 19
scan 585042 14
scan 254909 95
scan 186859 95
scan 114555 1
scan 545117 63
scan 537736 80
scan 107857 78
scan 282595 72
scan 106628 39
scan 386790 54
scan 542082 69
scan 537736 85
scan 546701 92
scan 537736 24
scan 506633 91
scan 533166 99
scan 43049 98
scan 175861 28
scan 225320 28
scan 213014 35
scan 92138 86
scan 182222 83
scan 155575 80
scan 70877 74
scan 402409 76
scan 321811 86
scan 530675 66
scan 110606 89
scan 412521 25
scan 115359 87
scan 45118 85
scan 169659 53
scan 498132 17
scan 195623 97
scan 537736 14
scan 222869 45
scan 58485 31
scan 226700 58
scan 45118 81
scan 386790 9
scan 459875 53
scan 91918 96
scan 386790 53
scan 70657 33
scan 536330 92
scan 510478 18
scan 48421 7
scan 537736 69
scan 537736 51
scan 358197 63
insert 601235
scan 540311 67
scan 419378 57
scan 12357 50
scan 45118 67
scan 398270 28
scan 55219 64
scan 378821 100
scan 244038 75
scan 141980 18
scan 397222 56
scan 218234 13
scan 362511 72
scan 220468 45
scan 565990 52
scan 219136 15
scan 183803 28
scan 515444 16
scan 554502 80
scan 537736 3
scan 442739 69
scan 376241 50
scan 416893 65
scan 566686 43
scan 286249 5
scan 491128 75
scan 594340 31
scan 4975 53
scan 440627 89
insert 601236
scan 259500 20
scan 335938 54
scan 492227 52
scan 547835 45
scan 255162 96
scan 286002 15
scan 548432 37
scan 252574 32
scan 127787 22
insert 601237
scan 536330 20
insert 601238
scan 5152 27
scan 258604 2
insert 601239
scan 278326 26
scan 354774 72
scan 309782 86
scan 590804 21
scan 376241 33
scan 15341 54
scan 264148 73
scan 244602 30
scan 272500 57
scan 489461 98
scan 152040 11
scan 419995 86
scan 559018 69
scan 220398 29
scan 298337 47
scan 570841 84
scan 164316 84
scan 207042 25
scan 234860 56
scan 405473 62
scan 245187 34
scan 386790 3
scan 390790 93
scan 37408 32
scan 369007 6
scan 280347 79
scan 559018 42
scan 542400 95
scan 537736 55
scan 420218 30
scan 290882 38
scan 474988 80
scan 434052 61
scan 43263 47
scan 268383 81
scan 255162 5
scan 97177 36
scan 45118 48
scan 172572 70
scan 386790 82
scan 562817 93
scan 11306 21
scan 37408 5
scan 565757 23
scan 73181 49
scan 142473 89
scan 437085 96
insert 601240
scan 207358 44
scan 220468 27
scan 551075 3
scan 456623 19
scan 96926 92
scan 481286 50
scan 172572 82
insert 601241
scan 200835 68
scan 419230 53
scan 386790 97
insert 601242
scan 494239 53
scan 308290 74
scan 172245 76
scan 135126 20
scan 386790 6
scan 17857 27
scan 434052 98
scan 89010 13
insert 601243
scan 434052 21
scan 309419 54
scan 376241 18
scan 386790 43
insert 601244
scan 507401 70
scan 45118 2
scan 142148 37
scan 94999 48
scan 357042 61
scan 369141 4
scan 113515 77
scan 563222 24
scan 452480 98
scan 487724 28
scan 385938 20
scan 149251 13
insert 601245
scan 240234 44
scan 414260 85
scan 220931 34
scan 413460 72
scan 534534 7
scan 13433 44
scan 425304 40
scan 220468 56
scan 220468 27
scan 7121 75
scan 301243 71
scan 304521 30
scan 307150 21
insert 601246
scan 565935 98
scan 188768 32
scan 537736 53
scan 431504 38
scan 201202 91
scan 172572 19
scan 76335 44
scan 537736 26
scan 329440 64
insert 601247
scan 537736 89
scan 172572 9
scan 386358 82
scan 422426 82
scan 577271 67
scan 370273 15
scan 334701 24
scan 168798 59
scan 236266 64
scan 45118 3
scan 430833 56
scan 386790 69
scan 31684 34
scan 61103 4
scan 465214 20
scan 358197 75
scan 211915 84
scan 94038 77
scan 253469 80
scan 552397 83
scan 258368 73
scan 217682 16
scan 585042 93
scan 540925 37
scan 454926 61
scan 350364 99
scan 537736 52
scan 10807 31
scan 111926 56
scan 577859 95
scan 274500 52
scan 577271 16
scan 452690 81
scan 302396 32
scan 220468 41
scan 386790 25
scan 304521 61
scan 414098 9
scan 246211 41
scan 482620 14
scan 398270 12
scan 296566 59
scan 413968 76
scan 537736 46
scan 301285 61
scan 95391 24
insert 601248
scan 521407 41
scan 120707 88
scan 172572 94
scan 386790 8
scan 360811 7
scan 248593 40
scan 6697 50
scan 20578 64
scan 182737 16
scan 453878 74
scan 434052 28
scan 172572 9
scan 215534 59
scan 80244 71
scan 80947 78
scan 347144 14
scan 536330 29
scan 559018 14
scan 49387 15
scan 184507 63
scan 50867 75
scan 252967 89
scan 276186 81
scan 116769 70
scan 537736 17
scan 158025 43
scan 172572 3
scan 561223 4
insert 601249
scan 334701 83
scan 537736 1
scan 537736 54
scan 428169 97
scan 110354 59
scan 537736 9
scan 345830 48
scan 500560 61
scan 537736 94
insert 601250
scan 115413 70
scan 226958 31
scan 386790 45
scan 453775 33
scan 82246 37
scan 115413 77
scan 307498 37
scan 246715 29
scan 493921 85
scan 70742 62
scan 111995 60
scan 92589 66
scan 553840 52
scan 351531 48
scan 255162 25
scan 224403 26
scan 230796 70
scan 115189 50
scan 374343 22
scan 501368 52
scan 371443 33
scan 463048 99
scan 172572 98
insert 601251
scan 245965 74
scan 5711 35
scan 386790 65
scan 220468 100
scan 305570 35
scan 226700 77
scan 537736 76
scan 176628 44
scan 372343 44
scan 175948 45
scan 334701 82
scan 204435 11
scan 101251 82
scan 159103 63
scan 386790 54
scan 568158 64
scan 520089 85
scan 254554 18
scan 385938 67
scan 62328 49
insert 601252
scan 421476 40
scan 29459 23
scan 407382 30
scan 306091 39
scan 313205 83
scan 12146 52
scan 559018 3
scan 537736 36
scan 220468 62
scan 309041 79
scan 378821 42
scan 172572 99
scan 537736 41
scan 537736 92
scan 345334 55
scan 220468 41
scan 158862 59
scan 559018 66
scan 434052 98
scan 386790 95
scan 552320 62
scan 400748 62
insert 601253
scan 25805 65
scan 124754 57
scan 273475 14
scan 382813 82
scan 349223 54
scan 472252 76
scan 436296 30
scan 130424 31
scan 25579 9
scan 484740 13
scan 232505 78
scan 168697 6
scan 48759 50
scan 206859 34
scan 490073 88
scan 232747 10
scan 386790 66
scan 522313 22
scan 417371 85
scan 319540 21
scan 97177 10
scan 229804 47
scan 419230 72
scan 575398 41
scan 45146 97
scan 273671 67
scan 725 14
scan 322256 36
scan 532100 7
scan 386790 51
scan 537736 46
scan 130424 39
scan 56471 27
scan 424505 78
scan 321566 94
insert 601254
scan 358621 55
scan 459110 3
insert 601255
scan 129642 99
scan 336267 9
scan 39161 59
scan 434928 35
scan 290158 97
scan 123969 29
scan 130424 46
scan 466732 53
insert 601256
scan 417993 62
scan 130424 97
scan 96668 35
scan 463567 9
scan 555200 7
scan 42234 16
scan 147105 48
insert 601257
scan 222088 67
scan 358621 25
scan 156719 28
scan 434525 58
scan 25001 17
scan 533208 39
scan 536330 36
scan 47098 40
scan 588417 36
scan 21476 6
scan 358994 38
scan 80973 28
scan 247424 71
scan 482789 56
scan 179471 8
scan 469023 40
scan 428924 16
scan 103958 88
scan 243841 8
scan 434052 75
scan 322930 22
scan 422273 45
scan 224403 4
scan 172572 34
scan 172124 12
scan 434052 89
scan 105210 85
scan 223588 88
scan 548432 83
scan 101822 96
scan 470870 5
scan 358197 80
scan 572928 82
scan 465214 28
scan 172572 77
scan 305161 39
scan 388166 18
scan 537736 31
scan 169659 81
scan 432569 75
scan 537736 55
scan 131243 42
scan 299515 7
scan 365640 31
scan 537736 93
scan 6679 45
scan 220468 38
scan 309200 85
scan 418310 97
scan 334701 94
scan 228088 82
scan 126286 34
scan 90000 75
scan 171344 60
scan 172572 94
scan 537736 61
scan 8269 99
scan 282432 67
scan 376069 33
scan 585311 92
insert 601258
scan 591881 10
scan 340215 40
scan 588878 11
scan 386790 11
scan 537736 76
scan 477596 48
scan 540271 25
scan 334858 7
scan 537736 8
scan 386790 48
scan 23792 8
scan 309748 53
scan 130424 56
scan 577271 12
scan 258604 32
scan 169659 39
scan 447106 94
scan 486653 17
scan 537736 39
scan 475921 28
scan 27025 54
scan 172285 9
scan 595819 49
scan 479556 60
scan 403717 19
scan 378847 16
scan 86243 51
scan 255162 93
scan 53257 14
scan 236402 78
scan 405521 85
scan 272738 48
scan 172572 70
scan 577271 67
scan 12779 80
scan 60623 24
scan 465214 17
scan 535460 55
scan 502062 36
scan 251286 87
scan 378821 89
scan 496906 59
scan 371443 96
scan 276186 46
scan 169659 49
scan 321566 17
scan 130424 22
scan 246421 24
scan 536330 12
scan 463567 41
scan 34953 43
scan 537736 32
scan 283073 49
scan 428804 73
scan 386790 87
scan 255162 89
scan 107095 80
scan 271325 59
scan 99873 2
scan 258777 69
